tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
198,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,52.8766865173871,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
291,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,123.18236828805396,70.30568177066687,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
494,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,324.4741584877465,201.2917901996925,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
567,plate,put down,Counter_24,Counter,24,put down plate on counter,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,392.35640948165616,67.88225099390968,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
649,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,460.23866047556584,67.88225099390968,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
714,plate,put down,Counter_23,Counter,23,put down plate on counter,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,520.2558415236562,60.01718104809032,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
793,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,580.53691605401,60.28107453035386,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
883,plate,put down,Counter_25,Counter,25,put down plate on counter,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,664.1665848982349,83.62966884422485,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
971,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,747.8433323456026,83.67674744736769,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1050,plate,put down,Counter_22,Counter,22,put down plate on counter,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,802.3203419291597,54.477009583557106,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1141,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,847.161460163799,44.84111823463934,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1169,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,847.161460163799,0.0,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1183,tomato_salad,pick up,Counter_22,Counter,22,pick up tomato_salad from counter,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,847.161460163799,0.0,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1332,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,962.5823466870262,115.42088652322718,2.0,1.0,1.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1526,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,1061.6122098825542,99.02986319552804,2.0,0.0,1.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1540,plate,put down,CuttingBoard_03,CuttingBoard,03,put down plate on cuttingboard,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,1061.6122098825542,0.0,2.0,0.0,1.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1540,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_b805410e,baseline_division_of_labor_v2,2bcef7229dd0701d,1061.6122098825542,0.0,2.0,0.0,1.0,1.0,1.0,"(1, 2)",65eab94c2e93163efc291e8c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
