tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
296,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,22.62741699796951,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
358,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,38.62741699796951,16.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
419,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,54.627416997969505,15.999999999999993,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
655,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,118.6274169979695,64.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
744,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,150.62741699796956,32.00000000000006,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
929,tomato,put down,Counter_01,Counter,01,put down tomato on counter,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,329.8721366037688,179.24471960579925,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1591,plate,pick up,Counter_34,Counter,34,pick up plate from counter,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,527.8902804698286,198.01814386605975,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1890,plate,put down,Counter_34,Counter,34,put down plate on counter,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,649.8948036453841,122.0045231755555,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2016,plate,pick up,Counter_35,Counter,35,pick up plate from counter,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,665.8948036453835,15.999999999999432,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2388,plate,put down,Counter_01,Counter,01,put down plate on counter,player_87a0e3b4,encouraged_division_of_labor,5f419bfd1f9c85e6,779.468838645116,113.57403499973248,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
