tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
355,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,156.57767239420357,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
675,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,329.33320583339554,172.75553343919196,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1100,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,515.27578964217,185.9425838087745,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1267,plate,put down,Counter_35,Counter,35,put down plate on counter,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,592.3529137516838,77.07712410951376,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1565,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,714.623663248522,122.27074949683822,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1716,tomato_cut,assemble salad,Counter_35,Counter,35,assemble salad,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,778.6236632485202,63.99999999999818,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1754,tomato_salad,pick up,Counter_35,Counter,35,pick up tomato_salad from counter,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,778.6236632485202,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1890,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,846.1050375507427,67.48137430222255,1.0,1.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2094,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,900.6582000708405,54.55316252009777,1.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2252,plate,put down,Counter_34,Counter,34,put down plate on counter,player_8ad82f58,encouraged_division_of_labor,5749279611528d4e,961.7022181876122,61.04401811677167,1.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
