tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
171,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,16.0,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
214,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,38.627416997969505,22.627416997969505,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
246,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,54.627416997969505,16.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
292,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,86.6274169979695,32.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
377,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,118.6274169979695,32.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
429,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,166.6274169979695,48.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
484,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,214.62741699796956,48.00000000000006,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
569,tomato,put down,Counter_35,Counter,35,put down tomato on counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,278.6274169979696,64.00000000000003,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
619,tomato,pick up,Counter_35,Counter,35,pick up tomato from counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,278.6274169979696,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
744,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,393.83781694857754,115.21039995060795,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1116,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,585.9153074505399,192.07749050196236,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1365,plate,put down,CuttingBoard_10,CuttingBoard,10,put down plate on cuttingboard,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,777.5645163472121,191.64920889667223,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1365,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,777.5645163472121,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1449,tomato_cut,put down,Counter_03,Counter,03,put down tomato_cut on counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,809.5645163472109,31.99999999999875,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1492,tomato,pick up,Counter_34,Counter,34,pick up tomato from counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,832.1919333451798,22.627416997968908,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1611,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,886.6689429287366,54.477009583556764,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1938,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1078.7464334306978,192.07749050196128,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2165,plate,put down,CuttingBoard_10,CuttingBoard,10,put down plate on cuttingboard,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1270.395642327376,191.64920889667815,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2165,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1270.395642327376,0.0,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2211,tomato_cut,put down,Counter_02,Counter,02,put down tomato_cut on counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1286.3956423273762,16.000000000000227,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2252,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1309.023059325345,22.627416997968794,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2313,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1347.506282411117,38.4832230857719,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2657,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1539.5837729130785,192.07749050196162,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2906,plate,put down,CuttingBoard_10,CuttingBoard,10,put down plate on cuttingboard,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1731.2329818097567,191.64920889667815,2.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2906,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1731.2329818097567,0.0,2.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2984,tomato_cut,put down,Counter_03,Counter,03,put down tomato_cut on counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1763.2329818097562,31.999999999999545,2.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3164,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,1923.2473446008457,160.01436279108952,2.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3390,plate,assemble salad,Counter_02,Counter,02,assemble salad,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,2098.948906142355,175.70156154150936,2.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3428,tomato_salad,pick up,Counter_02,Counter,02,pick up tomato_salad from counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,2098.948906142355,0.0,2.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3587,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,2236.2785738061775,137.32966766382242,3.0,1.0,1.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3635,plate,pick up,Counter_33,Counter,33,pick up plate from counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,2252.2785738061793,16.00000000000182,3.0,0.0,1.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3781,plate,put down,Counter_33,Counter,33,put down plate on counter,player_a143bd25,encouraged_division_of_labor,5749279611528d4e,2252.2785738061793,0.0,3.0,0.0,1.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
