tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
132,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_c7557b80,encouraged_division_of_labor,3472adc45b4cb91a,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_c7557b80_actions,,[],,,
166,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_c7557b80,encouraged_division_of_labor,3472adc45b4cb91a,38.62741699796951,16.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_c7557b80_actions,player_c7557b80,['player_c7557b80'],,,
210,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_c7557b80,encouraged_division_of_labor,3472adc45b4cb91a,61.254833995939016,22.627416997969505,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_c7557b80_actions,,[],,,
245,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_b9556871,encouraged_division_of_labor,3472adc45b4cb91a,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_b9556871_actions,player_c7557b80,['player_c7557b80'],,,True
257,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_c7557b80,encouraged_division_of_labor,3472adc45b4cb91a,99.73805708171083,38.48322308577183,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_c7557b80_actions,player_c7557b80,['player_c7557b80'],,,
269,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_b9556871,encouraged_division_of_labor,3472adc45b4cb91a,16.0,16.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_b9556871_actions,player_b9556871,"['player_c7557b80', 'player_b9556871']",,,
324,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_c7557b80,encouraged_division_of_labor,3472adc45b4cb91a,144.99289107764992,45.254833995939066,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_c7557b80_actions,,[],,,
325,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_b9556871,encouraged_division_of_labor,3472adc45b4cb91a,48.0,32.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_b9556871_actions,player_c7557b80,['player_c7557b80'],,,True
376,plate,put down,Counter_32,Counter,32,put down plate on counter,player_c7557b80,encouraged_division_of_labor,3472adc45b4cb91a,183.4761141634225,38.48322308577255,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_c7557b80_actions,player_c7557b80,['player_c7557b80'],,,
386,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_b9556871,encouraged_division_of_labor,3472adc45b4cb91a,86.48322308577245,38.48322308577245,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_b9556871_actions,player_b9556871,"['player_c7557b80', 'player_b9556871']",,,
