tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
233,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_67f6c6df,encouraged_division_of_labor_v2,39a08f3a05a8d497,16.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c82f1e7bc7b12a648fbce0,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_67f6c6df_actions,,[],,,
299,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_fba41272,encouraged_division_of_labor_v2,39a08f3a05a8d497,163.09165035854724,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_fba41272_actions,,[],,,
300,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_67f6c6df,encouraged_division_of_labor_v2,39a08f3a05a8d497,54.48322308577236,38.48322308577236,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c82f1e7bc7b12a648fbce0,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_67f6c6df_actions,player_67f6c6df,['player_67f6c6df'],,,
373,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_67f6c6df,encouraged_division_of_labor_v2,39a08f3a05a8d497,108.96023266933084,54.47700958355848,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c82f1e7bc7b12a648fbce0,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_67f6c6df_actions,,[],,,
452,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_fba41272,encouraged_division_of_labor_v2,39a08f3a05a8d497,326.03826459424846,162.94661423570122,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_fba41272_actions,player_fba41272,['player_fba41272'],,,
453,plate,put down,Counter_23,Counter,23,put down plate on counter,player_67f6c6df,encouraged_division_of_labor_v2,39a08f3a05a8d497,169.96249425711247,61.00226158778163,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c82f1e7bc7b12a648fbce0,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_67f6c6df_actions,player_67f6c6df,['player_67f6c6df'],,,
492,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_67f6c6df,encouraged_division_of_labor_v2,39a08f3a05a8d497,185.96249425711247,16.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c82f1e7bc7b12a648fbce0,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_67f6c6df_actions,player_67f6c6df,['player_67f6c6df'],,,False
553,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_fba41272,encouraged_division_of_labor_v2,39a08f3a05a8d497,326.03826459424846,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_fba41272_actions,player_fba41272,['player_fba41272'],,,False
590,tomato_cut,put down,Counter_22,Counter,22,put down tomato_cut on counter,player_fba41272,encouraged_division_of_labor_v2,39a08f3a05a8d497,326.03826459424846,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_fba41272_actions,player_fba41272,"['player_fba41272', 'player_fba41272']",,,
618,tomato,start cutting,CuttingBoard_03,CuttingBoard,3,start cutting tomato,player_67f6c6df,encouraged_division_of_labor_v2,39a08f3a05a8d497,310.44846915825053,124.48597490113806,0.0,0.0,0.0,1.0,1.0,"(5, 2)",65c82f1e7bc7b12a648fbce0,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_67f6c6df_actions,player_67f6c6df,"['player_67f6c6df', 'player_67f6c6df']",,,
638,tomato_cut,pick up,Counter_22,Counter,22,pick up tomato_cut from counter,player_fba41272,encouraged_division_of_labor_v2,39a08f3a05a8d497,326.03826459424846,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_fba41272_actions,player_fba41272,"['player_fba41272', 'player_fba41272']",,,False
