tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
316,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6cd84432,encouraged_division_of_labor,a5d6dc96fd510a47,22.62741699796952,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)",671e4b927fa293418ae656d8,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6cd84432_actions,,[],,,
484,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_7ef32641,encouraged_division_of_labor,a5d6dc96fd510a47,163.19484899715104,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)",61086c714ebfaefbb62531b2,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_7ef32641_actions,,[],,,
578,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_6cd84432,encouraged_division_of_labor,a5d6dc96fd510a47,195.3825453760415,172.75512837807196,0.0,0.0,0.0,1.0,0.5,"(5, 2)",671e4b927fa293418ae656d8,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6cd84432_actions,player_6cd84432,['player_6cd84432'],,,
604,tomato,put down,Dispenser_71,Dispenser,71,put down tomato on dispenser,player_7ef32641,encouraged_division_of_labor,a5d6dc96fd510a47,179.19484899715104,16.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)",61086c714ebfaefbb62531b2,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_7ef32641_actions,player_7ef32641,['player_7ef32641'],,,
604,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_7ef32641,encouraged_division_of_labor,a5d6dc96fd510a47,179.19484899715104,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)",61086c714ebfaefbb62531b2,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_7ef32641_actions,,[],,,
780,plate,put down,Counter_32,Counter,32,put down plate on counter,player_7ef32641,encouraged_division_of_labor,a5d6dc96fd510a47,227.19484899715104,48.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)",61086c714ebfaefbb62531b2,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_7ef32641_actions,player_7ef32641,['player_7ef32641'],,,
808,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_6cd84432,encouraged_division_of_labor,a5d6dc96fd510a47,195.3825453760415,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)",671e4b927fa293418ae656d8,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6cd84432_actions,player_6cd84432,['player_6cd84432'],,,False
840,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_7ef32641,encouraged_division_of_labor,a5d6dc96fd510a47,243.19484899715104,16.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)",61086c714ebfaefbb62531b2,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_7ef32641_actions,,[],,,
849,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_6cd84432,encouraged_division_of_labor,a5d6dc96fd510a47,211.3825453760416,16.000000000000085,0.0,0.0,0.0,1.0,0.5,"(5, 2)",671e4b927fa293418ae656d8,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6cd84432_actions,player_7ef32641,['player_6cd84432'],"['player_6cd84432', 'player_6cd84432']",['player_7ef32641'],True
1037,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_7ef32641,encouraged_division_of_labor,a5d6dc96fd510a47,275.19484899715025,31.999999999999204,0.0,0.0,0.0,0.5,1.0,"(2, 2)",61086c714ebfaefbb62531b2,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_7ef32641_actions,player_7ef32641,['player_7ef32641'],,,
1058,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_6cd84432,encouraged_division_of_labor,a5d6dc96fd510a47,227.3825453760416,16.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)",671e4b927fa293418ae656d8,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6cd84432_actions,player_7ef32641,['player_7ef32641'],,,True
1109,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_6cd84432,encouraged_division_of_labor,a5d6dc96fd510a47,259.3825453760416,32.00000000000003,0.0,0.0,0.0,1.0,0.5,"(5, 2)",671e4b927fa293418ae656d8,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6cd84432_actions,player_6cd84432,"['player_7ef32641', 'player_6cd84432']",,,
1164,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_7ef32641,encouraged_division_of_labor,a5d6dc96fd510a47,291.1948489971496,15.999999999999376,0.0,0.0,0.0,0.5,1.0,"(2, 2)",61086c714ebfaefbb62531b2,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_7ef32641_actions,player_6cd84432,['player_6cd84432'],"['player_6cd84432', 'player_6cd84432']",['player_7ef32641'],True
