tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
2777,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,736.5756046579135,0.0,5.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2863,tomato_cut,assemble salad,Counter_33,Counter,33,assemble salad,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,768.575604657912,31.999999999998522,5.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2907,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,784.5756046579113,15.999999999999318,5.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2974,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,800.5756046579106,15.999999999999318,6.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3074,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,800.5756046579106,0.0,6.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3182,tomato_cut,assemble salad,Counter_34,Counter,34,assemble salad,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,848.5756046579088,47.99999999999818,6.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3256,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,880.5756046579077,31.999999999998863,7.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3303,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,896.575604657907,15.999999999999318,7.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3400,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,896.575604657907,0.0,7.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3475,tomato_cut,assemble salad,Counter_33,Counter,33,assemble salad,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,928.5756046579056,31.999999999998636,7.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3518,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,944.5756046579049,15.999999999999318,7.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3571,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,960.5756046579043,15.999999999999318,8.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3664,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,960.5756046579043,0.0,8.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3716,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,976.5756046579036,15.999999999999318,8.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3896,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,976.5756046579036,0.0,9.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3951,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,992.5756046579029,15.999999999999318,9.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
4053,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,992.5756046579029,0.0,9.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
4166,tomato_cut,assemble salad,Counter_33,Counter,33,assemble salad,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,1024.5756046579015,31.999999999998636,9.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
4192,tomato_salad,pick up,Counter_33,Counter,33,pick up tomato_salad from counter,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,1024.5756046579015,0.0,9.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
4243,tomato_salad,put down,Counter_33,Counter,33,put down tomato_salad on counter,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,1024.5756046579015,0.0,9.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
4286,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_23d29ee7,forced_division_of_labor,c8a45e2ffcc360a8,1040.5756046579036,16.000000000002046,9.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
