tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
260,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_d5fea41a,encouraged_division_of_labor,d2d646e1af2af7b0,156.48597489636376,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)",668e8eb304552df4f32b2316,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d5fea41a_actions,,[],,,
312,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_3930974e,encouraged_division_of_labor,d2d646e1af2af7b0,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",66f9a40196d53f05f2232cff,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3930974e_actions,,[],,,
427,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_d5fea41a,encouraged_division_of_labor,d2d646e1af2af7b0,329.2411032744354,172.75512837807162,0.0,0.0,0.0,1.0,1.0,"(2, 2)",668e8eb304552df4f32b2316,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d5fea41a_actions,player_d5fea41a,['player_d5fea41a'],,,
599,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_3930974e,encouraged_division_of_labor,d2d646e1af2af7b0,200.60083180500789,177.97341480703838,0.0,0.0,0.0,1.0,1.0,"(5, 2)",66f9a40196d53f05f2232cff,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3930974e_actions,player_3930974e,['player_3930974e'],,,
702,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_d5fea41a,encouraged_division_of_labor,d2d646e1af2af7b0,515.1270195754959,185.8859163010605,0.0,0.0,0.0,1.0,1.0,"(2, 2)",668e8eb304552df4f32b2316,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d5fea41a_actions,,[],,,
785,plate,put down,Counter_32,Counter,32,put down plate on counter,player_d5fea41a,encouraged_division_of_labor,d2d646e1af2af7b0,553.610242661268,38.48322308577213,0.0,0.0,0.0,1.0,1.0,"(2, 2)",668e8eb304552df4f32b2316,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d5fea41a_actions,player_d5fea41a,['player_d5fea41a'],,,
870,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_3930974e,encouraged_division_of_labor,d2d646e1af2af7b0,392.6783223069702,192.07749050196225,0.0,0.0,0.0,1.0,1.0,"(5, 2)",66f9a40196d53f05f2232cff,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3930974e_actions,,[],,,
945,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_d5fea41a,encouraged_division_of_labor,d2d646e1af2af7b0,710.0962175576391,156.4859748963711,0.0,0.0,0.0,1.0,1.0,"(2, 2)",668e8eb304552df4f32b2316,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d5fea41a_actions,player_d5fea41a,['player_d5fea41a'],,,False
972,plate,put down,Counter_34,Counter,34,put down plate on counter,player_3930974e,encouraged_division_of_labor,d2d646e1af2af7b0,452.35058680297294,59.67226449600281,0.0,0.0,0.0,1.0,1.0,"(5, 2)",66f9a40196d53f05f2232cff,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3930974e_actions,player_3930974e,['player_3930974e'],,,
982,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_d5fea41a,encouraged_division_of_labor,d2d646e1af2af7b0,726.0962175576385,15.999999999999432,0.0,0.0,0.0,1.0,1.0,"(2, 2)",668e8eb304552df4f32b2316,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d5fea41a_actions,player_d5fea41a,['player_d5fea41a'],"['player_d5fea41a', 'player_d5fea41a']",['player_d5fea41a'],False
