tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
167,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_11f94956,encouraged_division_of_labor_v2,f353a31dfddeba8b,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5ee6349943bdaa39363f9439,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_11f94956_actions,,[],,,
194,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,169.6068453691732,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,,[],,,
367,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_11f94956,encouraged_division_of_labor_v2,f353a31dfddeba8b,207.77548417303905,185.1480671750695,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5ee6349943bdaa39363f9439,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_11f94956_actions,player_11f94956,['player_11f94956'],,,
531,tomato,put down,Dispenser_60,Dispenser,60,put down tomato on dispenser,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,515.0383771135681,345.4315317443949,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,player_6b141d16,['player_6b141d16'],,,
531,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,515.0383771135681,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,,[],,,
979,plate,put down,Dispenser_40,Dispenser,40,put down plate on dispenser,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,854.0945976790209,339.0562205654528,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,player_6b141d16,['player_6b141d16'],,,
979,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,854.0945976790209,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,,[],,,
1139,tomato,start cutting,CuttingBoard_03,CuttingBoard,3,start cutting tomato,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,1001.0412119193122,146.9466142402913,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,player_6b141d16,['player_6b141d16'],,,
1271,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,3,pick up tomato_cut from cuttingboard,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,1033.0412119193109,31.999999999998636,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,player_6b141d16,['player_6b141d16'],,,False
1325,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_11f94956,encouraged_division_of_labor_v2,f353a31dfddeba8b,502.71138150106617,294.9358973280271,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5ee6349943bdaa39363f9439,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_11f94956_actions,,[],,,
1434,plate,put down,Counter_25,Counter,25,put down plate on counter,player_11f94956,encouraged_division_of_labor_v2,f353a31dfddeba8b,586.3410503452915,83.62966884422531,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5ee6349943bdaa39363f9439,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_11f94956_actions,player_11f94956,['player_11f94956'],,,
1529,tomato_cut,put down,Dispenser_60,Dispenser,60,put down tomato_cut on dispenser,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,1208.1422383725037,175.10102645319284,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,player_6b141d16,"['player_6b141d16', 'player_6b141d16']",,,
1529,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,1208.1422383725037,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,,[],,,
1572,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_11f94956,encouraged_division_of_labor_v2,f353a31dfddeba8b,679.0305241908991,92.6894738456076,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5ee6349943bdaa39363f9439,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_11f94956_actions,player_11f94956,['player_11f94956'],,,False
1574,plate,put down,Dispenser_50,Dispenser,50,put down plate on dispenser,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,1224.142238372503,15.999999999999318,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,player_6b141d16,['player_6b141d16'],,,
1574,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,1224.142238372503,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,,[],,,
1639,tomato_cut,assemble salad,Counter_25,Counter,25,assemble salad,player_11f94956,encouraged_division_of_labor_v2,f353a31dfddeba8b,727.0305241908969,47.99999999999784,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5ee6349943bdaa39363f9439,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_11f94956_actions,player_11f94956,['player_11f94956'],"['player_11f94956', 'player_11f94956']",['player_11f94956'],False
1672,tomato_salad,pick up,Counter_25,Counter,25,pick up tomato_salad from counter,player_11f94956,encouraged_division_of_labor_v2,f353a31dfddeba8b,727.0305241908969,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",5ee6349943bdaa39363f9439,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_11f94956_actions,player_11f94956,['player_11f94956'],"['player_11f94956', 'player_11f94956']",['player_11f94956'],False
1735,tomato,start cutting,CuttingBoard_03,CuttingBoard,3,start cutting tomato,player_6b141d16,encouraged_division_of_labor_v2,f353a31dfddeba8b,1377.2903055503075,153.1480671778047,0.0,0.0,0.0,1.0,1.0,"(1, 2)",612fd3208d3decaf3ec80bcc,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6b141d16_actions,player_6b141d16,['player_6b141d16'],,,
