tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,phase,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
167,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_40d5106f,baseline_division_of_labor_large,ce65716430d98dfc,train,70.5091979785024,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",668331f861a6ee98717d3f1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_40d5106f_actions,,[],,,
235,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_2621ac94,baseline_division_of_labor_large,ce65716430d98dfc,train,16.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6438a923683de8fa6662b555,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_2621ac94_actions,,[],,,
237,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_40d5106f,baseline_division_of_labor_large,ce65716430d98dfc,train,134.50919797850247,64.00000000000007,0.0,0.0,0.0,1.0,1.0,"(1, 2)",668331f861a6ee98717d3f1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_40d5106f_actions,player_40d5106f,['player_40d5106f'],,,
331,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_2621ac94,baseline_division_of_labor_large,ce65716430d98dfc,train,54.48322308577236,38.48322308577236,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6438a923683de8fa6662b555,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_2621ac94_actions,player_2621ac94,['player_2621ac94'],,,
372,plate,pick up,Dispenser_80,Dispenser,80,pick up plate from dispenser,player_40d5106f,baseline_division_of_labor_large,ce65716430d98dfc,train,246.50919797850256,112.00000000000009,0.0,0.0,0.0,1.0,1.0,"(1, 2)",668331f861a6ee98717d3f1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_40d5106f_actions,,[],,,
394,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_2621ac94,baseline_division_of_labor_large,ce65716430d98dfc,train,92.96644617154472,38.48322308577237,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6438a923683de8fa6662b555,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_2621ac94_actions,,[],,,
458,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_2621ac94,baseline_division_of_labor_large,ce65716430d98dfc,train,138.22128016748388,45.25483399593915,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6438a923683de8fa6662b555,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_2621ac94_actions,player_2621ac94,['player_2621ac94'],,,
493,plate,put down,Counter_23,Counter,23,put down plate on counter,player_40d5106f,baseline_division_of_labor_large,ce65716430d98dfc,train,339.33885457400993,92.82965659550736,0.0,0.0,0.0,1.0,1.0,"(1, 2)",668331f861a6ee98717d3f1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_40d5106f_actions,player_40d5106f,['player_40d5106f'],,,
493,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_40d5106f,baseline_division_of_labor_large,ce65716430d98dfc,train,339.33885457400993,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",668331f861a6ee98717d3f1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_40d5106f_actions,player_40d5106f,['player_40d5106f'],,,False
586,tomato,start cutting,CuttingBoard_01,CuttingBoard,1,start cutting tomato,player_40d5106f,baseline_division_of_labor_large,ce65716430d98dfc,train,393.6569729699297,54.31811839591978,0.0,0.0,0.0,1.0,1.0,"(1, 2)",668331f861a6ee98717d3f1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_40d5106f_actions,player_40d5106f,"['player_40d5106f', 'player_40d5106f']",,,
