tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
149,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_0da55ae5,encouraged_division_of_labor_v2,22669c2c944c0f5a,22.62741699796951,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",61363ce02e6022a741d63a6e,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0da55ae5_actions,,[],,,
289,tomato,start cutting,CuttingBoard_03,CuttingBoard,3,start cutting tomato,player_0da55ae5,encouraged_division_of_labor_v2,22669c2c944c0f5a,169.5740312382614,146.9466142402919,0.0,0.0,0.0,1.0,0.2,"(5, 2)",61363ce02e6022a741d63a6e,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0da55ae5_actions,player_0da55ae5,['player_0da55ae5'],,,
585,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_0da55ae5,encouraged_division_of_labor_v2,22669c2c944c0f5a,329.62738325883765,160.05335202057626,0.0,0.0,0.0,1.0,0.2,"(5, 2)",61363ce02e6022a741d63a6e,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0da55ae5_actions,,[],,,
660,plate,put down,Counter_23,Counter,23,put down plate on counter,player_0da55ae5,encouraged_division_of_labor_v2,22669c2c944c0f5a,390.6296448466199,61.00226158778224,0.0,0.0,0.0,1.0,0.2,"(5, 2)",61363ce02e6022a741d63a6e,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0da55ae5_actions,player_0da55ae5,['player_0da55ae5'],,,
717,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_9fef2d81,encouraged_division_of_labor_v2,22669c2c944c0f5a,266.2305826552558,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6684faf184aece78a44eab97,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_9fef2d81_actions,,[],,,
784,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_9fef2d81,encouraged_division_of_labor_v2,22669c2c944c0f5a,288.85799965322616,22.627416997970386,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6684faf184aece78a44eab97,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_9fef2d81_actions,player_9fef2d81,['player_9fef2d81'],,,
806,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_0da55ae5,encouraged_division_of_labor_v2,22669c2c944c0f5a,498.9427073239572,108.31306247733728,0.0,0.0,0.0,1.0,0.2,"(5, 2)",61363ce02e6022a741d63a6e,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0da55ae5_actions,player_0da55ae5,['player_0da55ae5'],,,False
839,plate,put down,Counter_23,Counter,23,put down plate on counter,player_0da55ae5,encouraged_division_of_labor_v2,22669c2c944c0f5a,498.9427073239572,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",61363ce02e6022a741d63a6e,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0da55ae5_actions,player_0da55ae5,"['player_0da55ae5', 'player_0da55ae5']",,,
849,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_9fef2d81,encouraged_division_of_labor_v2,22669c2c944c0f5a,311.48541665119654,22.627416997970386,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6684faf184aece78a44eab97,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_9fef2d81_actions,,[],,,
940,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_9fef2d81,encouraged_division_of_labor_v2,22669c2c944c0f5a,350.0187827702647,38.53336611906815,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6684faf184aece78a44eab97,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_9fef2d81_actions,player_9fef2d81,['player_9fef2d81'],,,
940,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_9fef2d81,encouraged_division_of_labor_v2,22669c2c944c0f5a,350.0187827702647,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6684faf184aece78a44eab97,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_9fef2d81_actions,player_9fef2d81,['player_9fef2d81'],,,False
1037,plate,put down,Dispenser_40,Dispenser,40,put down plate on dispenser,player_9fef2d81,encouraged_division_of_labor_v2,22669c2c944c0f5a,388.552148889335,38.53336611907031,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6684faf184aece78a44eab97,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_9fef2d81_actions,player_9fef2d81,"['player_9fef2d81', 'player_9fef2d81']",,,
1037,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_9fef2d81,encouraged_division_of_labor_v2,22669c2c944c0f5a,388.552148889335,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6684faf184aece78a44eab97,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_9fef2d81_actions,,[],,,
1092,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_0da55ae5,encouraged_division_of_labor_v2,22669c2c944c0f5a,498.9427073239572,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",61363ce02e6022a741d63a6e,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0da55ae5_actions,player_9fef2d81,"['player_9fef2d81', 'player_9fef2d81']",,,True
1129,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_0da55ae5,encouraged_division_of_labor_v2,22669c2c944c0f5a,498.9427073239572,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",61363ce02e6022a741d63a6e,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0da55ae5_actions,player_0da55ae5,"['player_9fef2d81', 'player_9fef2d81', 'player_0da55ae5']",,,
1166,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_9fef2d81,encouraged_division_of_labor_v2,22669c2c944c0f5a,443.0855150084058,54.53336611907082,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6684faf184aece78a44eab97,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_9fef2d81_actions,player_9fef2d81,['player_9fef2d81'],,,
1273,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_0da55ae5,encouraged_division_of_labor_v2,22669c2c944c0f5a,658.9960593445311,160.05335202057393,0.0,0.0,0.0,1.0,0.2,"(5, 2)",61363ce02e6022a741d63a6e,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0da55ae5_actions,,[],,,
1309,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_9fef2d81,encouraged_division_of_labor_v2,22669c2c944c0f5a,497.6188811274745,54.53336611906866,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6684faf184aece78a44eab97,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_9fef2d81_actions,,[],,,
