tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,phase,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
236,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_4e5ebb0c,baseline_division_of_labor_large,176a6180592cf98c,train,70.51452390138468,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",601387b4aa37e127b0544497,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_4e5ebb0c_actions,,[],,,
319,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_e3cfc417,baseline_division_of_labor_large,176a6180592cf98c,train,16.0,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5c95493ddd325800166f838a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_e3cfc417_actions,,[],,,
344,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_4e5ebb0c,baseline_division_of_labor_large,176a6180592cf98c,train,109.0496452443143,38.53512134292963,0.0,0.0,0.0,0.4,1.0,"(1, 2)",601387b4aa37e127b0544497,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_4e5ebb0c_actions,player_4e5ebb0c,['player_4e5ebb0c'],,,
418,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_e3cfc417,baseline_division_of_labor_large,176a6180592cf98c,train,80.0,64.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5c95493ddd325800166f838a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_e3cfc417_actions,player_e3cfc417,['player_e3cfc417'],,,
558,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_e3cfc417,baseline_division_of_labor_large,176a6180592cf98c,train,96.0,16.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5c95493ddd325800166f838a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_e3cfc417_actions,player_4e5ebb0c,['player_4e5ebb0c'],,,True
599,tomato,start cutting,CuttingBoard_01,CuttingBoard,1,start cutting tomato,player_e3cfc417,baseline_division_of_labor_large,176a6180592cf98c,train,112.0,16.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5c95493ddd325800166f838a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_e3cfc417_actions,player_e3cfc417,"['player_4e5ebb0c', 'player_e3cfc417']",,,
599,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_4e5ebb0c,baseline_division_of_labor_large,176a6180592cf98c,train,225.54881243388135,116.49916718956707,0.0,0.0,0.0,0.4,1.0,"(1, 2)",601387b4aa37e127b0544497,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_4e5ebb0c_actions,,[],,,
746,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_4e5ebb0c,baseline_division_of_labor_large,176a6180592cf98c,train,264.08393377681125,38.53512134292987,0.0,0.0,0.0,0.4,1.0,"(1, 2)",601387b4aa37e127b0544497,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_4e5ebb0c_actions,player_4e5ebb0c,['player_4e5ebb0c'],,,
800,plate,pick up,Dispenser_80,Dispenser,80,pick up plate from dispenser,player_e3cfc417,baseline_division_of_labor_large,176a6180592cf98c,train,236.97867727915684,124.97867727915684,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5c95493ddd325800166f838a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_e3cfc417_actions,,[],,,
925,plate,pick up,Dispenser_80,Dispenser,80,pick up plate from dispenser,player_4e5ebb0c,baseline_division_of_labor_large,176a6180592cf98c,train,348.64586109552226,84.56192731871101,0.0,0.0,0.0,0.4,1.0,"(1, 2)",601387b4aa37e127b0544497,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_4e5ebb0c_actions,,[],,,
