tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
308,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,162.9631538913369,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
419,tomato,put down,Counter_35,Counter,35,put down tomato on counter,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,233.46482158693496,70.50166769559806,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
452,tomato,pick up,Counter_35,Counter,35,pick up tomato from counter,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,233.46482158693496,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
789,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,356.8189446044698,123.35412301753482,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1080,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,548.896435106433,192.07749050196327,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1156,plate,put down,Counter_34,Counter,34,put down plate on counter,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,609.8986966942107,61.00226158777764,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1291,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,740.6509625910501,130.7522658968394,1.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1361,tomato_cut,assemble salad,Counter_34,Counter,34,assemble salad,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,795.1279721746067,54.47700958355665,1.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1578,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,932.7437568370482,137.61578466244146,1.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1795,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1121.4988852151182,188.75512837807003,1.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1881,tomato_salad,pick up,Counter_34,Counter,34,pick up tomato_salad from counter,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1175.975894798675,54.477009583556764,1.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1962,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1259.114669877559,83.13877507888401,2.0,1.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2030,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1313.5916794611157,54.477009583556764,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2084,plate,put down,Counter_33,Counter,33,put down plate on counter,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1358.8465134570536,45.254833995937815,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2153,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1404.1013474529914,45.254833995937815,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2219,plate,put down,Counter_34,Counter,34,put down plate on counter,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1465.1036090407724,61.00226158778105,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2456,plate,pick up,Counter_33,Counter,33,pick up plate from counter,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1634.339098023386,169.23548898261356,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2548,plate,put down,Counter_33,Counter,33,put down plate on counter,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1634.339098023386,0.0,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2614,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1672.8223211091579,38.4832230857719,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2680,tomato_cut,assemble salad,Counter_33,Counter,33,assemble salad,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1711.3055441949305,38.48322308577258,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2713,tomato_salad,pick up,Counter_33,Counter,33,pick up tomato_salad from counter,player_835f5e5d,encouraged_division_of_labor,3db2abb3f905feed,1711.3055441949305,0.0,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
