tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
146,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_843006da,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,22.62741699796951,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5f687f228c21714dbc4fa18a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_843006da_actions,,[],,,
262,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_843006da,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,45.254833995939016,22.627416997969505,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5f687f228c21714dbc4fa18a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_843006da_actions,player_843006da,['player_843006da'],,,
373,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_843006da,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,45.254833995939016,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5f687f228c21714dbc4fa18a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_843006da_actions,player_843006da,['player_843006da'],,,False
461,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_c3f6d657,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,176.43770438820425,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67ace3fc5892a4d45463156b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_c3f6d657_actions,,[],,,
514,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_843006da,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,185.7408088923047,140.4859748963657,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5f687f228c21714dbc4fa18a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_843006da_actions,player_843006da,"['player_843006da', 'player_843006da']",,,
598,plate,put down,Counter_22,Counter,22,put down plate on counter,player_c3f6d657,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,230.9728257311297,54.53512134292541,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67ace3fc5892a4d45463156b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_c3f6d657_actions,player_c3f6d657,['player_c3f6d657'],,,
673,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_c3f6d657,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,253.6002427290988,22.627416997969135,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67ace3fc5892a4d45463156b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_c3f6d657_actions,,[],,,
887,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_843006da,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,185.7408088923047,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5f687f228c21714dbc4fa18a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_843006da_actions,player_843006da,"['player_843006da', 'player_843006da']",,,False
939,tomato_cut,put down,Counter_23,Counter,23,put down tomato_cut on counter,player_843006da,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,201.7408088923047,16.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5f687f228c21714dbc4fa18a,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_843006da_actions,player_843006da,"['player_843006da', 'player_843006da', 'player_843006da']",,,
985,tomato,start cutting,CuttingBoard_03,CuttingBoard,3,start cutting tomato,player_c3f6d657,encouraged_division_of_labor_v2,5dcc0f92d28bab1d,400.7633936817588,147.16315095266003,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67ace3fc5892a4d45463156b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_c3f6d657_actions,player_c3f6d657,['player_c3f6d657'],,,
