tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,phase,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
89,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_a9a469a1,baseline_division_of_labor_large,baff804426a6113c,train,16.0,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",63d3fa067fc761e289bd1920,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_a9a469a1_actions,,[],,,
278,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_52b9ead4,baseline_division_of_labor_large,baff804426a6113c,train,70.51452390467597,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65c1679547aa1e88e5b59d24,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_52b9ead4_actions,,[],,,
328,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_a9a469a1,baseline_division_of_labor_large,baff804426a6113c,train,265.7383958857097,249.73839588570968,0.0,0.0,0.0,1.0,0.2,"(5, 2)",63d3fa067fc761e289bd1920,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_a9a469a1_actions,player_a9a469a1,['player_a9a469a1'],,,
591,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_52b9ead4,baseline_division_of_labor_large,baff804426a6113c,train,141.14194090264536,70.62741699796939,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65c1679547aa1e88e5b59d24,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_52b9ead4_actions,player_52b9ead4,['player_52b9ead4'],,,
880,plate,pick up,Dispenser_80,Dispenser,80,pick up plate from dispenser,player_52b9ead4,baseline_division_of_labor_large,baff804426a6113c,train,259.65646480402904,118.51452390138368,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65c1679547aa1e88e5b59d24,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_52b9ead4_actions,,[],,,
947,plate,pick up,Dispenser_80,Dispenser,80,pick up plate from dispenser,player_a9a469a1,baseline_division_of_labor_large,baff804426a6113c,train,425.77342650241144,160.03503061670176,0.0,0.0,0.0,1.0,0.2,"(5, 2)",63d3fa067fc761e289bd1920,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_a9a469a1_actions,,[],,,
1086,plate,put down,CuttingBoard_10,CuttingBoard,10,put down plate on cuttingboard,player_a9a469a1,baseline_division_of_labor_large,baff804426a6113c,train,550.5673493464682,124.79392284405674,0.0,0.0,0.0,1.0,0.2,"(5, 2)",63d3fa067fc761e289bd1920,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_a9a469a1_actions,player_a9a469a1,['player_a9a469a1'],,,
1086,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_a9a469a1,baseline_division_of_labor_large,baff804426a6113c,train,550.5673493464682,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",63d3fa067fc761e289bd1920,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_a9a469a1_actions,player_a9a469a1,['player_a9a469a1'],,,False
1101,plate,put down,Counter_22,Counter,22,put down plate on counter,player_52b9ead4,baseline_division_of_labor_large,baff804426a6113c,train,346.1915861469464,86.53512134291736,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65c1679547aa1e88e5b59d24,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_52b9ead4_actions,player_52b9ead4,['player_52b9ead4'],,,
1274,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_52b9ead4,baseline_division_of_labor_large,baff804426a6113c,train,391.0457454711606,44.854159324214265,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65c1679547aa1e88e5b59d24,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_52b9ead4_actions,player_52b9ead4,['player_52b9ead4'],,,False
