tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
297,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
641,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,169.5740312382614,146.9466142402919,0.0,0.0,0.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1255,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,330.30812666281014,160.73409542454874,0.0,0.0,0.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1429,plate,assemble salad,Counter_23,Counter,23,assemble salad,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,391.3103882505924,61.00226158778224,0.0,0.0,0.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1483,tomato_salad,pick up,Counter_23,Counter,23,pick up tomato_salad from counter,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,391.3103882505924,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1529,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,423.3103882505924,32.0,1.0,1.0,1.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1976,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,545.3479583934744,122.03757014288203,1.0,0.0,1.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2035,tomato_cut,put down,Counter_23,Counter,23,put down tomato_cut on counter,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,545.3479583934744,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2284,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,705.4013104140478,160.05335202057336,1.0,0.0,1.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2426,plate,assemble salad,Counter_23,Counter,23,assemble salad,player_2876dbf0,encouraged_division_of_labor_v2,af7f23d5ed0e3d9b,766.4035720018296,61.002261587781845,1.0,0.0,1.0,1.0,1.0,"(5, 2)",67bd6c87f503d16fdf672aad,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
