tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,phase,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
194,plate,pick up,Dispenser_91,Dispenser,91,pick up plate from dispenser,player_3e2f592d,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,54.47700958355846,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_3e2f592d_actions,,[],,,
330,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_7cbd3932,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,70.62741699796952,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",6787eeb21b4f7848f1047647,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_7cbd3932_actions,,[],,,
499,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_7cbd3932,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,134.6274169979696,64.00000000000007,0.0,0.0,0.0,1.0,1.0,"(1, 2)",6787eeb21b4f7848f1047647,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_7cbd3932_actions,player_7cbd3932,['player_7cbd3932'],,,
578,plate,put down,Dispenser_60,Dispenser,60,put down plate on dispenser,player_3e2f592d,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,195.43411783856928,140.9571082550108,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_3e2f592d_actions,player_3e2f592d,['player_3e2f592d'],,,
578,tomato,pick up,Dispenser_60,Dispenser,60,pick up tomato from dispenser,player_3e2f592d,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,195.43411783856928,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_3e2f592d_actions,,[],,,
672,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_3e2f592d,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,248.6723748782015,53.23825703963226,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_3e2f592d_actions,player_3e2f592d,['player_3e2f592d'],,,
691,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_3e2f592d,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,248.6723748782015,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_3e2f592d_actions,player_3e2f592d,['player_3e2f592d'],,,False
721,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_3e2f592d,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,248.6723748782015,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_3e2f592d_actions,player_3e2f592d,"['player_3e2f592d', 'player_3e2f592d']",,,
785,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_3e2f592d,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,287.1555979639742,38.48322308577264,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_3e2f592d_actions,,[],,,
816,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_7cbd3932,baseline_division_of_labor_large,c2bc3c102bbd61ae,train,208.12741699797837,73.50000000000878,0.0,0.0,0.0,1.0,1.0,"(1, 2)",6787eeb21b4f7848f1047647,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map",player_7cbd3932_actions,player_3e2f592d,"['player_3e2f592d', 'player_3e2f592d']",,,True
