tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
542,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,277.04593392363836,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
562,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,277.04593392363836,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
631,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,293.04593392363836,16.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
644,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,293.04593392363836,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
765,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,395.36401808280146,102.3180841591631,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
851,plate,put down,Counter_25,Counter,25,put down plate on counter,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,478.9936869270293,83.62966884422781,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
967,plate,pick up,Counter_25,Counter,25,pick up plate from counter,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,587.6831607779347,108.68947385090547,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1117,plate,put down,Counter_25,Counter,25,put down plate on counter,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,651.683160777932,63.99999999999727,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1117,tomato,pick up,Counter_25,Counter,25,pick up tomato from counter,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,651.683160777932,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1552,tomato,put down,Counter_25,Counter,25,put down tomato on counter,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,747.6831607779279,95.99999999999591,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1552,plate,pick up,Counter_25,Counter,25,pick up plate from counter,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,747.6831607779279,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1619,plate,put down,Counter_25,Counter,25,put down plate on counter,player_f1860d26,baseline_division_of_labor_v2,ddd7c8a3080cc4fa,747.6831607779279,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5c1e2dc92631ed0001040b23,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
