tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
469,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,163.01769381176024,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
918,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,342.10066858523044,179.0829747734702,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1362,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,406.10066858522765,63.999999999997215,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1456,tomato_cut,put down,Counter_33,Counter,33,put down tomato_cut on counter,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,438.1006685852263,31.999999999998636,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1767,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,592.0145107206793,153.91384213545297,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1954,plate,put down,Counter_33,Counter,33,put down plate on counter,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,637.2693447166166,45.25483399593736,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2013,plate,pick up,Counter_33,Counter,33,pick up plate from counter,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,637.2693447166166,0.0,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2369,plate,put down,Dispenser_50,Dispenser,50,put down plate on dispenser,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,685.2693447166153,47.999999999998636,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2369,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,685.2693447166153,0.0,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2730,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,870.9066069675542,185.637262250939,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2827,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,870.9066069675542,0.0,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2970,tomato_cut,put down,Counter_34,Counter,34,put down tomato_cut on counter,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,925.4565432585825,54.5499362910283,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3275,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,1063.2398440881748,137.78330082959224,2.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3464,plate,assemble salad,Counter_34,Counter,34,assemble salad,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,1124.2838622049483,61.044018116773486,2.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3515,tomato_salad,pick up,Counter_34,Counter,34,pick up tomato_salad from counter,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,1124.2838622049483,0.0,2.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3581,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,1140.2838622049508,16.0000000000025,3.0,1.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3740,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,1194.8370247250525,54.55316252010175,3.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
4143,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,1374.1197206245977,179.28269589954516,3.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
4238,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_fc5d19a5,encouraged_division_of_labor,714722a08e64a5b6,1374.1197206245977,0.0,4.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
