tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
653,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,268.48597489636387,16.00000000000003,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
727,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,268.48597489636387,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,False
753,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,400.0982826757128,156.48597489637294,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_3858f46f', 'player_3858f46f']",,,
798,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,432.09828267571294,32.000000000000114,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],,,False
839,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,470.5815057614855,38.48322308577258,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_3858f46f', 'player_3858f46f']",,,
913,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,431.57762525491574,163.09165035855187,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_6683992a', 'player_6683992a']",,,
913,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,431.57762525491574,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_6683992a', 'player_6683992a']",,,False
1100,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,662.6589962634474,192.0774905019619,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,,[],,,
1107,tomato_cut,put down,Counter_34,Counter,34,put down tomato_cut on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,486.0546348384737,54.47700958355796,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_6683992a', 'player_6683992a', 'player_6683992a']",,,
1107,tomato,pick up,Counter_34,Counter,34,pick up tomato from counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,486.0546348384737,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_6683992a', 'player_6683992a', 'player_6683992a']",,,False
1149,plate,put down,Counter_32,Counter,32,put down plate on counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,701.1422193492195,38.48322308577213,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],,,
1193,tomato_cut,pick up,Counter_34,Counter,34,pick up tomato_cut from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,733.1422193492183,31.99999999999875,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,"['player_6683992a', 'player_6683992a', 'player_6683992a']",,,True
1248,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,765.1422193492169,31.999999999998636,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']",['player_3858f46f'],False
1266,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,765.1422193492169,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']",['player_3858f46f'],False
1303,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,787.7696363471858,22.627416997968908,1.0,1.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_3858f46f', 'player_3858f46f']","['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']",['player_3858f46f'],
1325,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,550.0546348384723,63.99999999999864,1.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a']",,,
1345,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,819.7696363471847,31.999999999998863,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,,[],,,
1389,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,858.2528594329567,38.48322308577201,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],,,
1439,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,903.5076934288944,45.254833995937815,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,,[],,,
1513,plate,put down,Counter_35,Counter,35,put down plate on counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,980.4934584079574,76.98576497906288,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],,,
1513,tomato,pick up,Counter_35,Counter,35,pick up tomato from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,980.4934584079574,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],,,False
1536,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,719.6614802076366,169.60684536916426,1.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
1575,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,996.4934584079568,15.999999999999318,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_3858f46f', 'player_3858f46f']",,,
1772,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1127.2457243047977,130.75226589684098,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a']",,,True
1850,tomato_cut,assemble salad,Counter_35,Counter,35,assemble salad,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1197.7473920003931,70.50166769559542,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']","['player_3858f46f', 'player_3858f46f']",False
1903,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1229.7473920003918,31.999999999998636,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],,,False
1957,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1268.2306150861637,38.4832230857719,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_3858f46f', 'player_3858f46f']",,,
2080,plate,put down,Counter_33,Counter,33,put down plate on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1041.3316666077512,321.67018640011463,1.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
2139,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1284.230615086164,16.000000000000227,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_3858f46f', 'player_3858f46f']",,,False
2183,tomato_cut,assemble salad,Counter_33,Counter,33,assemble salad,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1316.2306150861634,31.999999999999545,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_3858f46f'],"['player_3858f46f', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
2239,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1332.2306150861627,15.999999999999318,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a']",,,True
2239,tomato_salad,pick up,Counter_33,Counter,33,pick up tomato_salad from counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1041.3316666077512,0.0,1.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_3858f46f,['player_3858f46f'],"['player_3858f46f', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
2269,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1348.2306150861627,16.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']",,,
2295,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1057.3316666077503,15.999999999999318,2.0,1.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_3858f46f', 'player_6683992a']","['player_3858f46f', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],
2358,tomato_salad,pick up,Counter_35,Counter,35,pick up tomato_salad from counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1095.8148896935224,38.4832230857719,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_3858f46f,['player_3858f46f'],"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']","['player_3858f46f', 'player_3858f46f']",True
2402,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1118.4423066914912,22.62741699796879,3.0,1.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,"['player_3858f46f', 'player_6683992a']","['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']","['player_3858f46f', 'player_3858f46f']",
2480,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1172.919316275048,54.477009583556764,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
2564,plate,put down,Counter_33,Counter,33,put down plate on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1218.1741502709858,45.254833995937815,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
2585,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1348.2306150861627,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']",,,False
2629,tomato_cut,assemble salad,Counter_33,Counter,33,assemble salad,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1380.2306150861623,31.999999999999545,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_3858f46f'],"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
2656,tomato,pick up,Counter_34,Counter,34,pick up tomato from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1396.2306150861616,15.999999999999318,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,['player_3858f46f'],"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']","['player_3858f46f', 'player_3858f46f']",False
2694,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1331.949147495505,113.7749972245192,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
2728,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1444.2306150861602,47.99999999999864,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_3858f46f', 'player_3858f46f']","['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f']","['player_3858f46f', 'player_3858f46f']",
2759,plate,put down,Counter_32,Counter,32,put down plate on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1370.432370581275,38.48322308577008,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
2793,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1386.432370581275,16.0,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
2830,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1460.2306150861602,16.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_3858f46f', 'player_3858f46f']",,,False
2859,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1482.858032084129,22.62741699796879,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_3858f46f'],"['player_3858f46f', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
2861,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1434.432370581274,47.99999999999886,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
2904,tomato,pick up,Counter_34,Counter,34,pick up tomato from counter,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1514.8580320841277,31.999999999998636,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_6683992a,['player_6683992a'],,,True
2916,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1482.4323705812726,47.99999999999864,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,,[],,,
2968,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_3858f46f,encouraged_division_of_labor,64f81b016b6dcc33,1569.3350416676844,54.477009583556764,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_3858f46f_actions,player_3858f46f,"['player_6683992a', 'player_3858f46f']",,,
2989,tomato,put down,Counter_35,Counter,35,put down tomato on counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1546.4323705812706,63.999999999997954,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_6683992a,['player_6683992a'],,,
3081,tomato_salad,pick up,Counter_33,Counter,33,pick up tomato_salad from counter,player_6683992a,encouraged_division_of_labor,64f81b016b6dcc33,1604.9222321054929,58.489861524222306,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_6683992a_actions,player_3858f46f,['player_3858f46f'],"['player_6683992a', 'player_6683992a', 'player_6683992a', 'player_6683992a', 'player_3858f46f', 'player_3858f46f']",['player_6683992a'],True
