tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
202,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,16.0,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
267,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,54.4832230857718,38.4832230857718,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
456,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,162.7962855643151,108.3130624785433,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
515,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,194.79628556431518,32.000000000000085,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
686,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,194.79628556431518,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
738,tomato_cut,assemble salad,Counter_33,Counter,33,assemble salad,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,226.79628556431524,32.00000000000006,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
775,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,242.79628556431524,16.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
808,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,258.79628556431527,16.00000000000003,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
974,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,258.79628556431527,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1042,tomato_cut,assemble salad,Counter_34,Counter,34,assemble salad,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,306.7962855643154,48.000000000000114,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1168,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,338.7962855643154,32.0,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1226,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,354.79628556431544,16.000000000000057,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1336,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,386.7962855643155,32.00000000000006,1.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1389,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,425.2795086500881,38.48322308577258,2.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1573,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,441.2795086500882,16.000000000000114,2.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1616,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_5a4ee634,encouraged_division_of_labor,0de9b806fe4cf4eb,457.2795086500883,16.000000000000114,2.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
