tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
521,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,176.43770438820425,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
792,plate,put down,Counter_25,Counter,25,put down plate on counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,260.1214752086954,83.68377082049116,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
906,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,292.12147520869496,31.999999999999545,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1010,tomato,put down,Counter_25,Counter,25,put down tomato on counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,324.1214752086945,31.999999999999545,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1010,plate,pick up,Counter_25,Counter,25,pick up plate from counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,324.1214752086945,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1069,plate,put down,Counter_25,Counter,25,put down plate on counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,324.1214752086945,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1069,tomato,pick up,Counter_25,Counter,25,pick up tomato from counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,324.1214752086945,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1301,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,400.8564363323179,76.7349611236234,1.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1399,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,400.8564363323179,0.0,1.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1500,tomato_cut,assemble salad,Counter_25,Counter,25,assemble salad,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,432.85643633231746,31.999999999999545,1.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1562,tomato_salad,pick up,Counter_25,Counter,25,pick up tomato_salad from counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,432.85643633231746,0.0,1.0,0.0,0.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1768,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,516.5348833455232,83.67844701320575,2.0,1.0,1.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
2129,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,627.1601297885643,110.62524644304108,2.0,0.0,1.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
2783,plate,put down,Counter_25,Counter,25,put down plate on counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,711.0423807824678,83.88225099390354,3.0,0.0,1.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
2961,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,788.0961112299715,77.05373044750365,3.0,0.0,1.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
3595,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,957.6835697539574,169.5874585239859,3.0,0.0,1.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
3972,plate,pick up,Counter_25,Counter,25,pick up plate from counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,1005.683569753956,47.999999999998636,4.0,0.0,1.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
4139,plate,put down,Counter_22,Counter,22,put down plate on counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,1053.6835697539545,47.99999999999852,5.0,0.0,1.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
4139,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,1053.6835697539545,0.0,5.0,0.0,1.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
4309,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_7dc0a010,encouraged_division_of_labor_v2,62acff8a0bbbefe1,1069.6835697539536,15.99999999999909,5.0,0.0,1.0,0.4,1.0,"(1, 2)",67d0a57b0a4981c5e65c3bcc,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
