tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
158,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,22.62741699796951,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,,[],,,
238,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,45.254833995939016,22.627416997969505,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_ecec037c,['player_ecec037c'],,,
282,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,67.88225099390853,22.62741699796951,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,,[],,,
371,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,122.35926057746704,54.4770095835585,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_ecec037c,['player_ecec037c'],,,
632,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,233.8340418514232,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,,[],,,
686,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,122.35926057746704,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_ecec037c,['player_ecec037c'],,,False
742,tomato,start cutting,CuttingBoard_03,CuttingBoard,3,start cutting tomato,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,138.359260577467,15.999999999999986,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_ecec037c,"['player_ecec037c', 'player_ecec037c']",,,
919,plate,put down,CuttingBoard_02,CuttingBoard,2,put down plate on cuttingboard,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,352.2505015139121,118.4164596624889,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,['player_2898be41'],,,
919,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,352.2505015139121,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,['player_2898be41'],,,False
1429,tomato_cut,put down,Dispenser_60,Dispenser,60,put down tomato_cut on dispenser,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,538.6713642263272,186.4208627124151,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,"['player_2898be41', 'player_2898be41']",,,
1429,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,538.6713642263272,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,,[],,,
1581,plate,put down,Counter_22,Counter,22,put down plate on counter,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,593.2064855692521,54.53512134292487,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,['player_2898be41'],,,
1597,plate,pick up,Counter_22,Counter,22,pick up plate from counter,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,593.2064855692521,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,['player_2898be41'],,,False
1630,plate,put down,Counter_22,Counter,22,put down plate on counter,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,593.2064855692521,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,"['player_2898be41', 'player_2898be41']",,,
1804,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,647.7416069121799,54.53512134292782,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,,[],,,
1847,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,3,pick up tomato_cut from cuttingboard,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,170.359260577467,32.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_ecec037c,"['player_ecec037c', 'player_ecec037c']",,,False
1907,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,186.359260577467,16.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_2898be41,['player_ecec037c'],"['player_ecec037c', 'player_ecec037c', 'player_ecec037c']","['player_2898be41', 'player_2898be41']",True
1956,tomato_salad,pick up,Counter_22,Counter,22,pick up tomato_salad from counter,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,186.359260577467,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_ecec037c,['player_ecec037c'],"['player_ecec037c', 'player_ecec037c', 'player_ecec037c']","['player_2898be41', 'player_2898be41']",False
1959,plate,put down,Counter_23,Counter,23,put down plate on counter,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,708.7979676121385,61.05636069995853,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,['player_2898be41'],,,
2050,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,269.980648499879,83.621387922412,1.0,1.0,1.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_ecec037c,"['player_ecec037c', 'player_ecec037c']","['player_ecec037c', 'player_ecec037c', 'player_ecec037c']","['player_2898be41', 'player_2898be41']",
2077,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,747.3313337312087,38.53336611907025,1.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,,[],,,
2127,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,308.4638715856511,38.48322308577207,1.0,0.0,1.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,,[],,,
2221,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,801.8646998502772,54.533366119068546,1.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,['player_2898be41'],,,
2306,tomato,start cutting,CuttingBoard_03,CuttingBoard,3,start cutting tomato,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,378.76955335631754,70.30568177066647,1.0,0.0,1.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_ecec037c,['player_ecec037c'],,,
2445,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,854.8646998503013,53.0000000000241,1.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,['player_2898be41'],,,False
2506,tomato_cut,assemble salad,Counter_23,Counter,23,assemble salad,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,870.8646998503004,15.99999999999909,1.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,['player_2898be41'],"['player_2898be41', 'player_2898be41']",['player_2898be41'],False
2520,tomato_salad,pick up,Counter_23,Counter,23,pick up tomato_salad from counter,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,870.8646998503004,0.0,1.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,['player_2898be41'],"['player_2898be41', 'player_2898be41']",['player_2898be41'],False
2591,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,481.08763751548065,102.3180841591631,1.0,0.0,1.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,,[],,,
2659,plate,put down,Counter_22,Counter,22,put down plate on counter,player_ecec037c,baseline_division_of_labor_v2,fc297a62551e4808,535.5646470990391,54.47700958355847,1.0,0.0,1.0,1.0,0.2,"(5, 2)",5a792c898fe2dc0001058c3b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_ecec037c_actions,player_ecec037c,['player_ecec037c'],,,
2665,tomato_salad,put down,Counter_22,Counter,22,put down tomato_salad on counter,player_2898be41,baseline_division_of_labor_v2,fc297a62551e4808,886.8646998502995,15.99999999999909,1.0,0.0,0.0,0.4,1.0,"(1, 2)",66537b0010ca11939058e52b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_2898be41_actions,player_2898be41,"['player_2898be41', 'player_2898be41']","['player_2898be41', 'player_2898be41']",['player_2898be41'],
