tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
142,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,54.48322308577238,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
241,tomato,put down,Dispenser_60,Dispenser,60,put down tomato on dispenser,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,86.48322308577238,32.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
241,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,86.48322308577238,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
356,plate,put down,Counter_23,Counter,23,put down plate on counter,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,145.64326898132336,59.16004589555098,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
482,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,206.1795816631142,60.53631268179083,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
601,plate,put down,Counter_24,Counter,24,put down plate on counter,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,283.01132476504057,76.83174310192638,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
712,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,350.89357575895025,67.88225099390968,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
817,plate,put down,Counter_25,Counter,25,put down plate on counter,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,434.52324460317806,83.62966884422781,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
889,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,505.02491229877677,70.50166769559871,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
995,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_af70662e,baseline_division_of_labor_v2,598fcfca1d6c8cf6,559.5019218823338,54.47700958355705,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6688090f82813cfbe67afe2c,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
