tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
116,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,22.62741699796951,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,,[],,,
172,plate,put down,Counter_22,Counter,22,put down plate on counter,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,77.10442658152799,54.47700958355848,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,player_0b527a2e,['player_0b527a2e'],,,
253,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,131.58143616508644,54.477009583558456,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,,[],,,
321,plate,put down,Counter_23,Counter,23,put down plate on counter,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,192.58369775286783,61.00226158778142,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,player_0b527a2e,['player_0b527a2e'],,,
401,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,253.58595934064928,61.00226158778142,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,,[],,,
406,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_77e924a8,encouraged_division_of_labor_v2,c3715ec61e45a2b5,163.25078831065383,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5da8b26395be5f0017360ad5,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_77e924a8_actions,,[],,,
481,plate,put down,Counter_24,Counter,24,put down plate on counter,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,321.46821033455893,67.88225099390965,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,player_0b527a2e,['player_0b527a2e'],,,
535,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_77e924a8,encouraged_division_of_labor_v2,c3715ec61e45a2b5,217.78415442972508,54.533366119071246,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5da8b26395be5f0017360ad5,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_77e924a8_actions,player_77e924a8,['player_77e924a8'],,,
535,plate,pick up,Counter_24,Counter,24,pick up plate from counter,player_77e924a8,encouraged_division_of_labor_v2,c3715ec61e45a2b5,217.78415442972508,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5da8b26395be5f0017360ad5,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_77e924a8_actions,player_77e924a8,['player_77e924a8'],,,False
583,plate,put down,Counter_25,Counter,25,put down plate on counter,player_77e924a8,encouraged_division_of_labor_v2,c3715ec61e45a2b5,233.78415442972508,16.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5da8b26395be5f0017360ad5,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_77e924a8_actions,player_77e924a8,"['player_77e924a8', 'player_77e924a8']",,,
626,plate,pick up,Counter_25,Counter,25,pick up plate from counter,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,462.157636435032,140.68942610047304,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,player_77e924a8,"['player_77e924a8', 'player_77e924a8']",,,True
672,plate,put down,Counter_24,Counter,24,put down plate on counter,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,478.157636435032,16.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,player_0b527a2e,"['player_77e924a8', 'player_77e924a8', 'player_0b527a2e']",,,
672,tomato,pick up,Counter_24,Counter,24,pick up tomato from counter,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,478.157636435032,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,player_0b527a2e,"['player_77e924a8', 'player_77e924a8', 'player_0b527a2e']",,,False
682,plate,pick up,Counter_24,Counter,24,pick up plate from counter,player_77e924a8,encouraged_division_of_labor_v2,c3715ec61e45a2b5,249.78415442972508,16.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5da8b26395be5f0017360ad5,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_77e924a8_actions,player_0b527a2e,"['player_77e924a8', 'player_77e924a8', 'player_0b527a2e']",,,True
788,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,586.4917281902892,108.33409175525723,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,player_0b527a2e,"['player_77e924a8', 'player_77e924a8', 'player_0b527a2e', 'player_0b527a2e']",,,
1191,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_0b527a2e,encouraged_division_of_labor_v2,c3715ec61e45a2b5,586.4917281902892,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5d30d94d6c17550001d3ba17,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_0b527a2e_actions,player_0b527a2e,"['player_77e924a8', 'player_77e924a8', 'player_0b527a2e', 'player_0b527a2e']",,,False
