tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,phase,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
178,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,16.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,,[],,,
293,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,54.48322308577238,38.48322308577238,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,player_55307eab,['player_55307eab'],,,
400,tomato,pick up,Dispenser_60,Dispenser,60,pick up tomato from dispenser,player_fb94531c,encouraged_division_of_labor_large,455832f92e0389ac,train,249.46955346743667,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_fb94531c_actions,,[],,,
405,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,92.96644617154476,38.48322308577238,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,,[],,,
471,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,138.2212801674839,45.25483399593915,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,player_55307eab,['player_55307eab'],,,
546,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,183.47611416342264,45.25483399593875,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,,[],,,
652,tomato,put down,Counter_25,Counter,25,put down tomato on counter,player_fb94531c,encouraged_division_of_labor_large,455832f92e0389ac,train,342.52610278689156,93.05654931945487,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_fb94531c_actions,player_fb94531c,['player_fb94531c'],,,
710,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,253.88040180425656,70.4042876408339,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,player_55307eab,['player_55307eab'],,,
725,tomato,pick up,Counter_24,Counter,24,pick up tomato from counter,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,253.88040180425656,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,player_55307eab,['player_55307eab'],,,False
815,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,253.88040180425656,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,player_55307eab,"['player_55307eab', 'player_55307eab']",,,
828,tomato,pick up,Counter_24,Counter,24,pick up tomato from counter,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,253.88040180425656,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,player_55307eab,"['player_55307eab', 'player_55307eab']",,,False
874,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,253.88040180425656,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,player_55307eab,"['player_55307eab', 'player_55307eab', 'player_55307eab']",,,
1018,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_55307eab,encouraged_division_of_labor_large,455832f92e0389ac,train,314.9910313297382,61.11062952548161,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6740de2c87e1a486431b2678,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_55307eab_actions,,[],,,
1106,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_fb94531c,encouraged_division_of_labor_large,455832f92e0389ac,train,413.00311237044974,70.47700958355819,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_fb94531c_actions,player_55307eab,['player_55307eab'],,,True
