tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
208,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
325,plate,put down,Counter_25,Counter,25,put down plate on counter,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,106.2570858421963,83.62966884422679,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
785,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,176.75875353779512,70.50166769559881,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
845,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,199.3861705357645,22.62741699796939,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
949,tomato_salad,pick up,Counter_24,Counter,24,pick up tomato_salad from counter,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,231.3861705357645,32.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1021,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,269.8693936215368,38.483223085772295,1.0,1.0,1.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1088,tomato_salad,pick up,Counter_25,Counter,25,pick up tomato_salad from counter,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,315.12422761747655,45.25483399593975,1.0,0.0,1.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1141,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,353.60745070324907,38.48322308577252,2.0,1.0,2.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1216,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,408.0844602868071,54.477009583558015,2.0,0.0,2.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1306,plate,put down,Counter_23,Counter,23,put down plate on counter,player_b51a209e,baseline_division_of_labor_v2,61dc98588b27ee1a,469.08672187458933,61.00226158778224,2.0,0.0,2.0,1.0,1.0,"(5, 2)",6144b21806fb764e5f179bc2,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
