tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
236,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
315,plate,put down,Counter_22,Counter,22,put down plate on counter,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,77.10442658152799,54.47700958355848,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
356,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,99.7318435794976,22.62741699796962,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
403,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,138.2150666652694,38.4832230857718,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
466,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,199.21732825305082,61.00226158778142,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
544,plate,put down,Counter_24,Counter,24,put down plate on counter,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,267.0995792469592,67.88225099390837,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
774,plate,pick up,Counter_22,Counter,22,pick up plate from counter,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,375.43367100221684,108.33409175525765,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
821,plate,put down,Counter_22,Counter,22,put down plate on counter,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,375.43367100221684,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
870,plate,pick up,Counter_24,Counter,24,pick up plate from counter,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,407.43367100221684,32.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
907,plate,put down,Counter_23,Counter,23,put down plate on counter,player_ef74b29a,encouraged_division_of_labor_v2,8cac9ba2172b9b4b,423.43367100221684,16.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6296295f57c07906c9052955,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
