tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
135,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_d157091d,encouraged_division_of_labor,c708fed0622bbbbc,16.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",607cbf385d3202721e3f719f,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d157091d_actions,,[],,,
351,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_d868f7d5,encouraged_division_of_labor,c708fed0622bbbbc,188.75512837806156,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)",65749969b7cc21fe0c4f340c,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d868f7d5_actions,,[],,,
389,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_d157091d,encouraged_division_of_labor,c708fed0622bbbbc,194.9466142357004,178.94661423570042,0.0,0.0,0.0,1.0,1.0,"(5, 2)",607cbf385d3202721e3f719f,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d157091d_actions,player_d157091d,['player_d157091d'],,,
559,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_d868f7d5,encouraged_division_of_labor,c708fed0622bbbbc,367.999847983861,179.24471960579945,0.0,0.0,0.0,1.0,1.0,"(2, 2)",65749969b7cc21fe0c4f340c,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d868f7d5_actions,player_d868f7d5,['player_d868f7d5'],,,
730,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_d157091d,encouraged_division_of_labor,c708fed0622bbbbc,380.8325305367609,185.8859163010605,0.0,0.0,0.0,1.0,1.0,"(5, 2)",607cbf385d3202721e3f719f,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d157091d_actions,,[],,,
740,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_d868f7d5,encouraged_division_of_labor,c708fed0622bbbbc,559.1494356065017,191.1495876226407,0.0,0.0,0.0,1.0,1.0,"(2, 2)",65749969b7cc21fe0c4f340c,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d868f7d5_actions,,[],,,
827,plate,put down,Counter_32,Counter,32,put down plate on counter,player_d157091d,encouraged_division_of_labor,c708fed0622bbbbc,419.3157536225334,38.48322308577252,0.0,0.0,0.0,1.0,1.0,"(5, 2)",607cbf385d3202721e3f719f,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d157091d_actions,player_d157091d,['player_d157091d'],,,
828,plate,put down,Counter_35,Counter,35,put down plate on counter,player_d868f7d5,encouraged_division_of_labor,c708fed0622bbbbc,636.1352005855646,76.98576497906288,0.0,0.0,0.0,1.0,1.0,"(2, 2)",65749969b7cc21fe0c4f340c,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d868f7d5_actions,player_d868f7d5,['player_d868f7d5'],,,
892,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_d157091d,encouraged_division_of_labor,c708fed0622bbbbc,457.7989767083061,38.48322308577264,0.0,0.0,0.0,1.0,1.0,"(5, 2)",607cbf385d3202721e3f719f,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d157091d_actions,,[],,,
954,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_d868f7d5,encouraged_division_of_labor,c708fed0622bbbbc,744.824674431171,108.68947384560649,0.0,0.0,0.0,1.0,1.0,"(2, 2)",65749969b7cc21fe0c4f340c,"[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_d868f7d5_actions,player_d157091d,['player_d157091d'],,,True
