tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
87,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,16.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
154,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,54.48322308577236,38.48322308577236,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
184,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,77.11064008374193,22.62741699796957,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
228,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,115.59386316951374,38.48322308577181,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
290,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,176.59612475729529,61.00226158778155,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
354,plate,put down,Counter_24,Counter,24,put down plate on counter,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,244.4783757512034,67.88225099390812,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
386,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,260.47837575120343,16.00000000000003,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
490,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,368.7914382285407,108.31306247733727,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
575,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,368.7914382285407,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
607,tomato_cut,assemble salad,Counter_24,Counter,24,assemble salad,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,384.7914382285407,16.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
817,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,529.3077681362838,144.5163299077431,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
877,plate,put down,Counter_23,Counter,23,put down plate on counter,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,588.7675509584178,59.459782822134,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
904,tomato_salad,pick up,Counter_24,Counter,24,pick up tomato_salad from counter,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,604.7675509584171,15.999999999999318,0.0,0.0,0.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
946,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,636.7675509584158,31.999999999998636,1.0,1.0,1.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1005,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,691.2445605419729,54.477009583557106,1.0,0.0,1.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1075,plate,put down,Counter_24,Counter,24,put down plate on counter,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,759.1268115358795,67.88225099390661,1.0,0.0,1.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1156,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,827.0090625297861,67.88225099390661,1.0,0.0,1.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1570,plate,put down,Counter_22,Counter,22,put down plate on counter,player_2a89945c,encouraged_division_of_labor_v2,28ef4774e424c5c7,881.4860721133432,54.477009583557106,2.0,0.0,1.0,1.0,1.0,"(5, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
