tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
606,plate,put down,Counter_32,Counter,32,put down plate on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,292.3699972552401,38.48322308577255,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
640,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,215.1852667833942,38.53180107086038,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,
711,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,308.36999725524015,16.000000000000057,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
716,plate,pick up,Counter_32,Counter,32,pick up plate from counter,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,247.1852667833942,32.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_6534a2e4'],,,True
777,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,340.3699972552402,32.00000000000006,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
804,plate,put down,Counter_32,Counter,32,put down plate on counter,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,279.18526678339333,31.99999999999912,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,
932,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,295.18526678339265,15.999999999999318,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,False
989,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,311.18526678339197,15.999999999999318,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']","['player_6534a2e4', 'player_86402757']",False
1009,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,372.36999725524026,32.00000000000006,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
1086,tomato,put down,Counter_35,Counter,35,put down tomato on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,436.3699972552403,64.00000000000006,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
1140,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,333.8126837813609,22.627416997968908,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,False
1147,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,484.3699972552403,48.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_86402757,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']","['player_6534a2e4', 'player_86402757']",True
1188,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,506.9974142532102,22.62741699796987,1.0,1.0,1.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,"['player_86402757', 'player_6534a2e4']","['player_6534a2e4', 'player_86402757', 'player_86402757']","['player_6534a2e4', 'player_86402757']",
1263,tomato_cut,assemble salad,Counter_34,Counter,34,assemble salad,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,388.3626200723904,54.549936291029496,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
1279,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,545.4806373389822,38.48322308577201,1.0,0.0,1.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
1319,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,404.3626200723901,15.999999999999716,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_6534a2e4'],,,True
1350,plate,put down,Counter_32,Counter,32,put down plate on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,583.9638604247542,38.48322308577201,1.0,0.0,1.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
1396,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,436.36262007238867,31.99999999999858,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,
1478,tomato_salad,pick up,Counter_34,Counter,34,pick up tomato_salad from counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,615.963860424753,31.99999999999875,1.0,0.0,1.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_86402757,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
1503,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,436.36262007238867,0.0,1.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,False
1513,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,631.9638604247523,15.999999999999318,2.0,1.0,2.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,"['player_86402757', 'player_6534a2e4']","['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],
1560,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,452.362620072388,15.999999999999376,2.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
1587,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,686.4408700083094,54.477009583557106,2.0,0.0,2.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
1642,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,718.4408700083081,31.99999999999875,2.0,0.0,2.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
1665,tomato,pick up,Counter_35,Counter,35,pick up tomato from counter,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,500.36262007238696,47.99999999999892,2.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_6534a2e4'],,,True
1717,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,750.4408700083069,31.99999999999875,2.0,0.0,2.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
1779,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,798.4408700083048,47.999999999997954,2.0,0.0,2.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
1804,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,570.8868625615365,70.52424248914957,2.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,
1826,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,830.4408700083036,31.99999999999875,2.0,0.0,2.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_86402757,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
1865,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,853.0682870062725,22.627416997968908,3.0,1.0,3.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,"['player_86402757', 'player_6534a2e4']","['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],
1918,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,891.5515100920443,38.48322308577178,3.0,0.0,3.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
1967,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,609.4186636323949,38.53180107085837,3.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_6534a2e4'],,,True
1974,plate,put down,Counter_32,Counter,32,put down plate on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,930.0347331778164,38.48322308577201,3.0,0.0,3.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
2037,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,968.517956263588,38.48322308577167,3.0,0.0,3.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
2044,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,641.4186636323934,31.99999999999852,3.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,
2101,plate,put down,Counter_33,Counter,33,put down plate on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1013.7727902595258,45.254833995937815,3.0,0.0,3.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
2146,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,641.4186636323934,0.0,3.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,False
2170,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1045.7727902595252,31.99999999999943,3.0,0.0,3.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
2202,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,657.4186636323927,15.999999999999318,3.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
2256,tomato,put down,Counter_35,Counter,35,put down tomato on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1109.7727902595232,63.999999999997954,3.0,0.0,3.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
2264,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,680.0460806303616,22.627416997968908,3.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,False
2327,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1157.7727902595211,47.999999999997954,3.0,0.0,3.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_86402757,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
2354,tomato_cut,assemble salad,Counter_33,Counter,33,assemble salad,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,718.57788170122,38.53180107085837,3.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
2367,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1180.40020725749,22.62741699796879,4.0,1.0,4.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,"['player_86402757', 'player_6534a2e4']","['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],
2421,tomato_salad,pick up,Counter_33,Counter,33,pick up tomato_salad from counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1196.4002072574892,15.999999999999318,4.0,0.0,4.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_86402757,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
2458,tomato,pick up,Counter_34,Counter,34,pick up tomato from counter,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,768.3278817012106,49.74999999999056,4.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_6534a2e4'],,,True
2472,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1212.4002072574883,15.999999999999318,5.0,1.0,5.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,"['player_86402757', 'player_6534a2e4']","['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],
2537,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1250.88343034326,38.48322308577144,5.0,0.0,5.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
2565,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,816.3278817012088,47.99999999999818,5.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,
2603,plate,put down,Counter_32,Counter,32,put down plate on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1289.36665342903,38.48322308577008,5.0,0.0,5.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
2659,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1327.8498765148006,38.48322308577053,5.0,0.0,5.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,,[],,,
2663,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,816.3278817012088,0.0,5.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_86402757,"['player_6534a2e4', 'player_86402757']",,,False
2714,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_86402757,encouraged_division_of_labor,799e8e253a221d8f,832.3278817012081,15.999999999999318,5.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_86402757_actions,player_6534a2e4,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
2736,plate,put down,Counter_33,Counter,33,put down plate on counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1373.1047105107384,45.254833995937815,5.0,0.0,5.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_6534a2e4,['player_6534a2e4'],,,
2786,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_6534a2e4,encouraged_division_of_labor,799e8e253a221d8f,1389.1047105107375,15.999999999999318,5.0,0.0,5.0,1.0,0.5,"(5, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_6534a2e4_actions,player_86402757,['player_86402757'],"['player_6534a2e4', 'player_86402757', 'player_86402757']",['player_6534a2e4'],True
