tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
146,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_2aaa5118,encouraged_division_of_labor_v2,21f0534359876fe5,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6604cdce9c02df4997ec8b68,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2aaa5118_actions,,[],,,
311,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_2aaa5118,encouraged_division_of_labor_v2,21f0534359876fe5,142.2192675771566,119.59185057918712,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6604cdce9c02df4997ec8b68,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2aaa5118_actions,player_2aaa5118,['player_2aaa5118'],,,
339,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_e72457b7,encouraged_division_of_labor_v2,21f0534359876fe5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",675a42d99110f59947a4f393,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e72457b7_actions,player_2aaa5118,['player_2aaa5118'],,,True
354,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_2aaa5118,encouraged_division_of_labor_v2,21f0534359876fe5,164.846684575126,22.62741699796939,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6604cdce9c02df4997ec8b68,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2aaa5118_actions,,[],,,
370,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_e72457b7,encouraged_division_of_labor_v2,21f0534359876fe5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",675a42d99110f59947a4f393,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e72457b7_actions,player_e72457b7,"['player_2aaa5118', 'player_e72457b7']",,,
453,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_2aaa5118,encouraged_division_of_labor_v2,21f0534359876fe5,187.4741015730954,22.62741699796939,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6604cdce9c02df4997ec8b68,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2aaa5118_actions,player_2aaa5118,['player_2aaa5118'],,,
472,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_e72457b7,encouraged_division_of_labor_v2,21f0534359876fe5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",675a42d99110f59947a4f393,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e72457b7_actions,player_e72457b7,"['player_2aaa5118', 'player_e72457b7']",,,False
488,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_2aaa5118,encouraged_division_of_labor_v2,21f0534359876fe5,210.1015185710648,22.62741699796939,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6604cdce9c02df4997ec8b68,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2aaa5118_actions,,[],,,
529,tomato_cut,put down,Counter_25,Counter,25,put down tomato_cut on counter,player_e72457b7,encouraged_division_of_labor_v2,21f0534359876fe5,48.0,48.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",675a42d99110f59947a4f393,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e72457b7_actions,player_e72457b7,"['player_2aaa5118', 'player_e72457b7', 'player_e72457b7']",,,
589,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_e72457b7,encouraged_division_of_labor_v2,21f0534359876fe5,96.0,48.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",675a42d99110f59947a4f393,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e72457b7_actions,player_2aaa5118,['player_2aaa5118'],,,True
611,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_e72457b7,encouraged_division_of_labor_v2,21f0534359876fe5,96.0,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",675a42d99110f59947a4f393,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e72457b7_actions,player_e72457b7,"['player_2aaa5118', 'player_e72457b7']",,,
685,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_2aaa5118,encouraged_division_of_labor_v2,21f0534359876fe5,277.98376956497344,67.88225099390866,0.0,0.0,0.0,1.0,1.0,"(5, 2)",6604cdce9c02df4997ec8b68,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2aaa5118_actions,player_2aaa5118,['player_2aaa5118'],,,
719,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_e72457b7,encouraged_division_of_labor_v2,21f0534359876fe5,96.0,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",675a42d99110f59947a4f393,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e72457b7_actions,player_e72457b7,"['player_2aaa5118', 'player_e72457b7']",,,False
762,tomato_cut,put down,Counter_24,Counter,24,put down tomato_cut on counter,player_e72457b7,encouraged_division_of_labor_v2,21f0534359876fe5,128.0,32.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",675a42d99110f59947a4f393,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e72457b7_actions,player_e72457b7,"['player_2aaa5118', 'player_e72457b7', 'player_e72457b7']",,,
