tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
413,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,133.90301018347546,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
448,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,133.90301018347546,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
543,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,149.90301018347546,16.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
581,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,149.90301018347546,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
715,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,165.90301018347546,16.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
750,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,165.90301018347546,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
895,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,181.90301018347546,16.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
932,tomato_cut,assemble salad,Counter_23,Counter,23,assemble salad,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,181.90301018347546,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1022,tomato,pick up,Counter_24,Counter,24,pick up tomato from counter,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,197.90301018347546,16.0,1.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1088,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_6e05aa43,encouraged_division_of_labor_v2,77b2072f620b5cbc,213.90301018347546,16.0,1.0,0.0,0.0,0.4,1.0,"(1, 2)",67788cee243102d88d2fd53b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
