tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
378,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,139.39006031830982,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
701,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,280.0180674656247,140.6280071473149,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
807,plate,pick up,Counter_22,Counter,22,pick up plate from counter,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,280.0180674656247,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
845,plate,put down,CuttingBoard_02,CuttingBoard,02,put down plate on cuttingboard,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,280.0180674656247,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
845,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,280.0180674656247,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
870,tomato_cut,put down,Counter_22,Counter,22,put down tomato_cut on counter,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,280.0180674656247,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
947,tomato_cut,pick up,Counter_22,Counter,22,pick up tomato_cut from counter,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,280.0180674656247,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1002,tomato_cut,assemble salad,Counter_23,Counter,23,assemble salad,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,296.01806746562386,15.999999999999147,0.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1219,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,296.01806746562386,0.0,1.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1268,plate,put down,Counter_23,Counter,23,put down plate on counter,player_d8c70320,encouraged_division_of_labor_v2,f24dbc8ba679319c,296.01806746562386,0.0,1.0,0.0,0.0,0.4,1.0,"(1, 2)",5f828a47a08cb43c715fe3a2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
