tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,phase,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
109,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_2cab1da7,baseline_division_of_labor_large,2ff3dfa6d0751380,train,16.0,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",605ff0746397c26c436b88af,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_2cab1da7_actions,,[],,,
200,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_2cab1da7,baseline_division_of_labor_large,2ff3dfa6d0751380,train,80.0,64.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",605ff0746397c26c436b88af,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_2cab1da7_actions,player_2cab1da7,['player_2cab1da7'],,,
273,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_2cab1da7,baseline_division_of_labor_large,2ff3dfa6d0751380,train,144.0,64.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",605ff0746397c26c436b88af,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_2cab1da7_actions,,[],,,
340,tomato,start cutting,CuttingBoard_01,CuttingBoard,1,start cutting tomato,player_2cab1da7,baseline_division_of_labor_large,2ff3dfa6d0751380,train,208.00000000000009,64.00000000000006,0.0,0.0,0.0,1.0,0.2,"(5, 2)",605ff0746397c26c436b88af,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_2cab1da7_actions,player_2cab1da7,['player_2cab1da7'],,,
355,tomato,pick up,Dispenser_60,Dispenser,60,pick up tomato from dispenser,player_e931354c,baseline_division_of_labor_large,2ff3dfa6d0751380,train,86.5145239013842,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6888ef1c4b2aaea8b61ec0e3,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_e931354c_actions,,[],,,
442,plate,pick up,Dispenser_80,Dispenser,80,pick up plate from dispenser,player_2cab1da7,baseline_division_of_labor_large,2ff3dfa6d0751380,train,320.00000000000017,112.00000000000011,0.0,0.0,0.0,1.0,0.2,"(5, 2)",605ff0746397c26c436b88af,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_2cab1da7_actions,,[],,,
537,plate,put down,Counter_22,Counter,22,put down plate on counter,player_2cab1da7,baseline_division_of_labor_large,2ff3dfa6d0751380,train,406.5553512512393,86.55535125123913,0.0,0.0,0.0,1.0,0.2,"(5, 2)",605ff0746397c26c436b88af,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_2cab1da7_actions,player_2cab1da7,['player_2cab1da7'],,,
625,plate,pick up,Dispenser_80,Dispenser,80,pick up plate from dispenser,player_2cab1da7,baseline_division_of_labor_large,2ff3dfa6d0751380,train,493.11070250248065,86.55535125124135,0.0,0.0,0.0,1.0,0.2,"(5, 2)",605ff0746397c26c436b88af,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_2cab1da7_actions,,[],,,
717,plate,put down,Counter_23,Counter,23,put down plate on counter,player_2cab1da7,baseline_division_of_labor_large,2ff3dfa6d0751380,train,585.9403590979889,92.82965659550824,0.0,0.0,0.0,1.0,0.2,"(5, 2)",605ff0746397c26c436b88af,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_2cab1da7_actions,player_2cab1da7,['player_2cab1da7'],,,
831,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_e931354c,baseline_division_of_labor_large,2ff3dfa6d0751380,train,182.51452390138377,95.99999999999956,0.0,0.0,0.0,0.4,1.0,"(1, 2)",6888ef1c4b2aaea8b61ec0e3,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_e931354c_actions,player_e931354c,['player_e931354c'],,,
