tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
256,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_2b777458,encouraged_division_of_labor_v2,7094ae5ce4fba180,169.60742964293476,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2b777458_actions,,[],,,
323,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_ed165e49,encouraged_division_of_labor_v2,7094ae5ce4fba180,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc4120cecba5bc510e142,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_ed165e49_actions,,[],,,
396,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_ed165e49,encouraged_division_of_labor_v2,7094ae5ce4fba180,45.254833995939016,22.627416997969505,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc4120cecba5bc510e142,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_ed165e49_actions,player_ed165e49,['player_ed165e49'],,,
547,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_ed165e49,encouraged_division_of_labor_v2,7094ae5ce4fba180,99.7318435794975,54.47700958355848,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc4120cecba5bc510e142,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_ed165e49_actions,,[],,,
578,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_2b777458,encouraged_division_of_labor_v2,7094ae5ce4fba180,338.7554968180031,169.14806717506835,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2b777458_actions,player_2b777458,['player_2b777458'],,,
657,plate,put down,Counter_23,Counter,23,put down plate on counter,player_ed165e49,encouraged_division_of_labor_v2,7094ae5ce4fba180,160.73410516727918,61.00226158778169,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc4120cecba5bc510e142,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_ed165e49_actions,player_ed165e49,['player_ed165e49'],,,
789,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_ed165e49,encouraged_division_of_labor_v2,7094ae5ce4fba180,221.7363667550606,61.00226158778142,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc4120cecba5bc510e142,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_ed165e49_actions,,[],,,
877,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_2b777458,encouraged_division_of_labor_v2,7094ae5ce4fba180,514.9906544944133,176.2351576764102,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2b777458_actions,,[],,,
907,plate,put down,Counter_24,Counter,24,put down plate on counter,player_ed165e49,encouraged_division_of_labor_v2,7094ae5ce4fba180,289.6186177489695,67.88225099390888,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc4120cecba5bc510e142,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_ed165e49_actions,player_ed165e49,['player_ed165e49'],,,
1027,plate,put down,Counter_25,Counter,25,put down plate on counter,player_2b777458,encouraged_division_of_labor_v2,7094ae5ce4fba180,598.9884622303582,83.99780773594489,0.0,0.0,0.0,1.0,1.0,"(1, 2)",undefined,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_2b777458_actions,player_2b777458,['player_2b777458'],,,
