tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
2496,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1312.6271661604087,163.0916503585495,2.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2914,tomato_cut,put down,Dispenser_40,Dispenser,40,put down tomato_cut on dispenser,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1504.6126829082182,191.98551674780947,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2914,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1504.6126829082182,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3015,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1581.5791290797583,76.96644617154016,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3015,plate,pick up,Counter_33,Counter,33,pick up plate from counter,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1581.5791290797583,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3113,plate,put down,Counter_33,Counter,33,put down plate on counter,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1581.5791290797583,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3113,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1581.5791290797583,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3202,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1620.2065460777264,38.62741699796811,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3202,plate,pick up,Counter_34,Counter,34,pick up plate from counter,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1620.2065460777264,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3289,plate,put down,Counter_34,Counter,34,put down plate on counter,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1620.2065460777264,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3289,tomato,pick up,Counter_34,Counter,34,pick up tomato from counter,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1620.2065460777264,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3687,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1863.153160313424,242.94661423569755,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3832,plate,pick up,Counter_32,Counter,32,pick up plate from counter,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1879.1531603134242,16.000000000000227,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3887,plate,put down,CuttingBoard_20,CuttingBoard,20,put down plate on cuttingboard,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1895.1531603134242,16.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3887,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_bbfe6621,encouraged_division_of_labor,0fef9372f7509405,1895.1531603134242,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
