tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
187,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,53.0726975471614,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
383,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,143.1558867047654,90.08318915760401,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
504,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,143.1558867047654,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
534,tomato_cut,put down,Counter_22,Counter,22,put down tomato_cut on counter,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,143.1558867047654,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
663,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,195.83162020026649,52.67573349550108,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
862,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,266.24669074822424,70.41507054795775,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
968,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,266.24669074822424,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
994,tomato_cut,put down,Counter_23,Counter,23,put down tomato_cut on counter,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,266.24669074822424,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1063,tomato_cut,pick up,Counter_23,Counter,23,pick up tomato_cut from counter,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,266.24669074822424,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1154,tomato_cut,put down,Counter_22,Counter,22,put down tomato_cut on counter,player_3c6dd6a2,baseline_division_of_labor_v2,bbbcc2b5f109b746,282.2466907482234,15.999999999999147,0.0,0.0,0.0,0.4,1.0,"(1, 2)",643bf6338ab6927af28b0b88,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
