tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
257,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,163.09165035854724,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
392,tomato,put down,Counter_25,Counter,25,put down tomato on counter,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,233.59331805414533,70.50166769559809,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
465,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,304.09498574974407,70.50166769559874,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
526,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,358.5719953333018,54.47700958355773,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
526,plate,pick up,Counter_24,Counter,24,pick up plate from counter,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,358.5719953333018,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
584,plate,put down,Counter_25,Counter,25,put down plate on counter,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,374.5719953333018,16.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
584,tomato,pick up,Counter_25,Counter,25,pick up tomato from counter,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,374.5719953333018,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
743,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,451.2614691842083,76.6894738509065,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
787,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,451.2614691842083,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
813,plate,put down,Counter_23,Counter,23,put down plate on counter,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,451.2614691842083,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
883,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,451.2614691842083,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
911,tomato_cut,assemble salad,Counter_23,Counter,23,assemble salad,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,451.2614691842083,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
924,tomato_salad,pick up,Counter_23,Counter,23,pick up tomato_salad from counter,player_d69651ec,encouraged_division_of_labor_v2,d0b1b489b4bf1e8a,451.2614691842083,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ee00b8630f30b34f2a5dc1c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
