tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
1937,plate,put down,Counter_32,Counter,32,put down plate on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1017.2499065733831,38.02060979868395,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2010,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1055.7331296591537,38.483223085770646,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2072,plate,put down,Counter_33,Counter,33,put down plate on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1100.9879636550916,45.254833995937815,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2310,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1241.3010261293573,140.31306247426573,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2382,tomato_cut,put down,Counter_32,Counter,32,put down tomato_cut on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1257.3010261293575,16.000000000000227,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2405,plate,pick up,Counter_33,Counter,33,pick up plate from counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1273.301026129357,15.999999999999545,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2459,plate,put down,Counter_32,Counter,32,put down plate on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1289.3010261293564,15.999999999999318,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2459,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1289.3010261293564,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2469,tomato_salad,put down,Counter_32,Counter,32,put down tomato_salad on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1289.3010261293564,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2469,plate,pick up,Counter_32,Counter,32,pick up plate from counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1289.3010261293564,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2517,plate,put down,Counter_33,Counter,33,put down plate on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1305.3010261293557,15.999999999999318,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2528,plate,pick up,Counter_33,Counter,33,pick up plate from counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1305.3010261293557,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2561,plate,put down,Counter_33,Counter,33,put down plate on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1305.3010261293557,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2599,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1321.301026129355,15.999999999999318,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2630,tomato_salad,put down,Counter_32,Counter,32,put down tomato_salad on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1321.301026129355,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2662,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1321.301026129355,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2814,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1452.3333744653225,131.03234833596753,2.0,1.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2908,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1491.034710728449,38.70133626312645,2.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2963,plate,put down,Counter_32,Counter,32,put down plate on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1529.517933814219,38.48322308577008,2.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3019,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1568.0011568999896,38.48322308577053,2.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3078,plate,put down,Counter_33,Counter,33,put down plate on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1613.2559908959274,45.254833995937815,2.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3153,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1651.7392139816989,38.48322308577144,2.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3226,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1706.2162235652565,54.477009583557674,2.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3304,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1760.6932331488133,54.477009583556764,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3388,tomato,put down,Counter_35,Counter,35,put down tomato on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1831.1949008444105,70.50166769559723,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3518,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1907.9490148029433,76.7541139585328,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3578,plate,put down,Counter_32,Counter,32,put down plate on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1946.4322378887134,38.48322308577008,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3611,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,1962.4322378887132,15.999999999999773,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3687,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,2010.4322378887118,47.999999999998636,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3837,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,2141.310218211817,130.87798032310502,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3885,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,2163.9376352097897,22.627416997972887,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3913,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,2163.9376352097897,0.0,3.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4055,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,2294.969983545763,131.03234833597344,4.0,1.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4116,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,2333.4532066315387,38.483223085775535,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4171,plate,put down,Counter_32,Counter,32,put down plate on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,2371.177203142802,37.72399651126307,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4207,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,2387.177203142803,16.000000000001364,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4276,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_7ea5f567,encouraged_division_of_labor,73ed589f595bca78,2435.1772031428086,48.00000000000546,4.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
