tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
345,plate,pick up,Counter_22,Counter,22,pick up plate from counter,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,40.000000000020464,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
405,plate,put down,Counter_22,Counter,22,put down plate on counter,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,40.000000000020464,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
454,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,40.000000000020464,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
466,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,40.000000000020464,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
569,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,40.000000000020464,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
615,tomato_cut,put down,Counter_23,Counter,23,put down tomato_cut on counter,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,56.000000000020464,16.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
665,plate,pick up,Counter_22,Counter,22,pick up plate from counter,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,72.00000000002046,16.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
725,plate,put down,Counter_23,Counter,23,put down plate on counter,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,88.00000000002046,16.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
725,tomato_salad,pick up,Counter_23,Counter,23,pick up tomato_salad from counter,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,88.00000000002046,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
765,tomato_salad,put down,Counter_23,Counter,23,put down tomato_salad on counter,player_1fb44e25,encouraged_division_of_labor_v2,2b1e6e0ddc007fa7,88.00000000002046,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65f8c7701b92017a3902e203,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
