tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
343,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,163.09165035854338,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
414,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,185.71906735651277,22.62741699796939,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
477,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,208.34648435448216,22.62741699796939,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
537,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,246.82970744025414,38.48322308577198,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
612,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,292.08454143619366,45.25483399593952,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
696,plate,put down,Counter_34,Counter,34,put down plate on counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,353.0868030239739,61.002261587780254,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
808,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,414.089064611754,61.00226158778008,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
891,plate,put down,Dispenser_40,Dispenser,40,put down plate on dispenser,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,446.089064611754,32.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
891,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,446.089064611754,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1032,tomato,put down,Counter_35,Counter,35,put down tomato on counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,510.08906461175405,64.00000000000006,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1071,tomato,pick up,Counter_35,Counter,35,pick up tomato from counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,510.08906461175405,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1211,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,618.7785384573606,108.68947384560653,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1310,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,618.7785384573606,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1382,tomato_cut,assemble salad,Counter_34,Counter,34,assemble salad,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,666.7785384573586,47.99999999999807,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1487,tomato_salad,pick up,Counter_34,Counter,34,pick up tomato_salad from counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,750.4969289657167,83.71839050835808,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1603,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,849.324781962569,98.82785299685224,1.0,1.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1672,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,865.3247819625683,15.999999999999318,1.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1826,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1005.6378444368327,140.31306247426437,1.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2060,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1005.6378444368327,0.0,1.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2123,tomato_cut,put down,Counter_33,Counter,33,put down tomato_cut on counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1037.6378444368315,31.999999999998863,1.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2290,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1191.1348749555762,153.49703051874462,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2398,plate,put down,Counter_33,Counter,33,put down plate on counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1236.389708951514,45.254833995937815,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2398,tomato_salad,pick up,Counter_33,Counter,33,pick up tomato_salad from counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1236.389708951514,0.0,2.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2461,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1259.0171259494828,22.627416997968794,3.0,1.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2550,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1297.5003490352537,38.48322308577099,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2715,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1453.9863239316262,156.48597489637245,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2907,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1485.9863239316264,32.00000000000023,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2955,tomato_cut,put down,Counter_32,Counter,32,put down tomato_cut on counter,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1501.9863239316267,16.000000000000227,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3214,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_7c571b5f,encouraged_division_of_labor,2e2c0e857bbb6b0d,1601.58018710114,99.59386316951327,3.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
