tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
2071,tomato_salad,pick up,Counter_35,Counter,35,pick up tomato_salad from counter,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,940.9295129670354,127.99999999999454,1.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2148,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1008.398010761248,67.46849779421257,2.0,1.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2224,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1062.8750203448049,54.47700958355688,2.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2329,plate,assemble salad,Counter_33,Counter,33,assemble salad,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1108.1298543407427,45.254833995937815,2.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2669,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1213.5266325161117,105.39677817536904,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2843,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1398.9512531716148,185.42462065550308,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2996,plate,pick up,Counter_33,Counter,33,pick up plate from counter,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1555.6580517514067,156.7067985797919,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3000,plate,put down,Counter_33,Counter,33,put down plate on counter,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1555.6580517514067,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3096,plate,pick up,Counter_33,Counter,33,pick up plate from counter,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1555.6580517514067,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3164,plate,put down,Counter_33,Counter,33,put down plate on counter,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1555.6580517514067,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3234,plate,pick up,Counter_33,Counter,33,pick up plate from counter,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1555.6580517514067,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3263,plate,put down,Counter_33,Counter,33,put down plate on counter,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1555.6580517514067,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3518,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1709.2402007861363,153.58214903472958,4.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3750,plate,assemble salad,Counter_32,Counter,32,assemble salad,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1747.7234238719063,38.48322308577008,4.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3859,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1792.978257867844,45.25483399593759,4.0,0.0,1.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3906,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1815.6056748658127,22.627416997968794,5.0,1.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
3982,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1854.0888979515842,38.48322308577144,5.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4055,plate,assemble salad,Counter_33,Counter,33,assemble salad,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1899.343731947522,45.254833995937815,5.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4151,tomato_salad,pick up,Counter_33,Counter,33,pick up tomato_salad from counter,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1931.3437319475206,31.999999999998636,5.0,0.0,2.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4195,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1947.34373194752,15.999999999999318,6.0,1.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
4251,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_ae41d8dd,encouraged_division_of_labor,2e2c0e857bbb6b0d,1985.8269550332914,38.48322308577144,6.0,0.0,3.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
