tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,phase,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
451,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_165c1cd7,encouraged_division_of_labor_large,6a48112bee5d6410,train,16.0,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5cb10f887b361b0019b24924,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_165c1cd7_actions,,[],,,
678,tomato,pick up,Dispenser_60,Dispenser,60,pick up tomato from dispenser,player_dfc5101c,encouraged_division_of_labor_large,6a48112bee5d6410,train,251.82208553113665,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",691ed355b9fa072b4b9cbb04,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_dfc5101c_actions,,[],,,
747,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_165c1cd7,encouraged_division_of_labor_large,6a48112bee5d6410,train,54.48322308577236,38.48322308577236,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5cb10f887b361b0019b24924,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_165c1cd7_actions,player_165c1cd7,['player_165c1cd7'],,,
922,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_dfc5101c,encouraged_division_of_labor_large,6a48112bee5d6410,train,351.08120338530875,99.2591178541721,0.0,0.0,0.0,0.4,1.0,"(1, 2)",691ed355b9fa072b4b9cbb04,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_dfc5101c_actions,player_dfc5101c,['player_dfc5101c'],,,
1036,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_165c1cd7,encouraged_division_of_labor_large,6a48112bee5d6410,train,92.96644617154472,38.48322308577237,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5cb10f887b361b0019b24924,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_165c1cd7_actions,,[],,,
1064,tomato,pick up,Dispenser_60,Dispenser,60,pick up tomato from dispenser,player_dfc5101c,encouraged_division_of_labor_large,6a48112bee5d6410,train,411.5268649464022,60.44566156109352,0.0,0.0,0.0,0.4,1.0,"(1, 2)",691ed355b9fa072b4b9cbb04,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_dfc5101c_actions,,[],,,
1289,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_165c1cd7,encouraged_division_of_labor_large,6a48112bee5d6410,train,163.44966925731714,70.48322308577241,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5cb10f887b361b0019b24924,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_165c1cd7_actions,player_165c1cd7,['player_165c1cd7'],,,
1293,tomato,put down,Counter_25,Counter,25,put down tomato on counter,player_dfc5101c,encouraged_division_of_labor_large,6a48112bee5d6410,train,504.4693379231344,92.94247297673212,0.0,0.0,0.0,0.4,1.0,"(1, 2)",691ed355b9fa072b4b9cbb04,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_dfc5101c_actions,player_dfc5101c,['player_dfc5101c'],,,
1324,tomato,pick up,Counter_24,Counter,24,pick up tomato from counter,player_165c1cd7,encouraged_division_of_labor_large,6a48112bee5d6410,train,163.44966925731714,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5cb10f887b361b0019b24924,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_165c1cd7_actions,player_165c1cd7,['player_165c1cd7'],,,False
1395,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_165c1cd7,encouraged_division_of_labor_large,6a48112bee5d6410,train,163.44966925731714,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5cb10f887b361b0019b24924,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map",player_165c1cd7_actions,player_165c1cd7,"['player_165c1cd7', 'player_165c1cd7']",,,
