tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,phase,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
108,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_96a5bee4,baseline_division_of_labor_large,ae5a89875992461d,train,16.0,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",610ec1e2cc4126cc1d62546b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_96a5bee4_actions,,[],,,
220,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_96a5bee4,baseline_division_of_labor_large,ae5a89875992461d,train,54.48322308577236,38.48322308577236,0.0,0.0,0.0,1.0,0.2,"(5, 2)",610ec1e2cc4126cc1d62546b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_96a5bee4_actions,player_96a5bee4,['player_96a5bee4'],,,
284,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_96a5bee4,baseline_division_of_labor_large,ae5a89875992461d,train,92.96644617154472,38.48322308577237,0.0,0.0,0.0,1.0,0.2,"(5, 2)",610ec1e2cc4126cc1d62546b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_96a5bee4_actions,,[],,,
326,plate,pick up,Dispenser_80,Dispenser,80,pick up plate from dispenser,player_4d1cecc9,baseline_division_of_labor_large,ae5a89875992461d,train,130.738551506282,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",65cb9851c4c74be44065cca2,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_4d1cecc9_actions,,[],,,
351,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_96a5bee4,baseline_division_of_labor_large,ae5a89875992461d,train,138.22128016748388,45.25483399593915,0.0,0.0,0.0,1.0,0.2,"(5, 2)",610ec1e2cc4126cc1d62546b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_96a5bee4_actions,player_96a5bee4,['player_96a5bee4'],,,
420,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_96a5bee4,baseline_division_of_labor_large,ae5a89875992461d,train,183.47611416342264,45.25483399593875,0.0,0.0,0.0,1.0,0.2,"(5, 2)",610ec1e2cc4126cc1d62546b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_96a5bee4_actions,,[],,,
504,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_96a5bee4,baseline_division_of_labor_large,ae5a89875992461d,train,247.47611416342272,64.00000000000009,0.0,0.0,0.0,1.0,0.2,"(5, 2)",610ec1e2cc4126cc1d62546b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_96a5bee4_actions,player_96a5bee4,['player_96a5bee4'],,,
542,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_96a5bee4,baseline_division_of_labor_large,ae5a89875992461d,train,263.4761141634228,16.000000000000057,0.0,0.0,0.0,1.0,0.2,"(5, 2)",610ec1e2cc4126cc1d62546b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_96a5bee4_actions,player_96a5bee4,['player_96a5bee4'],,,False
586,tomato,start cutting,CuttingBoard_01,CuttingBoard,1,start cutting tomato,player_96a5bee4,baseline_division_of_labor_large,ae5a89875992461d,train,279.47611416342284,16.000000000000057,0.0,0.0,0.0,1.0,0.2,"(5, 2)",610ec1e2cc4126cc1d62546b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_96a5bee4_actions,player_96a5bee4,"['player_96a5bee4', 'player_96a5bee4']",,,
756,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_96a5bee4,baseline_division_of_labor_large,ae5a89875992461d,train,311.4761141634229,32.00000000000006,0.0,0.0,0.0,1.0,0.2,"(5, 2)",610ec1e2cc4126cc1d62546b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints_large_map_with_collision",player_96a5bee4_actions,player_96a5bee4,['player_96a5bee4'],,,False
