tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
212,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,22.62741699796951,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,,[],,,
248,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,38.62741699796951,16.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],,,
352,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,131.73805708171088,93.11064008374136,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,,[],,,
394,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,163.7380570817109,32.00000000000006,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],,,
399,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,169.7208860745554,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,,[],,,
463,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,179.7380570817109,16.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],,,False
526,plate,put down,Counter_34,Counter,34,put down plate on counter,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,230.764904191327,61.04401811677158,0.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,player_d74aab69,['player_d74aab69'],,,
532,plate,pick up,Counter_34,Counter,34,pick up plate from counter,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,230.764904191327,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,player_d74aab69,['player_d74aab69'],,,False
563,plate,put down,Counter_34,Counter,34,put down plate on counter,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,230.764904191327,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,player_d74aab69,"['player_d74aab69', 'player_d74aab69']",,,
606,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,336.22403197808376,156.48597489637282,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,"['player_876a9d55', 'player_876a9d55']",,,
648,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,368.2240319780838,32.00000000000006,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],,,False
684,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,406.7072550638564,38.48322308577258,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,"['player_876a9d55', 'player_876a9d55']",,,
737,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,291.80892230810633,61.04401811677934,0.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,,[],,,
830,plate,put down,Counter_32,Counter,32,put down plate on counter,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,330.3416830108696,38.532760702763255,0.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,player_d74aab69,['player_d74aab69'],,,
851,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,406.7072550638564,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,"['player_876a9d55', 'player_876a9d55']",,,False
896,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,429.33467206182627,22.62741699796987,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_d74aab69,['player_876a9d55'],"['player_876a9d55', 'player_876a9d55', 'player_876a9d55']",['player_d74aab69'],True
900,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,346.3416830108689,15.999999999999318,0.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,,[],,,
1146,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,477.3346720618264,48.00000000000017,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,"['player_876a9d55', 'player_876a9d55']",,,False
1214,tomato_cut,assemble salad,Counter_34,Counter,34,assemble salad,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,525.3346720618259,47.99999999999949,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_d74aab69,['player_876a9d55'],"['player_876a9d55', 'player_876a9d55', 'player_876a9d55']","['player_d74aab69', 'player_d74aab69']",True
1267,tomato_salad,pick up,Counter_34,Counter,34,pick up tomato_salad from counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,525.3346720618259,0.0,0.0,0.0,0.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],"['player_876a9d55', 'player_876a9d55', 'player_876a9d55']","['player_d74aab69', 'player_d74aab69']",False
1267,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,519.0972164500588,172.7555334391899,0.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,player_d74aab69,['player_d74aab69'],,,
1346,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,608.4734471407103,83.13877507888435,1.0,1.0,1.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,"['player_876a9d55', 'player_876a9d55']","['player_876a9d55', 'player_876a9d55', 'player_876a9d55']","['player_d74aab69', 'player_d74aab69']",
1403,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,646.4940569393946,38.02060979868429,1.0,0.0,1.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],"['player_876a9d55', 'player_876a9d55', 'player_876a9d55']",['player_d74aab69'],False
1435,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,669.1214739373635,22.627416997968908,2.0,1.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,"['player_876a9d55', 'player_876a9d55']","['player_876a9d55', 'player_876a9d55', 'player_876a9d55']",['player_d74aab69'],
1485,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,707.6046970231353,38.48322308577178,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,,[],,,
1512,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,723.6046970231348,15.999999999999543,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],,,
1549,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,746.2321140211037,22.627416997968908,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,,[],,,
1585,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,784.7153371068757,38.48322308577201,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],,,
1654,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,705.0398002588349,185.9425838087761,2.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,,[],,,
1727,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,903.7153371068812,119.00000000000546,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,,[],,,
1779,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,951.7153371068792,47.99999999999807,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],,,
1828,plate,put down,Counter_35,Counter,35,put down plate on counter,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,782.1169243683487,77.07712410951376,2.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,player_d74aab69,['player_d74aab69'],,,
1935,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,1076.0494288621317,124.33409175525242,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_d74aab69,['player_d74aab69'],,,True
1969,tomato,pick up,Counter_34,Counter,34,pick up tomato from counter,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,842.8404728080938,60.72354843974506,2.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,player_876a9d55,['player_876a9d55'],,,True
2006,tomato_cut,assemble salad,Counter_35,Counter,35,assemble salad,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,1140.0494288621296,63.999999999997954,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_d74aab69,['player_876a9d55'],"['player_d74aab69', 'player_876a9d55']",['player_d74aab69'],True
2057,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,1172.0494288621285,31.999999999998636,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],,,False
2090,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,890.8404728080919,47.99999999999818,2.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,player_d74aab69,"['player_876a9d55', 'player_d74aab69']",,,
2115,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,1210.5326519479,38.4832230857719,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,"['player_876a9d55', 'player_876a9d55']",,,
2434,tomato_salad,pick up,Counter_35,Counter,35,pick up tomato_salad from counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,1337.179509767351,126.64685781945082,2.0,0.0,2.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],"['player_d74aab69', 'player_876a9d55']",['player_d74aab69'],False
2484,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,1359.8069267653198,22.62741699796879,3.0,1.0,3.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,"['player_876a9d55', 'player_876a9d55']","['player_d74aab69', 'player_876a9d55']",['player_d74aab69'],
2513,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_d74aab69,encouraged_division_of_labor,5732547225a5d9bf,1076.7830566168718,185.9425838087799,3.0,0.0,0.0,0.5,1.0,"(2, 2)",672658dbfc7d27cee21d040c,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_d74aab69_actions,,[],,,
2557,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,1414.2839363488763,54.477009583556764,3.0,0.0,3.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,,[],,,
2624,plate,put down,Counter_33,Counter,33,put down plate on counter,player_876a9d55,encouraged_division_of_labor,5732547225a5d9bf,1459.5387703448143,45.254833995937815,3.0,0.0,3.0,1.0,0.5,"(5, 2)",56aa90d5638440000c8b506f,"[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints",player_876a9d55_actions,player_876a9d55,['player_876a9d55'],,,
