tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition
323,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,156.57767239420357,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
422,tomato,put down,Counter_34,Counter,34,put down tomato on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,204.57767239420357,48.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
536,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,259.1308349143021,54.55316252009854,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
617,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,297.66263598516116,38.531801070859046,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
886,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,428.905083272457,131.24244728729582,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
954,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,460.90508327245556,31.99999999999858,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1077,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,476.90508327245493,15.999999999999375,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1131,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,499.53250027042384,22.627416997968908,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1270,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,522.1599172683927,22.627416997968908,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1313,tomato,put down,Counter_02,Counter,02,put down tomato on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,538.1599172683921,15.999999999999318,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1369,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,560.787334266361,22.627416997968908,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1409,tomato_cut,put down,Counter_32,Counter,32,put down tomato_cut on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,576.7873342663603,15.999999999999318,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1483,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,592.7873342663596,15.999999999999318,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1553,tomato,put down,Counter_01,Counter,01,put down tomato on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,631.3191353372197,38.53180107086007,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1883,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,823.555267893038,192.23613255581836,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1966,plate,put down,Counter_32,Counter,32,put down plate on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,862.0880285958026,38.53276070276456,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
1966,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,862.0880285958026,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2014,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,878.0880285958021,15.999999999999545,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2014,tomato_cut,pick up,Counter_33,Counter,33,pick up tomato_cut from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,878.0880285958021,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2071,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,894.0880285958015,15.999999999999318,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2090,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,894.0880285958015,0.0,0.0,0.0,0.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2153,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,916.7154455937701,22.62741699796868,1.0,1.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2230,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,955.2472466646287,38.53180107085859,1.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2307,plate,put down,Counter_32,Counter,32,put down plate on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,993.7800073673933,38.53276070276456,1.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2386,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1032.3127680701562,38.53276070276286,1.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2491,plate,put down,Counter_33,Counter,33,put down plate on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1077.5676020660937,45.25483399593759,1.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2789,tomato_salad,pick up,Counter_33,Counter,33,pick up tomato_salad from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1201.110516169861,123.54291410376732,1.0,0.0,1.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
2968,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1300.5664687138226,99.45595254396153,2.0,1.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3127,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1377.6319901193526,77.06552140553003,2.0,0.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3204,plate,put down,Counter_32,Counter,32,put down plate on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1416.1647508221163,38.53276070276365,3.0,0.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3281,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1454.69751152488,38.53276070276365,3.0,0.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3362,plate,put down,Counter_33,Counter,33,put down plate on counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1499.9523455208175,45.25483399593759,3.0,0.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3430,tomato,pick up,Counter_35,Counter,35,pick up tomato from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1531.9523455208225,32.000000000005,3.0,0.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3632,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1647.2056977065006,115.25335218567807,3.0,0.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3734,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1647.2056977065006,0.0,3.0,0.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3792,tomato_cut,assemble salad,Counter_32,Counter,32,assemble salad,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1669.8331147044735,22.627416997972887,4.0,0.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
3812,tomato_salad,pick up,Counter_32,Counter,32,pick up tomato_salad from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1669.8331147044735,0.0,4.0,0.0,2.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
4047,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1801.027979703746,131.19486499927257,5.0,1.0,3.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
4272,tomato,pick up,Counter_03,Counter,03,pick up tomato from counter,player_e07cf345,encouraged_division_of_labor,dc7ae4203437917a,1922.696308047717,121.66832834397087,5.0,0.0,3.0,0.5,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(0.5)]_[p(5, 2)_cs(0.5)_ws(1.0)]_ability_hints"
