tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
113,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,22.62741699796951,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
200,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,77.104426581528,54.47700958355849,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
463,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,163.61362456002973,86.50919797850173,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
536,plate,put down,Counter_22,Counter,22,put down plate on counter,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,218.09063414358835,54.47700958355861,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
732,plate,pick up,Counter_22,Counter,22,pick up plate from counter,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,262.9317523782284,44.84111823464005,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
778,plate,put down,Counter_22,Counter,22,put down plate on counter,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,262.9317523782284,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
906,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,262.9317523782284,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
936,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,262.9317523782284,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
957,tomato_salad,pick up,Counter_22,Counter,22,pick up tomato_salad from counter,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,262.9317523782284,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1048,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_37cba81a,baseline_division_of_labor_v2,79f3ea0e4203c829,346.5531403006407,83.62138792241228,1.0,1.0,1.0,1.0,0.2,"(5, 2)",6642faa06b2b677499d5f485,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
