Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68b32f3ba5344038cea3586b,66b2c5af02db82fc0cc8b4ee,APPROVED,Not Applicable,2025-08-30T17:10:24.293000Z,2025-08-30T17:16:23.188000Z,2025-08-30T22:01:20.098000Z,2025-08-30T17:16:23.572418Z,359.0,CX0Z37FL,103,29,Male,White,United States,United States,United States,English,No,Full-Time
68b32f7d66c11f2edff0a6ce,5ffb8c5b60571908f3ac19fa,APPROVED,Not Applicable,2025-08-30T17:06:10.822000Z,2025-08-30T17:13:06.129000Z,2025-08-30T22:01:20.346000Z,2025-08-30T17:13:06.593764Z,416.0,CX0Z37FL,13298,43,Male,White,United States,United States,United States,English,No,Part-Time
68b32f7fd24e935ec958c550,66742c97f10d7228419ac0e0,APPROVED,Not Applicable,2025-08-30T17:06:09.619000Z,2025-08-30T17:12:01.056000Z,2025-08-30T22:01:20.585000Z,2025-08-30T17:12:01.460509Z,352.0,CX0Z37FL,734,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68b32f8896c2bea438b50128,6061ef11da123a1d9e55c6c8,APPROVED,Not Applicable,2025-08-30T17:06:21.693000Z,2025-08-30T17:21:13.787000Z,2025-08-30T22:01:20.819000Z,2025-08-30T17:21:14.217796Z,893.0,CX0Z37FL,3536,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
68b32f93088d6f9149630665,66bc038a785af1a7e20589eb,APPROVED,Not Applicable,2025-08-30T17:06:31.952000Z,2025-08-30T17:15:32.013000Z,2025-08-30T22:01:21.074000Z,2025-08-30T17:15:32.419946Z,541.0,CX0Z37FL,1511,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b32fbad9674bb4a01339ec,67ddd4f85ab870ffd90cc888,APPROVED,Not Applicable,2025-08-30T17:07:15.771000Z,2025-08-30T17:21:20.848000Z,2025-08-30T22:01:21.311000Z,2025-08-30T17:21:21.268086Z,846.0,CX0Z37FL,335,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b32fcf73894b1fbda307b7,6722791fac231101f4a89c8d,APPROVED,Not Applicable,2025-08-30T17:07:32.509000Z,2025-08-30T17:15:47.963000Z,2025-08-30T22:01:21.542000Z,2025-08-30T17:15:48.377054Z,496.0,CX0Z37FL,1988,53,Female,White,United States,United States,United States,English,No,Full-Time
68b32fd07191ee318f5c6865,5bc9f8b677740000016a08b5,APPROVED,Not Applicable,2025-08-30T17:07:46.772000Z,2025-08-30T17:15:31.580000Z,2025-08-30T22:01:21.793000Z,2025-08-30T17:15:31.994632Z,465.0,CX0Z37FL,11370,50,Female,White,United States,United States,United States,English,Yes,Full-Time
68b33001e61a4b771b650fcd,6702d07bac1f67f966c87e8f,APPROVED,Not Applicable,2025-08-30T17:08:24.742000Z,2025-08-30T17:17:22.721000Z,2025-08-30T22:01:22.040000Z,2025-08-30T17:17:23.129635Z,538.0,CX0Z37FL,794,38,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
68b3300b2a8b3c717a15f23d,6717d0f52cc5e0a7f13b596a,APPROVED,Not Applicable,2025-08-30T17:08:30.985000Z,2025-08-30T17:15:06.929000Z,2025-08-30T22:01:22.279000Z,2025-08-30T17:15:07.368005Z,396.0,CX0Z37FL,1382,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68b3300c4c9f633e176f8104,5ecd36302b4d3c05d4cc1ba2,APPROVED,Not Applicable,2025-08-30T17:08:31.416000Z,2025-08-30T17:15:04.469000Z,2025-08-30T22:01:22.533000Z,2025-08-30T17:15:04.956625Z,394.0,CX0Z37FL,3150,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68b3300d51dbf92c79d9deb2,5c59baa95e09ea00015521d9,APPROVED,Not Applicable,2025-08-30T17:08:33.525000Z,2025-08-30T17:35:30.227000Z,2025-08-30T22:01:22.783000Z,2025-08-30T17:35:30.596295Z,1617.0,CX0Z37FL,3153,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68b33018f0e7541c5940cdd2,5dcfaad2dd9a740c2493fc28,APPROVED,Not Applicable,2025-08-30T17:08:44.894000Z,2025-08-30T17:16:09.532000Z,2025-08-30T22:01:22.990000Z,2025-08-30T17:16:09.905495Z,445.0,CX0Z37FL,6695,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68b33029e6f992c774d2b307,5ea59ffb9325e15853a82d84,APPROVED,Not Applicable,2025-08-30T17:09:07.787000Z,2025-08-30T17:17:21.655000Z,2025-08-30T22:01:23.237000Z,2025-08-30T17:17:22.043357Z,494.0,CX0Z37FL,2470,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68b33046e780ea16cecdcff9,59cb95053306be000195be2e,APPROVED,Not Applicable,2025-08-30T17:09:43.295000Z,2025-08-30T17:25:49.567000Z,2025-08-30T22:01:24.476000Z,2025-08-30T17:25:49.995236Z,967.0,CX0Z37FL,2796,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68b33069eecce929fb5280d7,672c33aafed3be2f2a6ccfa0,APPROVED,Not Applicable,2025-08-30T17:10:13.365000Z,2025-08-30T17:24:02.947000Z,2025-08-30T22:01:24.694000Z,2025-08-30T17:24:03.330728Z,830.0,CX0Z37FL,272,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68b33070c9162f5e5803a033,65e00891e4c0c8cad9c1583a,APPROVED,Not Applicable,2025-08-30T17:10:13.771000Z,2025-08-30T17:21:15.518000Z,2025-08-30T22:01:24.936000Z,2025-08-30T17:21:15.897047Z,662.0,CX0Z37FL,3123,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b33075e4e7859337dca5a5,65de3f6558e2556c9250e39e,APPROVED,Not Applicable,2025-08-30T17:10:17.436000Z,2025-08-30T17:16:21.483000Z,2025-08-30T22:01:25.266000Z,2025-08-30T17:16:21.831885Z,365.0,CX0Z37FL,2507,50,Male,White,United States,United States,United States,English,No,Full-Time
