Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
692667ad63fdf6596f3485a3,5e98e245aa25c6120f522a40,AWAITING REVIEW,Not Applicable,2025-11-26T02:36:36.307000Z,2025-11-26T02:47:16.199000Z,,2025-11-26T02:47:16.521650Z,640.0,CX0Z37FL,1120,41,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692667e889c2a575e42d4b52,67dbeabb9f3bd066c8a56685,AWAITING REVIEW,Not Applicable,2025-11-26T02:37:32.631000Z,2025-11-26T02:47:11.301000Z,,2025-11-26T02:47:11.628200Z,579.0,CX0Z37FL,1498,53,Female,White,United States,United States,United States,English,No,Part-Time
69266ae6b20ba9303cffaa25,5a2adf6a8e00a000019864fb,AWAITING REVIEW,Not Applicable,2025-11-26T02:50:18.950000Z,2025-11-26T03:00:04.835000Z,,2025-11-26T03:00:05.219117Z,586.0,CX0Z37FL,5537,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69266b43aa04bb725fae9b7c,663ff3e539df6ec6f060f875,AWAITING REVIEW,Not Applicable,2025-11-26T02:51:53.751000Z,2025-11-26T03:00:09.905000Z,,2025-11-26T03:00:10.244862Z,497.0,CX0Z37FL,2210,28,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
69266b85ee5b57b27e0f4e9d,62e031ff72817d69b9ceae0c,AWAITING REVIEW,Not Applicable,2025-11-26T02:52:55.481000Z,2025-11-26T03:14:03.798000Z,,2025-11-26T03:14:04.144719Z,1269.0,CX0Z37FL,1745,42,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69266f2f48b1592697dcf94d,668dbbd78ffcf04677433475,AWAITING REVIEW,Not Applicable,2025-11-26T03:08:35.109000Z,2025-11-26T03:20:31.791000Z,,2025-11-26T03:20:32.127664Z,717.0,NOCODE,758,28,Female,Black,United States,United States,United States,English,No,Full-Time
692671f4213d406e1b5ef6a7,65786ed4594f411b4eb9ed13,AWAITING REVIEW,Not Applicable,2025-11-26T03:20:23.355000Z,2025-11-26T03:29:48.059000Z,,2025-11-26T03:29:48.404891Z,565.0,CX0Z37FL,489,29,Male,White,United Kingdom,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692672030c35bf0a96f6f517,654e6dcbb060f1ea2d712339,AWAITING REVIEW,Not Applicable,2025-11-26T03:20:43.640000Z,2025-11-26T03:29:47.780000Z,,2025-11-26T03:29:48.136633Z,545.0,CX0Z37FL,3462,32,Male,Asian,United States,United States,United States,English,No,Part-Time
6926734a2d49fa6d8bb96504,5df816d69fc43e000ba26b1a,AWAITING REVIEW,Not Applicable,2025-11-26T03:26:06.893000Z,2025-11-26T03:34:45.693000Z,,2025-11-26T03:34:46.047744Z,519.0,CX0Z37FL,1778,48,Female,White,United States,United States,United States,English,No,Full-Time
6926734b6d3bcbfc381d7041,663a64458d20dc3b6831d85f,AWAITING REVIEW,Not Applicable,2025-11-26T03:26:07.940000Z,2025-11-26T03:34:44.381000Z,,2025-11-26T03:34:44.787098Z,517.0,CX0Z37FL,618,33,Female,White,United States,United States,United States,English,No,Full-Time
6926740282f749876cf3a344,6632ed07883d9dc97c9c7ac7,AWAITING REVIEW,Not Applicable,2025-11-26T03:29:09.248000Z,2025-11-26T03:52:55.721000Z,,2025-11-26T03:52:56.063532Z,1427.0,NOCODE,549,36,Female,White,United States,United States,United States,English,No,Part-Time
692677ba4e98701ae631405f,631a9f635762d2b83a53202b,AWAITING REVIEW,Not Applicable,2025-11-26T03:45:01.969000Z,2025-11-26T03:54:35.342000Z,,2025-11-26T03:54:35.695939Z,574.0,CX0Z37FL,4268,34,Male,White,United States,United States,United States,English,No,Full-Time
69267b8eea0a0cca99c9d9e4,66479cbe39361370f0d85484,AWAITING REVIEW,Not Applicable,2025-11-26T04:01:22.548000Z,2025-11-26T04:22:50.052000Z,,2025-11-26T04:22:50.401598Z,1288.0,CX0Z37FL,3776,30,Female,Black,United States,United States,United States,English,No,Full-Time
69267ce8aafb7c589b783b76,5bc1408d5a09ea00012e3cd8,AWAITING REVIEW,Not Applicable,2025-11-26T04:07:09.736000Z,2025-11-26T04:22:50.235000Z,,2025-11-26T04:22:50.575895Z,941.0,CX0Z37FL,870,27,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692683aa1efd3eb276eaa5a7,691532162d794c7c2b620387,AWAITING REVIEW,Not Applicable,2025-11-26T04:35:57.427000Z,2025-11-26T04:49:34.955000Z,,2025-11-26T04:49:35.293254Z,818.0,CX0Z37FL,35,51,Female,Asian,United States,United States,DATA_EXPIRED,English,No,Full-Time
692684a028273d0a36df65c9,5c3388fa01439b0001a0adfe,AWAITING REVIEW,Not Applicable,2025-11-26T04:40:05.040000Z,2025-11-26T04:51:04.341000Z,,2025-11-26T04:51:04.663021Z,660.0,CX0Z37FL,5970,42,Female,White,United States,United States,United States,English,No,Full-Time
692684d3fd3c71cfb692c220,6095e6bff657f30496a59d0e,AWAITING REVIEW,Not Applicable,2025-11-26T04:40:54.847000Z,2025-11-26T04:49:37.245000Z,,2025-11-26T04:49:37.654247Z,523.0,CX0Z37FL,1065,31,Female,White,United States,United States,United States,English,No,Full-Time
692687339e61f081ecdc87ac,66b3ae98942b4b0487d503c1,AWAITING REVIEW,Not Applicable,2025-11-26T04:52:34.916000Z,2025-11-26T05:00:25.030000Z,,2025-11-26T05:00:25.366192Z,471.0,CX0Z37FL,1081,30,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
69268743bfc6cd8031577bcd,664560c34a87c59f2d4a6f0b,AWAITING REVIEW,Not Applicable,2025-11-26T04:51:21.409000Z,2025-11-26T05:00:16.787000Z,,2025-11-26T05:00:17.135163Z,536.0,CX0Z37FL,626,22,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69268abee84866c76d46b559,6485009845ccd180b889dcb9,AWAITING REVIEW,Not Applicable,2025-11-26T05:06:15.358000Z,2025-11-26T05:19:43.641000Z,,2025-11-26T05:19:43.974423Z,809.0,CX0Z37FL,3829,51,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
69268c320eb7f8ca6bbefd9c,668dbda2d3b329f1ea92a78a,AWAITING REVIEW,Not Applicable,2025-11-26T05:12:20.957000Z,2025-11-26T05:20:30.698000Z,,2025-11-26T05:20:31.102005Z,490.0,CX0Z37FL,511,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6926931981bed3d11c0d9756,65cee5b0331028ff568c9a6b,AWAITING REVIEW,Not Applicable,2025-11-26T05:41:49.934000Z,2025-11-26T05:51:47.826000Z,,2025-11-26T05:51:48.169401Z,598.0,CX0Z37FL,390,31,Female,White,United States,United States,United States,English,Yes,Full-Time
69269edd3d1d682edc677fe0,67ac5c1b950eb3cdc8db1db2,AWAITING REVIEW,Not Applicable,2025-11-26T06:32:00.485000Z,2025-11-26T06:41:09.028000Z,,2025-11-26T06:41:09.394926Z,549.0,CX0Z37FL,974,31,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69269f14f372c6cae82fcb7a,653703627539f3a8b2ed4af3,AWAITING REVIEW,Not Applicable,2025-11-26T06:32:56.163000Z,2025-11-26T06:41:08.613000Z,,2025-11-26T06:41:08.929504Z,493.0,CX0Z37FL,5841,45,Male,White,United States,United States,United States,English,No,Full-Time
69269f59af8f75e4d650b9a5,65e3b80e31467fe6148deb49,AWAITING REVIEW,Not Applicable,2025-11-26T06:34:05.670000Z,2025-11-26T06:51:47.477000Z,,2025-11-26T06:51:47.826308Z,1062.0,CX0Z37FL,15,42,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
69269f8bcff682f37bdba451,5d5b4ffc1a12e70018ca1268,AWAITING REVIEW,Not Applicable,2025-11-26T06:34:58.828000Z,2025-11-26T06:43:39.568000Z,,2025-11-26T06:43:39.892498Z,521.0,CX0Z37FL,3789,42,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69269fa1548cb5452d18d849,6710a253716dc387be084076,AWAITING REVIEW,Not Applicable,2025-11-26T06:35:17.835000Z,2025-11-26T06:44:47.171000Z,,2025-11-26T06:44:47.520619Z,570.0,CX0Z37FL,1234,34,Prefer not to say,Other,United States,United States,United States,English,No,Part-Time
69269fa3d422aa83a54d6281,667b577210c53a5b35f2d73e,AWAITING REVIEW,Not Applicable,2025-11-26T06:35:21.275000Z,2025-11-26T06:43:38.457000Z,,2025-11-26T06:43:38.809720Z,498.0,CX0Z37FL,2305,33,Female,White,United States,United States,United States,English,No,Part-Time
69269fc1ee0522a34e96a77d,62d4483f368494982b56b7e5,AWAITING REVIEW,Not Applicable,2025-11-26T06:35:50.795000Z,2025-11-26T06:44:43.649000Z,,2025-11-26T06:44:43.984593Z,533.0,CX0Z37FL,152,52,Female,White,United States,United States,United States,English,No,Full-Time
69269fe19b20a379887eb148,60edb2213042be8b4c1363c2,AWAITING REVIEW,Not Applicable,2025-11-26T06:36:21.765000Z,2025-11-26T06:49:07.044000Z,,2025-11-26T06:49:07.392705Z,766.0,CX0Z37FL,2206,53,Male,White,United States,United States,United States,English,No,Part-Time
6926a0d8fd0cf0bab15c0759,5f871995a3c40d0cbee04d20,AWAITING REVIEW,Not Applicable,2025-11-26T06:40:27.156000Z,2025-11-26T06:49:07.715000Z,,2025-11-26T06:49:08.036864Z,521.0,CX0Z37FL,1721,30,Female,DATA_EXPIRED,United States,United States,United States,English,No,Full-Time
6926a0dbceea71f681546b8d,669e848e2385419617133d7b,AWAITING REVIEW,Not Applicable,2025-11-26T06:40:31.172000Z,2025-11-26T06:54:59.060000Z,,2025-11-26T06:54:59.467155Z,868.0,CX0Z37FL,620,19,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6926a158c12003a30b22841e,6732404011f6e05b2fa9c84b,AWAITING REVIEW,Not Applicable,2025-11-26T06:42:36.433000Z,2025-11-26T06:51:46.928000Z,,2025-11-26T06:51:47.264787Z,551.0,CX0Z37FL,1072,24,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6926a1a02f2b1364441d797e,6112b4cdd72db936075c0db8,AWAITING REVIEW,Not Applicable,2025-11-26T06:43:49.081000Z,2025-11-26T06:54:59.895000Z,,2025-11-26T06:55:00.250637Z,671.0,CX0Z37FL,2580,22,Female,White,United States,United States,United States,English,Yes,Part-Time
6926a1bc96083d42bd32f8c9,66ff0c1f6db40c5adcc886c4,AWAITING REVIEW,Not Applicable,2025-11-26T06:44:17.857000Z,2025-11-26T06:55:49.777000Z,,2025-11-26T06:55:50.136607Z,692.0,CX0Z37FL,758,45,Female,White,United States,United States,United States,English,No,Full-Time
6926a212c0b05fbc60b2cf5e,5c78d322e62652001556ed7e,AWAITING REVIEW,Not Applicable,2025-11-26T06:45:42.825000Z,2025-11-26T06:55:48.706000Z,,2025-11-26T06:55:49.053737Z,606.0,CX0Z37FL,26,40,Male,White,United States,United States,United States,English,No,Part-Time
6926a284ad77a2642f9a52d3,5955a3b953910300019cdcf6,AWAITING REVIEW,Not Applicable,2025-11-26T06:47:37.135000Z,2025-11-26T06:58:59.475000Z,,2025-11-26T06:58:59.832783Z,683.0,CX0Z37FL,1429,32,Female,Black,United States,United States,United States,English,No,Full-Time
6926a296f34e2014bf07294a,5b133bba30d562000155dc2e,AWAITING REVIEW,Not Applicable,2025-11-26T06:47:56.171000Z,2025-11-26T06:59:03.954000Z,,2025-11-26T06:59:04.326550Z,668.0,CX0Z37FL,6263,46,Female,White,United States,United States,United States,English,No,Full-Time
6926a47d8bc21d7fc65116e4,63ee17ad374b5d20e2b26ae6,AWAITING REVIEW,Not Applicable,2025-11-26T06:56:01.906000Z,2025-11-26T07:13:56.759000Z,,2025-11-26T07:13:57.088215Z,1075.0,CX0Z37FL,828,51,Female,White,United States,United States,United States,English,No,Full-Time
6926a865b9e5e7c590f471a2,5e429601c0ff831219f65c5f,AWAITING REVIEW,Not Applicable,2025-11-26T07:12:42.787000Z,2025-11-26T07:21:30.776000Z,,2025-11-26T07:21:31.264066Z,528.0,NOCODE,233,47,Female,White,United States,United States,United States,English,No,Full-Time
69266554906d9de7bf60c0a9,674389779c8e44ab7842cd86,RETURNED,Not Applicable,2025-11-26T02:26:31.703000Z,,,,,,599,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69266c76d55ad470372a21f0,5f14b46fefc95253caca20b4,RETURNED,Not Applicable,2025-11-26T02:57:01.556000Z,,,,,,8815,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69266d7f88a05dd0430a008f,6722ceb13a02b06603b7b285,RETURNED,Not Applicable,2025-11-26T03:01:24.101000Z,,,,,,1606,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6926758d70acf9ffb7dc700f,669d8323f8a31bf01a0a1bdc,RETURNED,Not Applicable,2025-11-26T03:35:50.110000Z,,,,,,351,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69267673959af5f2d5a34c93,67589829f63e06fea67fd8f2,TIMED-OUT,Not Applicable,2025-11-26T03:39:35.304000Z,,,,411505.0,,909,49,Female,White,United States,United States,United States,English,No,Full-Time
692677d2e0e164685713f77e,57ce74a271536c00015f12ed,RETURNED,Not Applicable,2025-11-26T03:45:25.843000Z,2025-11-26T03:54:34.300000Z,,2025-11-26T03:54:34.609000Z,,CX0Z37FL,4172,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69267ea77b961d0f8019164a,5e52d0122f5f952f2a7b6b28,RETURNED,Not Applicable,2025-11-26T04:14:34.203000Z,,,,,,5147,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6926847b1ad192504a5ab087,65ecddc0ff885af50b692f2f,RETURNED,Not Applicable,2025-11-26T04:39:29.339000Z,,,,,,2399,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692686ce6a6f2de2cac675bf,66fc5dc2ea1f07a1c9676134,RETURNED,Not Applicable,2025-11-26T04:50:06.383000Z,,,,,,2603,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692687447417cbfc5d1b5526,5e5c48e4b2b1bf42fbcdf80e,RETURNED,Not Applicable,2025-11-26T04:51:20.247000Z,,,,,,530,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69268ba04d196da909b3bfbc,644937c89b446a14875aed54,RETURNED,Not Applicable,2025-11-26T05:09:58.602000Z,,,,,,4983,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69269ecd68da6f59f58f687f,66c14e56c9382b7cd973bab2,RETURNED,Not Applicable,2025-11-26T06:31:44.090000Z,,,,,,238,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69269f13dac9f125f9d498b1,6620b6a209127dafd5b2dfb9,RETURNED,Not Applicable,2025-11-26T06:36:14.810000Z,,,,,,2921,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6926a01f02f6633776477bd0,63c3164c08ff110d63b44dc6,RETURNED,Not Applicable,2025-11-26T06:37:27.914000Z,,,,,,2023,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6926a1035468ddbea14c9397,6581d897283d62e119520f70,RETURNED,Not Applicable,2025-11-26T06:41:13.094000Z,,,,,,669,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6926a17e5ff54e3ea8db3264,60721a45b75cb8f4b00abd05,RETURNED,Not Applicable,2025-11-26T06:43:10.615000Z,,,,,,13117,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6926a2a97b961d0f80191af8,66ca2e1588683c806d027066,RETURNED,Not Applicable,2025-11-26T06:48:14.239000Z,,,,,,218,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
