Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68c5c216a920f26a9d7d8c26,670453b0d93209a1e156916d,APPROVED,Not Applicable,2025-09-13T19:12:28.743000Z,2025-09-13T19:19:08.461000Z,2025-10-04T00:02:10.313000Z,2025-09-13T19:19:08.836831Z,400.0,CX0Z37FL,1804,25,Male,White,United States,United States,United States,English,No,Part-Time
68c5c23dbf6fe0991fbf4ea4,5a501c26eedc32000141f4f2,APPROVED,Not Applicable,2025-09-13T19:13:06.653000Z,2025-09-13T19:34:38.537000Z,2025-10-04T00:02:10.630000Z,2025-09-13T19:34:38.948258Z,1292.0,CX0Z37FL,2803,22,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68c5c24d831ebbf59629d244,662945728093113a43ab8077,APPROVED,Not Applicable,2025-09-13T19:13:33.940000Z,2025-09-13T19:23:26.947000Z,2025-10-04T00:02:10.899000Z,2025-09-13T19:23:27.420105Z,594.0,CX0Z37FL,2469,50,Female,White,United States,United States,United States,English,No,Part-Time
68c5c257796212f08c48bf54,67a692bc6cb5578e397df372,APPROVED,Not Applicable,2025-09-13T19:13:30.267000Z,2025-09-13T19:19:02.965000Z,2025-10-04T00:02:11.196000Z,2025-09-13T19:19:03.333718Z,333.0,CX0Z37FL,572,27,Female,White,United States,United States,United States,English,No,Part-Time
68c5c275444da6e3d5f23c03,665d92a608fef982937744df,APPROVED,Not Applicable,2025-09-13T19:14:02.023000Z,2025-09-13T19:21:50.096000Z,2025-10-04T00:02:11.465000Z,2025-09-13T19:21:50.523569Z,469.0,CX0Z37FL,3301,51,Male,White,United States,United States,United States,English,No,Full-Time
68c5c289022998c28641932b,6677d6717517a30156ec9a88,RETURNED,Not Applicable,2025-09-13T19:14:48.001000Z,,,2025-09-13T21:22:22.100432Z,,,2061,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68c5c2af095020de01b35d00,675f7f733de701819974353e,APPROVED,Not Applicable,2025-09-13T19:15:00.764000Z,2025-09-13T19:28:55.352000Z,2025-10-04T00:02:11.737000Z,2025-09-13T19:28:55.741567Z,835.0,NOCODE,974,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68c5c2ba39e44a3f60605dcd,63d69e4d6648b39324fdf0ad,APPROVED,Not Applicable,2025-09-13T19:15:12.819000Z,2025-09-13T19:21:51.248000Z,2025-10-04T00:02:12.041000Z,2025-09-13T19:21:51.667994Z,399.0,CX0Z37FL,4801,33,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68c5c2ffc5a29bff6eaac3d5,6883bf2f3788be74299ad124,RETURNED,Not Applicable,2025-09-13T19:16:18.363000Z,,,2025-09-13T21:22:22.101883Z,,,650,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68c5c30cd1faa61fecf8c499,650c3f3a36d72f87324d708f,APPROVED,Not Applicable,2025-09-13T19:16:44.118000Z,2025-09-13T19:27:25.063000Z,2025-10-04T00:02:12.389000Z,2025-09-13T19:27:25.427816Z,641.0,CX0Z37FL,3485,55,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
