Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68a8f1f8ad7a9e92f7f3241c,5c8c22bafeeaeb0016207a00,APPROVED,Not Applicable,2025-08-22T22:40:56.525000Z,2025-08-22T22:47:48.338000Z,2025-08-23T01:59:56.026000Z,2025-08-22T22:47:48.747695Z,412.0,CX0Z37FL,2838,27,Male,White,Poland,United Kingdom,Poland,English,No,Part-Time
68a8f1fe0f52dcbf09f03516,6414bb5268067523aa656cf6,APPROVED,Not Applicable,2025-08-22T22:41:06.890000Z,2025-08-22T22:47:50.120000Z,2025-08-23T01:59:56.268000Z,2025-08-22T22:47:50.504235Z,404.0,CX0Z37FL,1440,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68a8f1fe5efb940855a62b62,5a7226d9f660ae0001a9a547,APPROVED,Not Applicable,2025-08-22T22:41:21.508000Z,2025-08-22T22:48:19.660000Z,2025-08-23T01:59:56.524000Z,2025-08-22T22:48:20.071732Z,419.0,CX0Z37FL,2828,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68a8f1febce48f52a8f32940,66706191120230e6a89ddd0e,APPROVED,Not Applicable,2025-08-22T22:41:07.861000Z,2025-08-22T22:48:25.041000Z,2025-08-23T01:59:56.798000Z,2025-08-22T22:48:25.429383Z,438.0,CX0Z37FL,1897,35,Female,White,United States,United States,United States,English,No,Part-Time
68a8f20459089b12a09fcabb,65615a2b723ed05c242d6331,APPROVED,Not Applicable,2025-08-22T22:41:12.163000Z,2025-08-22T22:51:33.244000Z,2025-08-23T01:59:57.107000Z,2025-08-22T22:51:33.659020Z,622.0,CX0Z37FL,2437,44,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a8f205632a2895dde58d69,64012a2623351894f2917605,APPROVED,Not Applicable,2025-08-22T22:41:19.053000Z,2025-08-22T22:50:57.782000Z,2025-08-23T01:59:57.349000Z,2025-08-22T22:50:58.173629Z,579.0,CX0Z37FL,7094,36,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68a8f207bdb79a1fa32d2dcd,67e2a624e55987ea03570bc1,APPROVED,Not Applicable,2025-08-22T22:41:22.772000Z,2025-08-22T22:48:01.895000Z,2025-08-23T01:59:57.604000Z,2025-08-22T22:48:02.331980Z,400.0,CX0Z37FL,896,24,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
68a8f257b4ba9c9010b03be9,605bc8caf9e0b0f799baf6da,APPROVED,Not Applicable,2025-08-22T22:42:31.099000Z,2025-08-22T22:47:59.693000Z,2025-08-23T01:59:57.847000Z,2025-08-22T22:48:00.112814Z,329.0,CX0Z37FL,11955,38,Male,White,United States,United States,United States,English,No,Full-Time
68a8f284f5e49f3d90c11663,59ea2d5a7f3d71000171e0a9,APPROVED,Not Applicable,2025-08-22T22:43:21.616000Z,2025-08-22T22:51:52.430000Z,2025-08-23T01:59:58.093000Z,2025-08-22T22:51:52.847699Z,511.0,CX0Z37FL,2093,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68a8f30baec8324cc38f9888,5fc59271971cc91189a1bdf0,APPROVED,Not Applicable,2025-08-22T22:45:31.289000Z,2025-08-22T22:59:49.549000Z,2025-08-23T01:59:58.324000Z,2025-08-22T22:59:49.958547Z,859.0,NOCODE,2608,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
68a8f3505012a5dab407e5f3,64136457f1327294ffb3fef9,APPROVED,Not Applicable,2025-08-22T22:46:40.807000Z,2025-08-22T23:01:26.652000Z,2025-08-23T01:59:58.575000Z,2025-08-22T23:36:07.436539Z,886.0,CX0Z37FL,1970,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
68a8f37ea03e4cd42bf16159,60ff13bf692c2c24bfe600fd,APPROVED,Not Applicable,2025-08-22T22:47:32.793000Z,2025-08-22T22:57:36.534000Z,2025-08-23T01:59:58.807000Z,2025-08-22T22:57:36.933424Z,604.0,CX0Z37FL,1971,48,Female,Asian,United States,United States,Vietnam,English,DATA_EXPIRED,Full-Time
68a8f3e0ebda27cd7bfdecaa,67edf0b51b5bd671db6a9372,APPROVED,Not Applicable,2025-08-22T22:49:39.846000Z,2025-08-22T22:57:13.379000Z,2025-08-23T01:59:59.063000Z,2025-08-22T22:57:13.829594Z,454.0,CX0Z37FL,2516,54,Male,White,United States,United States,United States,English,No,Full-Time
68a8f409ecf19936c2ed14ba,6082c902e76a87571f42e73e,APPROVED,Not Applicable,2025-08-22T22:55:24.062000Z,2025-08-22T23:09:28.681000Z,2025-08-23T01:59:59.310000Z,2025-08-22T23:09:29.063156Z,845.0,CX0Z37FL,846,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
