Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68b2231540d9c4fa7a5bd658,65c242831388550b0a42bd25,APPROVED,Not Applicable,2025-08-29T22:00:58.907000Z,2025-08-29T22:07:27.754000Z,2025-08-30T02:02:53.733000Z,2025-08-29T22:07:28.133052Z,389.0,CX0Z37FL,2396,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
68b22336252bd5dc47cfaca2,5b985404a15058000124e508,APPROVED,Not Applicable,2025-08-29T22:01:29.369000Z,2025-08-29T22:11:33.146000Z,2025-08-30T02:02:54.190000Z,2025-08-29T22:11:33.510468Z,604.0,CX0Z37FL,838,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
68b2233f3317c0b5bf93ec92,63af557b3d4f219c3226b7d6,APPROVED,Not Applicable,2025-08-29T22:01:41.695000Z,2025-08-29T22:10:55.821000Z,2025-08-30T02:02:54.601000Z,2025-08-29T22:10:56.218613Z,555.0,CX0Z37FL,4870,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68b223479c5c6e5e89eab80c,5e29cc3230cf9d03580c34bf,APPROVED,Not Applicable,2025-08-29T22:01:52.921000Z,2025-08-29T22:14:06.071000Z,2025-08-30T02:02:54.996000Z,2025-08-29T22:14:06.429560Z,734.0,CX0Z37FL,6366,35,Male,White,United States,United States,United States,English,No,Full-Time
68b2235485cda622c51550a6,5bb9ed46ecdd5e0001603021,APPROVED,Not Applicable,2025-08-29T22:02:01.053000Z,2025-08-29T22:13:57.209000Z,2025-08-30T02:02:55.355000Z,2025-08-29T22:13:57.560060Z,717.0,CX0Z37FL,6920,45,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68b22363b7b00d5fe6310c0a,66d1fdd400acfdbc181f41e0,APPROVED,Not Applicable,2025-08-29T22:03:06.300000Z,2025-08-29T22:11:55.155000Z,2025-08-30T02:02:55.762000Z,2025-08-29T22:11:55.495447Z,529.0,CX0Z37FL,1959,51,Male,White,Canada,United States,Canada,English,No,DATA_EXPIRED
68b223640ee81b15d0adab9b,612bb0204ad8e7e8bed041eb,APPROVED,Not Applicable,2025-08-29T22:02:16.937000Z,2025-08-29T22:08:10.365000Z,2025-08-30T02:02:56.164000Z,2025-08-29T22:08:10.734071Z,354.0,CX0Z37FL,7278,40,Male,White,United States,United States,United States,English,No,Full-Time
68b2236829138192ddc1d4b6,66587887ca91093ff6ea8236,APPROVED,Not Applicable,2025-08-29T22:02:22.503000Z,2025-08-29T22:12:01.859000Z,2025-08-30T02:02:56.499000Z,2025-08-29T22:20:11.834599Z,580.0,NOCODE,472,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68b22368beed3992b3b4ea35,62e0532289a4e5d9fedadde1,APPROVED,Not Applicable,2025-08-29T22:02:24.838000Z,2025-08-29T22:10:56.188000Z,2025-08-30T02:02:56.842000Z,2025-08-29T22:10:56.575550Z,512.0,CX0Z37FL,10265,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b22369c602437b2c568195,65dfbf73ec3a047b5653add8,APPROVED,Not Applicable,2025-08-29T22:02:21.080000Z,2025-08-29T22:11:55.900000Z,2025-08-30T02:02:57.194000Z,2025-08-29T22:11:56.293829Z,575.0,CX0Z37FL,3974,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68b223a2e2a3a2e1a3e456eb,66845cdb8bfa9a953b590bdc,APPROVED,Not Applicable,2025-08-29T22:03:28.895000Z,2025-08-29T22:14:00.764000Z,2025-08-30T02:02:57.487000Z,2025-08-29T22:14:01.178848Z,632.0,CX0Z37FL,534,31,Female,White,United States,United States,United States,English,No,Full-Time
