Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6924279af465a6bdd678319f,66a5f93c3d01369cac20dec2,AWAITING REVIEW,Not Applicable,2025-11-24T09:38:46.936000Z,2025-11-24T10:09:48.195000Z,,2025-11-24T10:09:48.548246Z,1862.0,CX0Z37FL,171,51,Female,White,United States,United States,DATA_EXPIRED,English,No,Other
69242c92c17b0acdf7074d12,66d83fb0c75a948077515b49,AWAITING REVIEW,Not Applicable,2025-11-24T09:59:53.171000Z,2025-11-24T10:09:44.916000Z,,2025-11-24T10:09:45.267023Z,592.0,CX0Z37FL,3975,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69242eaee4ee4ca97bd6b7b3,6697301fdc5460cba0eb4111,AWAITING REVIEW,Not Applicable,2025-11-24T10:08:52.618000Z,2025-11-24T10:23:38.832000Z,,2025-11-24T10:23:39.227844Z,887.0,CX0Z37FL,244,31,Female,Other,United States,United States,United States,English,No,Part-Time
69242fde21ae26ce5e4082c0,6759cec158fb6b98b9dbe8a4,AWAITING REVIEW,Not Applicable,2025-11-24T10:13:54.972000Z,2025-11-24T10:23:36.797000Z,,2025-11-24T10:23:37.163516Z,582.0,CX0Z37FL,169,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69243028c3fea3a825404744,6018bb2e3d1fd01b7a475447,AWAITING REVIEW,Not Applicable,2025-11-24T10:15:07.429000Z,2025-11-24T10:29:31.996000Z,,2025-11-24T10:29:32.377974Z,865.0,CX0Z37FL,3223,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
692430f8f8c27807c222286e,609ec5e8e5a3da020adefde8,AWAITING REVIEW,Not Applicable,2025-11-24T10:19:00.348000Z,2025-11-24T10:29:40.125000Z,,2025-11-24T10:29:40.489889Z,640.0,CX0Z37FL,6108,35,Female,Black,Jamaica,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6924359ec9ca3a8bee4ea84a,67e0875cac594a7d8175c644,AWAITING REVIEW,Not Applicable,2025-11-24T10:38:28.837000Z,2025-11-24T10:54:01.912000Z,,2025-11-24T10:54:02.272490Z,934.0,CX0Z37FL,1225,35,Female,White,United States,United States,United States,English,No,Part-Time
6924365fc52d29b616bc62b0,679e81108eebf65d6f83c490,AWAITING REVIEW,Not Applicable,2025-11-24T10:41:42.410000Z,2025-11-24T10:52:16.527000Z,,2025-11-24T10:52:16.903125Z,635.0,CX0Z37FL,1780,42,Male,Black,Nigeria,United States,Nigeria,English,No,Part-Time
6924369959426fc044cd5e5c,57c725d89a5f4f0001f661bd,AWAITING REVIEW,Not Applicable,2025-11-24T10:42:39.128000Z,2025-11-24T10:52:11.614000Z,,2025-11-24T10:52:11.988531Z,573.0,CX0Z37FL,8452,51,Male,White,United States,United States,United States,English,No,Full-Time
692436bddd9ef05b2b137362,650356574411960c9f161662,AWAITING REVIEW,Not Applicable,2025-11-24T10:43:16.102000Z,2025-11-24T10:54:02.261000Z,,2025-11-24T10:54:02.622258Z,647.0,CX0Z37FL,1019,25,Female,Black,United States,United States,United States,English,Yes,Part-Time
692437a6a674a03a2e665749,67884b1aa6c55d9dd2388778,AWAITING REVIEW,Not Applicable,2025-11-24T10:47:06.456000Z,2025-11-24T10:59:29.380000Z,,2025-11-24T10:59:29.750079Z,743.0,CX0Z37FL,3459,40,Male,White,United States,United States,United States,English,Yes,Full-Time
6924384193da73bfd8b52ddf,5d816369ea24f400019a79d5,AWAITING REVIEW,Not Applicable,2025-11-24T10:49:41.049000Z,2025-11-24T10:59:22.978000Z,,2025-11-24T10:59:23.335797Z,582.0,CX0Z37FL,1814,34,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69243a4dcc80f814234acaf8,675d9cf5d9b26c34bbac262b,AWAITING REVIEW,Not Applicable,2025-11-24T10:58:25.496000Z,2025-11-24T11:14:48.103000Z,,2025-11-24T11:14:48.520002Z,983.0,CX0Z37FL,2433,33,Male,White,United States,United States,United States,English,Yes,Full-Time
69243c93c88f526b1e5c6e40,6694d10ab4b1c6b69f627973,AWAITING REVIEW,Not Applicable,2025-11-24T11:08:12.178000Z,2025-11-24T11:31:38.982000Z,,2025-11-24T11:31:39.388477Z,1407.0,NOCODE,324,47,Female,White,United States,United States,United States,English,No,Part-Time
69243caeea4e65303a12ed67,67a4fa41a531fc71450c7783,AWAITING REVIEW,Not Applicable,2025-11-24T11:13:22.503000Z,2025-11-24T11:45:32.891000Z,,2025-11-24T11:45:33.254838Z,1931.0,CX0Z37FL,2477,36,Female,White,United States,United States,United States,English,Yes,Full-Time
69243d604500f959eadd9690,673c98875288d6affe06a226,AWAITING REVIEW,Not Applicable,2025-11-24T11:11:33.370000Z,2025-11-24T11:23:27.288000Z,,2025-11-24T11:23:27.664209Z,714.0,CX0Z37FL,356,30,Female,White,United States,United States,United States,English,No,Full-Time
69243e147ff9422a8b0b8868,5aa2dcf36219a30001f57b7e,AWAITING REVIEW,Not Applicable,2025-11-24T11:14:32.821000Z,2025-11-24T11:24:47.001000Z,,2025-11-24T11:24:47.373883Z,615.0,CX0Z37FL,1090,47,Male,DATA_EXPIRED,United States,United States,United States,English,No,Part-Time
69244111542f3cedb4409a82,5c95493ddd325800166f838a,AWAITING REVIEW,Not Applicable,2025-11-24T11:27:28.043000Z,2025-11-24T12:02:41.759000Z,,2025-11-24T12:02:42.172533Z,2114.0,CX0Z37FL,10137,44,Female,White,Latvia,United States,United States,English,No,Full-Time
69244168f1af38718c21fc1c,6824fd5f12b792fdaec9b2be,AWAITING REVIEW,Not Applicable,2025-11-24T11:29:00.142000Z,2025-11-24T11:45:25.824000Z,,2025-11-24T11:45:26.229571Z,986.0,CX0Z37FL,1494,30,Male,Black,United States,United States,United States,English,No,Full-Time
6924475ae08540420c1b08af,601387b4aa37e127b0544497,AWAITING REVIEW,Not Applicable,2025-11-24T11:54:12.825000Z,2025-11-24T12:02:37.444000Z,,2025-11-24T12:02:37.862445Z,505.0,CX0Z37FL,1722,41,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
692448eaeba565c5601c15bc,60c2c04b4f696da84d04dd82,AWAITING REVIEW,Not Applicable,2025-11-24T12:00:46.570000Z,2025-11-24T12:13:23.217000Z,,2025-11-24T12:13:23.595191Z,757.0,CX0Z37FL,755,38,Male,White,United States,United States,United States,English,No,Part-Time
692449f1e3f41fc33b0a4683,603e27e4689f94dfc6590465,AWAITING REVIEW,Not Applicable,2025-11-24T12:05:09.250000Z,2025-11-24T12:13:20.665000Z,,2025-11-24T12:13:21.026131Z,492.0,CX0Z37FL,4872,48,Male,White,United States,United States,United States,English,Yes,Full-Time
69244a998c232a66ce357cf0,67055b370e3c0c4965a03128,AWAITING REVIEW,Not Applicable,2025-11-24T12:08:44.749000Z,2025-11-24T12:31:44.813000Z,,2025-11-24T12:31:45.166844Z,1381.0,CX0Z37FL,4952,36,Male,Mixed,United States,United States,United States,English,No,Full-Time
69244d7867da45dd4f91e44b,67ed75fa0c2423e85f8b3c8b,AWAITING REVIEW,Not Applicable,2025-11-24T12:20:33.774000Z,2025-11-24T12:34:24.566000Z,,2025-11-24T12:34:24.936118Z,831.0,CX0Z37FL,1829,47,Female,White,United States,United States,United States,English,No,Full-Time
69244dfa988dea383566d2cf,633ccb3d9e385c782d944243,AWAITING REVIEW,Not Applicable,2025-11-24T12:22:22.051000Z,2025-11-24T12:31:45.545000Z,,2025-11-24T12:31:45.915065Z,564.0,CX0Z37FL,3323,42,Male,White,United States,United States,United States,English,No,Full-Time
69244e0d6f45bce5abacfbff,63d881ab484805569b553bd8,AWAITING REVIEW,Not Applicable,2025-11-24T12:22:40.505000Z,2025-11-24T12:34:19.513000Z,,2025-11-24T12:34:19.898767Z,700.0,CX0Z37FL,3302,36,Male,Mixed,United States,United States,United States,English,No,Full-Time
