Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6923d7d4f0ea6fa3d526fa6c,668c85c9f955972065292902,AWAITING REVIEW,Not Applicable,2025-11-24T03:58:19.387000Z,2025-11-24T04:06:43.009000Z,,2025-11-24T04:06:43.521747Z,504.0,CX0Z37FL,1044,31,Male,Black,United States,United States,United States,English,No,Full-Time
6923d7eee0484672e63c40da,676113aec3e011fc88b716e4,AWAITING REVIEW,Not Applicable,2025-11-24T03:58:43.246000Z,2025-11-24T04:06:40.980000Z,,2025-11-24T04:06:41.374509Z,478.0,CX0Z37FL,860,22,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6923d8a5a919b4b5eb4dd8d4,663a7b8fbe04db328f07f9a2,AWAITING REVIEW,Not Applicable,2025-11-24T04:01:45.774000Z,2025-11-24T04:12:04.031000Z,,2025-11-24T04:12:04.412412Z,619.0,CX0Z37FL,2018,35,Female,White,United States,United States,United States,English,No,Full-Time
6923d8c62c83a33d336c3202,671508e9560f775016b6001c,AWAITING REVIEW,Not Applicable,2025-11-24T04:02:19.127000Z,2025-11-24T04:12:42.428000Z,,2025-11-24T04:12:42.834919Z,624.0,CX0Z37FL,661,53,Male,White,United States,United States,United States,English,No,Full-Time
6923dee72aa8122282cb33e7,60fcd0cf324614c97cab543f,AWAITING REVIEW,Not Applicable,2025-11-24T04:28:25.959000Z,2025-11-24T04:41:56.759000Z,,2025-11-24T04:41:57.122550Z,811.0,CX0Z37FL,1014,26,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6923df8504450296aae54e85,6675c16ff0167744f9233116,AWAITING REVIEW,Not Applicable,2025-11-24T04:31:05.972000Z,2025-11-24T04:59:46.644000Z,,2025-11-24T04:59:47.589676Z,1721.0,NOCODE,510,56,Male,White,United States,United States,United States,English,No,Part-Time
6923e00270d05dcadb24ab5a,65e1f75ab3efd22e847cfbf0,AWAITING REVIEW,Not Applicable,2025-11-24T04:33:10.680000Z,2025-11-24T04:41:55.401000Z,,2025-11-24T04:41:55.749404Z,525.0,CX0Z37FL,4132,25,Female,White,United States,United States,United States,English,No,Full-Time
6923e01d1ead54de9d2cf9ce,6742afafe7ffabc756109eec,AWAITING REVIEW,Not Applicable,2025-11-24T04:33:38.483000Z,2025-11-24T04:44:28.993000Z,,2025-11-24T04:44:29.361885Z,651.0,CX0Z37FL,325,25,Female,White,United States,United States,United States,English,No,Full-Time
6923e0a669d98402ffbd687b,67ace42882d70fcfce17e717,AWAITING REVIEW,Not Applicable,2025-11-24T04:35:54.034000Z,2025-11-24T04:47:05.407000Z,,2025-11-24T04:47:05.748917Z,672.0,CX0Z37FL,395,28,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6923e0eb0eabfc47761ca5c6,663a8f6036483d6f8cd83487,AWAITING REVIEW,Not Applicable,2025-11-24T04:37:03.670000Z,2025-11-24T04:47:07.207000Z,,2025-11-24T04:47:07.546322Z,604.0,CX0Z37FL,784,41,Female,Mixed,United States,United States,United States,English,No,Part-Time
6923e27f2494602cec98c7ba,67ac35916a70bf9561dca1c9,AWAITING REVIEW,Not Applicable,2025-11-24T04:43:48.317000Z,2025-11-24T04:52:25.995000Z,,2025-11-24T04:52:26.370057Z,518.0,CX0Z37FL,843,43,Female,White,United States,United States,United States,English,No,Part-Time
6923e30b53a797bc97b9742a,667275e92f117a03aa5ada99,AWAITING REVIEW,Not Applicable,2025-11-24T04:46:09.037000Z,2025-11-24T04:59:21.187000Z,,2025-11-24T04:59:21.572966Z,793.0,CX0Z37FL,1560,21,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
6923e3a3fce35b0fa78c30b6,60fd1248e10ef611e09176eb,AWAITING REVIEW,Not Applicable,2025-11-24T04:48:40.862000Z,2025-11-24T04:59:23.831000Z,,2025-11-24T04:59:24.212972Z,643.0,CX0Z37FL,367,30,Female,White,United States,United States,United States,English,No,Part-Time
6923e6472d9ded0f914f4867,599766b07eaf20000139e40d,AWAITING REVIEW,Not Applicable,2025-11-24T04:59:56.438000Z,2025-11-24T05:12:16.127000Z,,2025-11-24T05:12:16.474604Z,740.0,CX0Z37FL,1402,33,Female,White,United States,United States,Italy,English,No,Full-Time
6923e7827ccfeb0d7b9a3810,61451e21a303bee08cbb86ea,AWAITING REVIEW,Not Applicable,2025-11-24T05:05:11.559000Z,2025-11-24T05:14:57.834000Z,,2025-11-24T05:14:58.235671Z,587.0,CX0Z37FL,5554,24,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6923e88cf818251be37edd26,66d4ec6fe6d7a979e98b5ff3,AWAITING REVIEW,Not Applicable,2025-11-24T05:09:40.568000Z,2025-11-24T05:27:06.095000Z,,2025-11-24T05:27:06.442750Z,1046.0,CX0Z37FL,2611,53,Male,White,United States,United States,United States,English,No,Part-Time
6923e900756df5b72f1c8de1,663ab87bffa8dede273ec3f4,AWAITING REVIEW,Not Applicable,2025-11-24T05:11:30.474000Z,2025-11-24T05:24:09.220000Z,,2025-11-24T05:24:09.603506Z,759.0,CX0Z37FL,1094,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6923ea78764f59bc106b72ff,691f89f69dac25a174326857,AWAITING REVIEW,Not Applicable,2025-11-24T05:17:49.664000Z,2025-11-24T05:27:06.486000Z,,2025-11-24T05:27:06.865981Z,557.0,CX0Z37FL,3,33,Female,White,United States,United States,DATA_EXPIRED,English,No,Full-Time
6923ec88127acdbf11620588,5c3282eb47817b0001581512,AWAITING REVIEW,Not Applicable,2025-11-24T05:27:13.830000Z,2025-11-24T06:10:46.445000Z,,2025-11-24T06:10:46.866407Z,2613.0,NOCODE,2188,37,Male,Black,United States,United States,United States,English,No,Other
6923ef0fcdac67ffb74574f8,5be79fa10e366e000175d720,AWAITING REVIEW,Not Applicable,2025-11-24T05:37:24.949000Z,2025-11-24T05:49:31.596000Z,,2025-11-24T05:49:31.982863Z,727.0,CX0Z37FL,2001,51,Male,White,United States,United States,United States,English,No,Part-Time
6923ef427f853d88d8cedb83,672bd7268edc30919dbb118c,AWAITING REVIEW,Not Applicable,2025-11-24T05:38:29.473000Z,2025-11-24T05:53:17.593000Z,,2025-11-24T05:53:18.004548Z,889.0,CX0Z37FL,1035,32,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6923ef91cdac67ffb74574fd,6648bfa5ae62e331540910e4,AWAITING REVIEW,Not Applicable,2025-11-24T05:39:31.747000Z,2025-11-24T05:49:31.804000Z,,2025-11-24T05:49:32.176082Z,601.0,CX0Z37FL,2683,29,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6923f0efb039c853745a2af5,67a51d05514dc89e90c1f8b8,AWAITING REVIEW,Not Applicable,2025-11-24T05:45:22.041000Z,2025-11-24T05:53:16.099000Z,,2025-11-24T05:53:16.476179Z,475.0,CX0Z37FL,1012,20,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6923f5ad77393cc17d55e5f4,6462217d7bd09447661ed6a4,AWAITING REVIEW,Not Applicable,2025-11-24T06:08:57.733000Z,2025-11-24T06:18:14.827000Z,,2025-11-24T06:18:15.173803Z,558.0,CX0Z37FL,950,36,Male,White,United States,United States,United States,English,No,Part-Time
6923f5c6f4124cd53eef1217,610064cd25c1c2ed6fa9b925,AWAITING REVIEW,Not Applicable,2025-11-24T06:06:01.971000Z,2025-11-24T06:18:11.575000Z,,2025-11-24T06:18:11.941383Z,730.0,CX0Z37FL,4481,22,Female,White,United States,United States,United States,English,Yes,Full-Time
6923f7739f23297996692cc8,66d9e58669e2289d004271d2,AWAITING REVIEW,Not Applicable,2025-11-24T06:13:12.477000Z,2025-11-24T06:24:35.590000Z,,2025-11-24T06:24:36.009308Z,684.0,CX0Z37FL,2649,46,Male,White,United States,United States,United States,English,No,Full-Time
6923f7caae61483ca8c5fe8d,5ce4eea02210eb0017870791,AWAITING REVIEW,Not Applicable,2025-11-24T06:14:40.458000Z,2025-11-24T06:24:39.422000Z,,2025-11-24T06:24:39.810027Z,599.0,CX0Z37FL,7025,47,Female,White,United States,United States,United States,English,No,Full-Time
6923fc1602d136faf624907b,5b73a9b309cd2c0001edb357,AWAITING REVIEW,Not Applicable,2025-11-24T06:33:00.493000Z,2025-11-24T06:50:23.098000Z,,2025-11-24T06:50:23.482404Z,1043.0,CX0Z37FL,1811,38,Female,Black,United States,United States,United States,English,No,Full-Time
6923fe405a6daa0ae70e58e6,667f158ce6fa785cadced657,AWAITING REVIEW,Not Applicable,2025-11-24T06:42:11.741000Z,2025-11-24T06:50:23.558000Z,,2025-11-24T06:50:23.935624Z,492.0,CX0Z37FL,803,30,Female,Mixed,United States,United States,United States,English,No,Full-Time
692407ea4e726e2ef63659ac,5d9d5debf346240014428500,AWAITING REVIEW,Not Applicable,2025-11-24T07:23:22.879000Z,2025-11-24T07:45:54.747000Z,,2025-11-24T07:45:55.153033Z,1352.0,CX0Z37FL,2201,25,Female,Black,United States,United States,United States,English,No,Part-Time
69240b332250a53395fc4d55,65ea2338b69830395ec7d5fb,AWAITING REVIEW,Not Applicable,2025-11-24T07:37:28.129000Z,2025-11-24T07:45:55.829000Z,,2025-11-24T07:45:56.198892Z,508.0,CX0Z37FL,887,42,Female,White,United States,United States,United States,English,No,Other
69240d12d719a11ce2ee516c,614e5092e08a3a2d3204ffd2,AWAITING REVIEW,Not Applicable,2025-11-24T07:45:29.136000Z,2025-11-24T07:53:54.338000Z,,2025-11-24T07:53:54.722026Z,506.0,CX0Z37FL,2158,25,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
69240d592c52f586a465d7c1,67d46e7d5fb2bbc634ae33a5,AWAITING REVIEW,Not Applicable,2025-11-24T07:46:41.332000Z,2025-11-24T07:57:50.649000Z,,2025-11-24T07:57:51.038304Z,670.0,CX0Z37FL,4082,25,Male,White,United States,United States,United States,English,No,Full-Time
69240d725a12875cea6f927e,60f2a2b4932fed5326988e0f,AWAITING REVIEW,Not Applicable,2025-11-24T07:47:02.599000Z,2025-11-24T07:57:31.043000Z,,2025-11-24T07:57:31.416370Z,629.0,CX0Z37FL,8842,33,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69240d770f33907110ac7752,66b5aab290960db431270dc1,AWAITING REVIEW,Not Applicable,2025-11-24T07:47:08.139000Z,2025-11-24T07:57:45.290000Z,,2025-11-24T07:57:45.657152Z,638.0,CX0Z37FL,791,36,Female,White,United States,United States,United States,English,No,Full-Time
69240d84f0ea6fa3d526fc27,6720ea5808739ac803062194,AWAITING REVIEW,Not Applicable,2025-11-24T07:47:21.314000Z,2025-11-24T07:55:54.323000Z,,2025-11-24T07:55:54.758873Z,514.0,NOCODE,98,41,Female,Mixed,United States,United States,United States,English,No,Part-Time
69240db1d1a8e30e55e913fc,5cb10f887b361b0019b24924,AWAITING REVIEW,Not Applicable,2025-11-24T07:48:13.780000Z,2025-11-24T08:00:35.269000Z,,2025-11-24T08:00:35.683326Z,742.0,CX0Z37FL,196,44,Male,Black,Kenya,United States,United States,English,Yes,Part-Time
69240dd71f9f49cbd715fd7a,5ac560359534ba0001c74715,AWAITING REVIEW,Not Applicable,2025-11-24T07:48:42.985000Z,2025-11-24T07:57:31.426000Z,,2025-11-24T07:57:31.810772Z,529.0,CX0Z37FL,6685,35,Male,White,United States,United States,United States,English,No,Full-Time
69240e22b2c586b18efc3fa4,6138f7e0ad42e592ca5f2024,AWAITING REVIEW,Not Applicable,2025-11-24T07:50:03.690000Z,2025-11-24T08:03:54.960000Z,,2025-11-24T08:03:55.334751Z,832.0,CX0Z37FL,4897,37,Male,Black,United States,United States,United States,English,No,Other
