tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
285,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,54.514523904675976,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
431,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,109.0478900237462,54.53336611907023,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
544,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,109.0478900237462,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
577,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,109.0478900237462,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
722,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,163.56241392842176,54.514523904675556,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
860,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,218.09578004749162,54.53336611906985,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
989,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,218.09578004749162,0.0,1.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1055,tomato_cut,assemble salad,Counter_23,Counter,23,assemble salad,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,234.09578004749162,16.0,1.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1235,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,304.5108269743333,70.41504692684171,2.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
1368,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_da248a9f,baseline_division_of_labor_v2,2d21fd9222f3db88,359.04419309340193,54.5333661190686,2.0,0.0,0.0,0.4,1.0,"(1, 2)",66da5dd7cd1d6dd1259d538b,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints"
