tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
87,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_61135b88,encouraged_division_of_labor_v2,59056a6aefdc771e,52.830326715599675,0.0,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5fdfb7d6e1442280fc095a66,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_61135b88_actions,,[],,,
131,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_61135b88,encouraged_division_of_labor_v2,59056a6aefdc771e,91.31354980137208,38.483223085772416,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5fdfb7d6e1442280fc095a66,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_61135b88_actions,player_61135b88,['player_61135b88'],,,
160,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_61135b88,encouraged_division_of_labor_v2,59056a6aefdc771e,113.94096679934172,22.62741699796962,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5fdfb7d6e1442280fc095a66,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_61135b88_actions,,[],,,
206,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_61135b88,encouraged_division_of_labor_v2,59056a6aefdc771e,152.42418988511358,38.48322308577187,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5fdfb7d6e1442280fc095a66,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_61135b88_actions,player_61135b88,['player_61135b88'],,,
240,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_7f5b8864,encouraged_division_of_labor_v2,59056a6aefdc771e,55.00000000001819,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66ca18ce20c4af7baa912758,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_7f5b8864_actions,player_61135b88,['player_61135b88'],,,True
254,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_61135b88,encouraged_division_of_labor_v2,59056a6aefdc771e,197.67902388105233,45.25483399593875,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5fdfb7d6e1442280fc095a66,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_61135b88_actions,,[],,,
265,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_7f5b8864,encouraged_division_of_labor_v2,59056a6aefdc771e,55.00000000001819,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66ca18ce20c4af7baa912758,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_7f5b8864_actions,player_7f5b8864,"['player_61135b88', 'player_7f5b8864']",,,
314,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_61135b88,encouraged_division_of_labor_v2,59056a6aefdc771e,258.6812854688317,61.002261587779344,0.0,0.0,0.0,1.0,0.2,"(5, 2)",5fdfb7d6e1442280fc095a66,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_61135b88_actions,player_61135b88,['player_61135b88'],,,
321,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_7f5b8864,encouraged_division_of_labor_v2,59056a6aefdc771e,71.00000000001819,16.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66ca18ce20c4af7baa912758,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_7f5b8864_actions,player_61135b88,['player_61135b88'],,,True
344,tomato,start cutting,CuttingBoard_03,CuttingBoard,3,start cutting tomato,player_7f5b8864,encouraged_division_of_labor_v2,59056a6aefdc771e,71.00000000001819,0.0,0.0,0.0,0.0,0.4,1.0,"(1, 2)",66ca18ce20c4af7baa912758,"[p(1, 2)_cs(1.0)_ws(0.4)]_[p(5, 2)_cs(0.2)_ws(1.0)]_ability_hints",player_7f5b8864_actions,player_7f5b8864,"['player_61135b88', 'player_7f5b8864']",,,
