tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
1449,plate,put down,Counter_01,Counter,1,put down plate on counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1018.156734766438,54.477009583556764,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,"['player_bda21d11', 'player_bda21d11']",,,
1547,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1018.156734766438,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,['player_bda21d11'],,,False
1575,tomato_cut,assemble salad,Counter_01,Counter,1,assemble salad,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1018.156734766438,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,['player_bda21d11'],"['player_bda21d11', 'player_bda21d11']","['player_bda21d11', 'player_bda21d11']",False
1621,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1034.1567347664377,15.99999999999966,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_24a458af,"['player_bda21d11', 'player_24a458af', 'player_24a458af']",,,True
1629,plate,pick up,Counter_35,Counter,35,pick up plate from counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,850.4329538498584,127.99999999999454,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,['player_24a458af'],,,False
1669,plate,put down,Counter_35,Counter,35,put down plate on counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,850.4329538498584,0.0,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,"['player_24a458af', 'player_24a458af']",,,
1756,tomato_cut,assemble salad,Counter_35,Counter,35,assemble salad,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1098.1567347664356,63.999999999997954,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_24a458af,['player_bda21d11'],"['player_bda21d11', 'player_24a458af', 'player_24a458af', 'player_bda21d11']","['player_24a458af', 'player_24a458af']",True
1759,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,882.4329538498571,31.999999999998636,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_bda21d11,['player_bda21d11'],,,True
1795,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,914.4329538498558,31.99999999999875,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,"['player_bda21d11', 'player_24a458af']",,,
1887,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1206.846208612042,108.68947384560624,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,,[],,,
1948,tomato,put down,Counter_33,Counter,33,put down tomato on counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1238.8462086120414,31.999999999999545,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,['player_bda21d11'],,,
2036,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1284.1010426079793,45.254833995937815,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,,[],,,
2040,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1100.3188701509134,185.8859163010576,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,,[],,,
2125,plate,put down,Counter_34,Counter,34,put down plate on counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1345.1033041957603,61.00226158778105,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,['player_bda21d11'],,,
2297,tomato_cut,pick up,CuttingBoard_20,CuttingBoard,20,pick up tomato_cut from cuttingboard,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1469.4373959510133,124.33409175525298,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_24a458af,"['player_bda21d11', 'player_24a458af']",,,True
2341,plate,put down,Counter_03,Counter,3,put down plate on counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1260.1489847355476,159.8301145846342,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,['player_24a458af'],,,
2367,tomato_cut,assemble salad,Counter_34,Counter,34,assemble salad,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1517.437395951012,47.99999999999886,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,['player_bda21d11'],"['player_bda21d11', 'player_24a458af', 'player_bda21d11']",['player_bda21d11'],False
2434,tomato_salad,pick up,Counter_35,Counter,35,pick up tomato_salad from counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1298.6322078213177,38.48322308577008,0.0,0.0,0.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_bda21d11,['player_bda21d11'],"['player_bda21d11', 'player_24a458af', 'player_24a458af', 'player_bda21d11']","['player_24a458af', 'player_24a458af']",True
2436,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1549.4373959510108,31.999999999998636,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_24a458af,"['player_bda21d11', 'player_24a458af']",,,True
2471,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1572.0648129489796,22.62741699796879,0.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,"['player_bda21d11', 'player_24a458af', 'player_bda21d11']",,,
2527,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1366.1007056155315,67.46849779421382,1.0,1.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,"['player_bda21d11', 'player_24a458af']","['player_bda21d11', 'player_24a458af', 'player_24a458af', 'player_bda21d11']","['player_24a458af', 'player_24a458af']",
2573,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1572.0648129489796,0.0,1.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,"['player_bda21d11', 'player_24a458af', 'player_bda21d11']",,,False
2588,tomato_salad,pick up,Counter_34,Counter,34,pick up tomato_salad from counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1382.1007056155308,15.999999999999318,1.0,0.0,1.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_bda21d11,['player_bda21d11'],"['player_bda21d11', 'player_24a458af', 'player_bda21d11']",['player_bda21d11'],True
2630,tomato_cut,assemble salad,Counter_03,Counter,3,assemble salad,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1604.0648129489791,31.999999999999545,1.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_24a458af,['player_bda21d11'],"['player_bda21d11', 'player_24a458af', 'player_bda21d11', 'player_bda21d11']",['player_24a458af'],True
2663,tomato_salad,pick up,Counter_03,Counter,3,pick up tomato_salad from counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1604.0648129489791,0.0,1.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,['player_bda21d11'],"['player_bda21d11', 'player_24a458af', 'player_bda21d11', 'player_bda21d11']",['player_24a458af'],False
2687,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1398.1007056155302,15.999999999999318,2.0,1.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,"['player_bda21d11', 'player_24a458af']","['player_bda21d11', 'player_24a458af', 'player_bda21d11']",['player_bda21d11'],
2703,tomato_salad,put down,Counter_34,Counter,34,put down tomato_salad on counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1626.692229946948,22.62741699796879,2.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,"['player_bda21d11', 'player_bda21d11']","['player_bda21d11', 'player_24a458af', 'player_bda21d11', 'player_bda21d11']",['player_24a458af'],
2758,tomato_salad,pick up,Counter_34,Counter,34,pick up tomato_salad from counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1414.1007056155297,15.999999999999318,2.0,0.0,2.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_bda21d11,"['player_bda21d11', 'player_bda21d11']","['player_bda21d11', 'player_24a458af', 'player_bda21d11', 'player_bda21d11']",['player_24a458af'],True
2775,tomato_salad,pick up,Counter_01,Counter,1,pick up tomato_salad from counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1681.169239530505,54.477009583556764,2.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,['player_bda21d11'],"['player_bda21d11', 'player_bda21d11']","['player_bda21d11', 'player_bda21d11']",False
2789,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1430.1007056155288,15.999999999999318,3.0,1.0,3.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,"['player_bda21d11', 'player_bda21d11', 'player_24a458af']","['player_bda21d11', 'player_24a458af', 'player_bda21d11', 'player_bda21d11']",['player_24a458af'],
2863,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1484.5777151990856,54.477009583556764,3.0,0.0,3.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,,[],,,
2871,tomato_salad,put down,Counter_34,Counter,34,put down tomato_salad on counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1735.6462491140614,54.477009583556764,3.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,"['player_bda21d11', 'player_bda21d11']","['player_bda21d11', 'player_bda21d11']","['player_bda21d11', 'player_bda21d11']",
2910,tomato,pick up,Counter_33,Counter,33,pick up tomato from counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1751.6462491140608,15.999999999999318,3.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,['player_bda21d11'],,,False
2952,tomato,put down,Counter_32,Counter,32,put down tomato on counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1500.5777151990858,16.000000000000227,3.0,0.0,3.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,['player_24a458af'],,,
2953,tomato,start cutting,CuttingBoard_20,CuttingBoard,20,start cutting tomato,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1783.64624911406,31.99999999999932,3.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,"['player_bda21d11', 'player_bda21d11']",,,
3003,tomato_salad,pick up,Counter_34,Counter,34,pick up tomato_salad from counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1532.5777151990844,31.999999999998636,3.0,0.0,3.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_bda21d11,"['player_bda21d11', 'player_bda21d11']","['player_bda21d11', 'player_bda21d11']","['player_bda21d11', 'player_bda21d11']",True
3005,tomato,pick up,Counter_32,Counter,32,pick up tomato from counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1799.6462491140603,16.000000000000227,3.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_24a458af,['player_24a458af'],,,True
3049,tomato_salad,deliver,Delivery_64,Delivery,64,deliver tomato_salad,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1548.5777151990835,15.999999999999318,4.0,1.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,"['player_bda21d11', 'player_bda21d11', 'player_24a458af']","['player_bda21d11', 'player_bda21d11']","['player_bda21d11', 'player_bda21d11']",
3052,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1822.273666112029,22.62741699796879,4.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,"['player_24a458af', 'player_bda21d11']",,,
3143,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1603.0547247826405,54.477009583556764,4.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,,[],,,
3204,plate,put down,Counter_32,Counter,32,put down plate on counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1641.5379478684106,38.48322308577008,4.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,['player_24a458af'],,,
3244,plate,pick up,Counter_32,Counter,32,pick up plate from counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1854.2736661120296,32.000000000000455,4.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_24a458af,['player_24a458af'],,,True
3277,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1680.0211709541811,38.48322308577053,4.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,,[],,,
3279,plate,put down,Counter_32,Counter,32,put down plate on counter,player_bda21d11,encouraged_division_of_labor,9dee5f0f58545d5e,1854.2736661120296,0.0,4.0,0.0,0.0,1.0,1.0,"(5, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_bda21d11_actions,player_bda21d11,"['player_24a458af', 'player_bda21d11']",,,
3338,plate,put down,Counter_33,Counter,33,put down plate on counter,player_24a458af,encouraged_division_of_labor,9dee5f0f58545d5e,1725.276004950119,45.254833995937815,4.0,0.0,4.0,1.0,1.0,"(2, 2)","[p(2, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_24a458af_actions,player_24a458af,['player_24a458af'],,,
