tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
318,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,22.62741699796951,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
386,tomato,put down,Counter_24,Counter,24,put down tomato on counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,77.1044265815273,54.477009583557795,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
409,tomato,pick up,Counter_24,Counter,24,pick up tomato from counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,77.1044265815273,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
505,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,169.43851834028285,92.33409175875555,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
579,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,169.43851834028285,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
618,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,185.43851834028285,16.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
710,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,185.43851834028285,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
740,tomato_cut,assemble salad,Counter_23,Counter,23,assemble salad,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,201.43851834028285,16.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
808,tomato_salad,pick up,Counter_23,Counter,23,pick up tomato_salad from counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,201.43851834028285,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
929,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,323.17107478347293,121.73255644319008,1.0,1.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1087,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,445.20864492635485,122.03757014288192,1.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1125,plate,put down,Counter_23,Counter,23,put down plate on counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,445.20864492635485,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1147,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,445.20864492635485,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1166,tomato_cut,assemble salad,Counter_23,Counter,23,assemble salad,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,445.20864492635485,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1198,tomato,pick up,Counter_24,Counter,24,pick up tomato from counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,461.20864492635485,16.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1229,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,477.20864492635485,16.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1285,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,493.20864492635485,16.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1310,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,493.20864492635485,0.0,1.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1537,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,509.20864492635485,16.0,2.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1820,tomato_cut,assemble salad,Counter_24,Counter,24,assemble salad,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,525.2086449263543,15.999999999999432,2.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1849,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,541.2086449263536,15.999999999999318,2.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1866,tomato,start cutting,CuttingBoard_03,CuttingBoard,03,start cutting tomato,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,541.2086449263536,0.0,2.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2089,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,03,pick up tomato_cut from cuttingboard,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,541.2086449263536,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2163,tomato_cut,assemble salad,Counter_23,Counter,23,assemble salad,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,541.2086449263536,0.0,3.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
2201,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_acfde7da,encouraged_division_of_labor_v2,3585aca227f4cf9a,557.2086449263529,15.999999999999318,3.0,0.0,1.0,1.0,1.0,"(5, 2)",60fcc58f020a0d9d03ce0e2e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
