tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,phase,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
189,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,16.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,,[],,,
248,tomato,put down,Counter_22,Counter,22,put down tomato on counter,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,54.48322308577236,38.48322308577236,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,['player_9cbb9efe'],,,
339,plate,pick up,Dispenser_80,Dispenser,80,pick up plate from dispenser,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,281.078514164846,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,,[],,,
404,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,161.69408218685095,107.2108591010786,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,,[],,,
477,tomato,put down,Counter_23,Counter,23,put down tomato on counter,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,206.9489161827897,45.25483399593875,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,['player_9cbb9efe'],,,
477,plate,put down,Counter_25,Counter,25,put down plate on counter,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,427.8906330019717,146.8121188371257,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,['player_f333ead9'],,,
649,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,252.20375017872848,45.25483399593875,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,,[],,,
716,tomato,pick up,Dispenser_60,Dispenser,60,pick up tomato from dispenser,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,520.6927790813104,92.80214607933868,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,,[],,,
897,tomato,put down,Counter_26,Counter,26,put down tomato on counter,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,629.6950406690902,109.0022615877798,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,['player_f333ead9'],,,
920,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,501.94214606443927,249.7383958857108,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,['player_9cbb9efe'],,,
927,tomato,pick up,Counter_26,Counter,26,pick up tomato from counter,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,629.6950406690902,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,['player_f333ead9'],,,False
1078,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,565.542146064447,63.60000000000775,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,['player_9cbb9efe'],,,False
1085,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,770.0291324243435,140.33409175525333,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,"['player_f333ead9', 'player_f333ead9']",,,
1174,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,2,pick up tomato_cut from cuttingboard,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,770.0291324243435,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,"['player_f333ead9', 'player_f333ead9']",,,False
1254,tomato_cut,assemble salad,Counter_25,Counter,25,assemble salad,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,818.0291324243414,47.99999999999784,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,['player_f333ead9'],"['player_f333ead9', 'player_f333ead9', 'player_f333ead9']",['player_f333ead9'],False
1282,tomato_salad,pick up,Counter_25,Counter,25,pick up tomato_salad from counter,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,818.0291324243414,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,['player_f333ead9'],"['player_f333ead9', 'player_f333ead9', 'player_f333ead9']",['player_f333ead9'],False
1300,tomato_cut,put down,Counter_24,Counter,24,put down tomato_cut on counter,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,613.5421460644451,47.99999999999807,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,"['player_9cbb9efe', 'player_9cbb9efe']",,,
1335,tomato,pick up,Counter_23,Counter,23,pick up tomato from counter,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,629.5421460644445,15.999999999999432,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,['player_9cbb9efe'],,,False
1388,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,661.5421460644433,31.99999999999875,0.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,"['player_9cbb9efe', 'player_9cbb9efe']",,,
1486,tomato_salad,deliver,Delivery_53,Delivery,53,deliver tomato_salad,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,996.6442624424964,178.61513001815513,1.0,1.0,1.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,"['player_f333ead9', 'player_f333ead9']","['player_f333ead9', 'player_f333ead9', 'player_f333ead9']",['player_f333ead9'],
1499,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,661.5421460644433,0.0,1.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,"['player_9cbb9efe', 'player_9cbb9efe']",,,False
1552,tomato_cut,put down,Counter_23,Counter,23,put down tomato_cut on counter,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,693.542146064442,31.99999999999875,1.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,"['player_9cbb9efe', 'player_9cbb9efe', 'player_9cbb9efe']",,,
1569,plate,pick up,Dispenser_91,Dispenser,91,pick up plate from dispenser,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,1051.121272026052,54.47700958355563,1.0,0.0,1.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,,[],,,
1589,tomato,pick up,Counter_22,Counter,22,pick up tomato from counter,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,709.5421460644413,15.999999999999318,1.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,['player_9cbb9efe'],,,False
1631,tomato,start cutting,CuttingBoard_10,CuttingBoard,10,start cutting tomato,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,725.5421460644409,15.999999999999543,1.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,"['player_9cbb9efe', 'player_9cbb9efe']",,,
1668,plate,assemble salad,Counter_23,Counter,23,assemble salad,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,1143.9509286215573,92.82965659550518,1.0,0.0,1.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_9cbb9efe,['player_f333ead9'],"['player_9cbb9efe', 'player_9cbb9efe', 'player_9cbb9efe']",['player_f333ead9'],True
1754,tomato_cut,pick up,CuttingBoard_10,CuttingBoard,10,pick up tomato_cut from cuttingboard,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,725.5421460644409,0.0,1.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,"['player_9cbb9efe', 'player_9cbb9efe']",,,False
1787,tomato_cut,put down,Counter_22,Counter,22,put down tomato_cut on counter,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,741.5421460644404,15.999999999999543,1.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_9cbb9efe,"['player_9cbb9efe', 'player_9cbb9efe', 'player_9cbb9efe']",,,
1834,plate,pick up,Dispenser_91,Dispenser,91,pick up plate from dispenser,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,1236.9371699514215,92.98624132986424,1.0,0.0,1.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,,[],,,
1973,plate,put down,Counter_25,Counter,25,put down plate on counter,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,1360.6989078084766,123.7617378570551,1.0,0.0,1.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,['player_f333ead9'],,,
2022,tomato_cut,pick up,Counter_24,Counter,24,pick up tomato_cut from counter,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,1376.698907808476,15.999999999999318,1.0,0.0,1.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_9cbb9efe,"['player_9cbb9efe', 'player_9cbb9efe']",,,True
2061,tomato_cut,assemble salad,Counter_25,Counter,25,assemble salad,player_f333ead9,encouraged_division_of_labor_large,49a013888502a9c0,train,1392.6989078084753,15.999999999999318,1.0,0.0,1.0,1.0,1.0,"(1, 2)",5ac4c730f69e940001d977e1,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_f333ead9_actions,player_f333ead9,['player_f333ead9'],"['player_9cbb9efe', 'player_9cbb9efe', 'player_f333ead9']",['player_f333ead9'],False
2152,tomato_salad,pick up,Counter_25,Counter,25,pick up tomato_salad from counter,player_9cbb9efe,encouraged_division_of_labor_large,49a013888502a9c0,train,789.5421460644384,47.999999999997954,1.0,0.0,0.0,1.0,1.0,"(5, 2)",667739883f153eea5dcb391c,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints_large_map_with_collision",player_9cbb9efe_actions,player_f333ead9,['player_f333ead9'],"['player_9cbb9efe', 'player_9cbb9efe', 'player_f333ead9']",['player_f333ead9'],True
