episode,collisions_detected,collisions_rerouted,collisions_failed,pure_reward_ai_rl_1,modified_reward_ai_rl_1,deliver_ai_rl_1,salad_ai_rl_1,cut_ai_rl_1,plate_ai_rl_1,raw_food_ai_rl_1,counter_ai_rl_1,actions_asked_ai_rl_1,actions_blocked_ai_rl_1,inaccessible_actions_ai_rl_1,do_nothing_ai_rl_1,useless_floor_ai_rl_1,useless_wall_ai_rl_1,useless_counter_ai_rl_1,useful_counter_ai_rl_1,salad_assembly_ai_rl_1,destructive_food_dispenser_ai_rl_1,useful_food_dispenser_ai_rl_1,useless_cutting_board_ai_rl_1,useful_cutting_board_ai_rl_1,destructive_plate_dispenser_ai_rl_1,useful_plate_dispenser_ai_rl_1,useless_delivery_ai_rl_1,useful_delivery_ai_rl_1,inaccessible_tile_ai_rl_1,blocked_ai_rl_1,pure_reward_ai_rl_2,modified_reward_ai_rl_2,deliver_ai_rl_2,salad_ai_rl_2,cut_ai_rl_2,plate_ai_rl_2,raw_food_ai_rl_2,counter_ai_rl_2,actions_asked_ai_rl_2,actions_blocked_ai_rl_2,inaccessible_actions_ai_rl_2,do_nothing_ai_rl_2,useless_floor_ai_rl_2,useless_wall_ai_rl_2,useless_counter_ai_rl_2,useful_counter_ai_rl_2,salad_assembly_ai_rl_2,destructive_food_dispenser_ai_rl_2,useful_food_dispenser_ai_rl_2,useless_cutting_board_ai_rl_2,useful_cutting_board_ai_rl_2,destructive_plate_dispenser_ai_rl_2,useful_plate_dispenser_ai_rl_2,useless_delivery_ai_rl_2,useful_delivery_ai_rl_2,inaccessible_tile_ai_rl_2,blocked_ai_rl_2
0,8,2,6,4.0,-468.0131683666425,0,0,1,0,0,25,81,13,30,2,0,0,6,24,0,1,1,2,1,0,0,1,0,30,13,18.0,-617.4554746121177,0,1,0,5,8,24,107,9,40,7,0,0,3,25,2,6,4,1,1,6,2,1,0,40,9
episode,collisions_detected,collisions_rerouted,collisions_failed,pure_reward_ai_rl_1,modified_reward_ai_rl_1,deliver_ai_rl_1,salad_ai_rl_1,cut_ai_rl_1,plate_ai_rl_1,raw_food_ai_rl_1,counter_ai_rl_1,actions_asked_ai_rl_1,actions_blocked_ai_rl_1,inaccessible_actions_ai_rl_1,do_nothing_ai_rl_1,useless_floor_ai_rl_1,useless_wall_ai_rl_1,useless_counter_ai_rl_1,useful_counter_ai_rl_1,salad_assembly_ai_rl_1,destructive_food_dispenser_ai_rl_1,useful_food_dispenser_ai_rl_1,useless_cutting_board_ai_rl_1,useful_cutting_board_ai_rl_1,destructive_plate_dispenser_ai_rl_1,useful_plate_dispenser_ai_rl_1,useless_delivery_ai_rl_1,useful_delivery_ai_rl_1,inaccessible_tile_ai_rl_1,blocked_ai_rl_1,pure_reward_ai_rl_2,modified_reward_ai_rl_2,deliver_ai_rl_2,salad_ai_rl_2,cut_ai_rl_2,plate_ai_rl_2,raw_food_ai_rl_2,counter_ai_rl_2,actions_asked_ai_rl_2,actions_blocked_ai_rl_2,inaccessible_actions_ai_rl_2,do_nothing_ai_rl_2,useless_floor_ai_rl_2,useless_wall_ai_rl_2,useless_counter_ai_rl_2,useful_counter_ai_rl_2,salad_assembly_ai_rl_2,destructive_food_dispenser_ai_rl_2,useful_food_dispenser_ai_rl_2,useless_cutting_board_ai_rl_2,useful_cutting_board_ai_rl_2,destructive_plate_dispenser_ai_rl_2,useful_plate_dispenser_ai_rl_2,useless_delivery_ai_rl_2,useful_delivery_ai_rl_2,inaccessible_tile_ai_rl_2,blocked_ai_rl_2
0,3,1,2,-83.79964882158525,-635.144605940203,0,0,0,2,3,14,71,9,32,1,0,0,3,14,0,2,2,5,0,1,1,1,0,32,9,9.0,-749.8351350275466,0,0,0,4,5,35,127,9,53,8,0,0,2,36,0,4,3,1,0,2,3,6,0,53,9
episode,collisions_detected,collisions_rerouted,collisions_failed,pure_reward_ai_rl_1,modified_reward_ai_rl_1,deliver_ai_rl_1,salad_ai_rl_1,cut_ai_rl_1,plate_ai_rl_1,raw_food_ai_rl_1,counter_ai_rl_1,actions_asked_ai_rl_1,actions_blocked_ai_rl_1,inaccessible_actions_ai_rl_1,do_nothing_ai_rl_1,useless_floor_ai_rl_1,useless_wall_ai_rl_1,useless_counter_ai_rl_1,useful_counter_ai_rl_1,salad_assembly_ai_rl_1,destructive_food_dispenser_ai_rl_1,useful_food_dispenser_ai_rl_1,useless_cutting_board_ai_rl_1,useful_cutting_board_ai_rl_1,destructive_plate_dispenser_ai_rl_1,useful_plate_dispenser_ai_rl_1,useless_delivery_ai_rl_1,useful_delivery_ai_rl_1,inaccessible_tile_ai_rl_1,blocked_ai_rl_1,pure_reward_ai_rl_2,modified_reward_ai_rl_2,deliver_ai_rl_2,salad_ai_rl_2,cut_ai_rl_2,plate_ai_rl_2,raw_food_ai_rl_2,counter_ai_rl_2,actions_asked_ai_rl_2,actions_blocked_ai_rl_2,inaccessible_actions_ai_rl_2,do_nothing_ai_rl_2,useless_floor_ai_rl_2,useless_wall_ai_rl_2,useless_counter_ai_rl_2,useful_counter_ai_rl_2,salad_assembly_ai_rl_2,destructive_food_dispenser_ai_rl_2,useful_food_dispenser_ai_rl_2,useless_cutting_board_ai_rl_2,useful_cutting_board_ai_rl_2,destructive_plate_dispenser_ai_rl_2,useful_plate_dispenser_ai_rl_2,useless_delivery_ai_rl_2,useful_delivery_ai_rl_2,inaccessible_tile_ai_rl_2,blocked_ai_rl_2
0,5,3,2,-37.27978929295115,-556.0627133496861,0,1,2,1,2,13,72,9,27,3,0,0,5,14,0,2,1,3,3,2,1,2,0,27,9,7.0,-723.4950683635136,0,0,0,4,3,38,132,13,50,12,0,0,3,39,0,2,2,0,0,2,3,6,0,50,13
1,5,3,2,-41.27978929295115,-396.43612140434124,0,1,1,0,3,23,66,10,16,1,0,0,5,25,1,0,4,3,1,0,0,0,0,16,10,10.0,-652.769475138738,0,0,0,6,4,41,124,4,47,10,0,0,2,43,0,2,3,0,0,3,3,7,0,47,4
1,7,3,4,-113.31950835021935,-763.1941165585773,0,0,1,2,5,11,84,10,36,6,0,0,2,12,0,7,2,0,1,1,1,6,0,36,10,-125.00858310610911,-723.4714534521347,0,1,1,4,3,16,83,3,39,2,0,0,3,17,1,5,1,0,2,2,1,7,0,39,3
1,5,4,1,-41.27978929295115,-386.09928759663387,0,1,1,2,1,20,51,5,12,1,0,0,4,20,1,4,0,1,1,1,0,1,0,12,5,6.0,-753.447960034179,0,0,0,3,3,36,130,8,51,8,0,0,7,38,0,3,2,1,0,2,2,8,0,51,8
1,5,3,2,-50.27978929295115,-683.041591772179,0,0,0,2,1,15,92,24,30,5,0,0,2,17,0,1,0,5,0,3,1,4,0,30,24,5.0,-518.8079850665512,0,0,0,2,3,10,69,2,32,6,0,0,1,11,0,4,2,3,0,3,0,5,0,32,2
1,4,0,4,-117.31950835021935,-586.8083625802453,0,0,0,5,2,16,65,2,24,4,0,0,1,18,0,2,1,1,0,5,1,6,0,24,2,-132.0085831061091,-499.3737291640226,0,0,1,1,4,15,67,11,18,6,0,0,3,16,0,1,4,4,1,1,0,2,0,18,11
1,2,1,1,-12.75992976431705,-558.5822336770904,0,0,1,0,1,8,69,5,32,2,0,0,12,8,0,0,1,7,1,0,0,1,0,32,5,17.0,-827.1942715355555,0,1,0,6,6,25,127,11,54,9,0,0,3,26,1,7,3,0,0,5,2,6,0,54,11
1,1,0,1,-234.63901670043873,-826.4295405474742,1,0,0,3,1,17,83,4,39,7,0,0,2,17,0,1,0,2,0,0,3,7,1,39,4,-295.6078807492796,-957.4332441168585,0,1,1,2,2,15,98,16,41,3,0,0,5,15,1,2,2,2,1,1,2,7,0,41,16
1,9,6,3,-134.0794381145364,-953.7218398133317,0,0,0,4,4,27,116,5,53,11,0,0,4,29,0,6,0,0,0,4,1,3,0,53,5,-127.00858310610911,-835.7375472826006,0,1,1,3,2,14,94,8,48,1,0,0,0,15,1,5,1,1,1,2,3,8,0,48,8
2,7,6,1,-180.3592274074876,-507.3729915985487,1,0,1,1,0,14,47,4,17,1,0,0,2,14,0,0,0,3,1,1,1,2,1,17,4,-291.6078807492796,-818.9358379547095,0,1,1,3,5,28,96,8,31,7,0,0,4,28,1,1,4,2,1,5,0,4,0,31,8
2,2,0,2,-83.79964882158525,-591.9135981293052,0,0,0,4,1,11,63,1,27,3,0,0,3,11,0,1,1,5,0,5,3,3,0,27,1,3.0,-584.0210568684375,0,0,0,1,2,20,91,10,35,4,0,0,11,19,0,2,1,5,0,0,1,3,0,35,10
2,9,6,3,-83.79964882158525,-643.8137390550557,0,0,0,1,4,21,85,5,32,10,0,0,4,22,0,3,2,2,0,1,0,4,0,32,5,3.0,-370.1707660753071,0,0,0,2,1,20,67,10,16,3,0,0,7,21,0,0,1,4,0,3,1,1,0,16,10
2,2,0,2,-7.75992976431705,-866.5558583218392,0,1,1,0,1,6,121,41,42,9,0,0,2,6,1,1,0,18,1,0,0,0,0,42,41,4.0,-250.038764030604,0,0,0,2,2,11,41,1,11,1,0,0,5,12,0,0,2,6,0,1,1,1,0,11,1
2,5,0,5,-150.83936787885347,-833.5937846933177,0,0,0,4,5,13,87,8,38,2,0,0,7,14,0,2,4,1,0,6,1,4,0,38,8,-132.0085831061091,-535.8120993637098,0,1,1,0,0,14,65,12,18,4,0,0,5,14,1,4,0,4,1,0,1,1,0,18,12
2,7,2,5,-19.5198595286341,-536.5803211487895,0,0,1,2,0,18,81,10,30,10,0,0,1,19,0,1,0,2,1,2,2,3,0,30,10,22.0,-488.56662134469667,1,1,0,2,5,34,108,6,24,8,0,0,10,35,1,4,4,1,0,2,1,11,1,24,6
2,3,1,2,-50.27978929295115,-390.7014750388522,0,0,0,2,1,8,42,0,16,3,0,0,2,9,0,0,2,2,1,3,1,3,0,16,0,7.0,-582.2072574872824,0,0,0,4,3,15,86,13,25,6,0,0,6,15,0,3,0,2,0,9,1,6,0,25,13
2,5,2,3,-14.5198595286341,-725.2621065526557,0,1,1,1,1,16,101,9,43,9,0,0,9,17,0,1,1,2,1,2,1,6,0,43,9,17.0,-589.7961527405432,1,0,0,4,3,14,90,13,29,3,0,0,8,14,0,2,2,2,0,6,1,9,1,29,13
3,6,4,2,-100.5595785859023,-395.6483062913401,0,0,0,3,3,11,39,0,12,1,0,0,4,11,0,1,2,1,0,1,3,3,0,12,0,-399.02574931832737,-723.360407052116,0,2,3,2,0,23,67,6,19,4,0,0,3,24,2,0,0,2,3,0,2,2,0,19,6
3,7,3,4,-46.27978929295115,-475.07847711401905,0,0,1,2,1,20,64,4,22,2,0,0,2,20,1,1,1,1,1,2,1,6,0,22,4,5.0,-386.8303031044069,0,0,0,2,3,22,73,7,19,4,0,0,5,23,0,2,1,4,0,0,2,6,0,19,7
3,4,3,1,-50.27978929295115,-532.0703131399861,0,0,0,2,1,16,60,1,25,1,0,0,1,16,0,2,0,1,0,5,2,6,0,25,1,-130.0085831061091,-575.8339464736879,0,1,1,1,1,12,68,11,28,4,0,0,3,14,0,1,1,2,1,0,1,1,1,28,11
3,8,0,8,-100.5595785859023,-463.9318488887793,0,0,0,3,3,15,54,0,18,3,0,0,0,17,0,3,2,2,2,1,2,4,0,18,0,1.0,-297.32767420192516,0,0,0,1,0,12,47,4,14,3,0,0,6,13,0,1,0,6,0,0,0,0,0,14,4
3,2,1,1,-50.27978929295115,-439.7980557388422,0,0,0,1,2,15,55,4,16,3,0,0,3,16,0,1,2,1,0,3,0,6,0,16,4,-129.0085831061091,-535.6471150032529,0,1,1,2,1,16,69,11,21,4,0,0,5,16,1,1,1,2,1,1,1,3,1,21,11
3,8,6,2,-14.5198595286341,-375.4321169342857,0,1,1,1,1,14,58,8,16,2,0,0,5,14,1,0,1,2,1,2,2,4,0,16,8,17.0,-526.4870180078819,1,0,0,5,2,25,97,6,34,5,0,0,5,27,0,0,2,0,0,4,3,10,1,34,6
3,5,1,4,-100.5595785859023,-410.43977739218815,0,0,0,3,3,14,46,2,11,1,0,0,3,16,0,3,2,1,1,2,2,2,0,11,2,3.0,-422.5407194362854,0,0,0,2,1,41,97,14,22,6,0,0,5,42,0,1,0,3,0,1,2,1,0,22,14
3,1,0,1,0.0,-1269.7279573918534,0,0,0,0,0,10,163,38,87,10,0,0,5,10,0,0,0,11,0,1,1,0,0,87,38,7.0,-386.7875065809558,0,0,0,4,3,12,60,4,19,3,0,0,6,13,0,4,1,4,0,1,3,2,0,19,4
4,6,4,2,-29.5198595286341,-281.3381803995159,0,0,1,1,1,15,42,3,6,4,0,0,4,15,0,1,0,2,2,0,1,4,0,6,3,-128.0085831061091,-654.8507654863246,0,1,1,1,3,17,84,8,30,3,0,0,6,18,1,2,2,3,1,1,1,8,0,30,8
4,5,3,2,-95.5595785859023,-296.3364795051844,0,1,0,4,2,15,35,1,6,1,0,0,1,15,1,1,1,2,1,0,4,0,1,6,1,-404.02574931832737,-889.8428699259889,0,1,3,0,2,8,73,16,28,4,0,0,5,9,1,1,1,2,4,0,0,2,0,28,16
4,5,3,2,-50.27978929295115,-455.27738806532113,0,0,0,3,0,23,64,7,16,2,0,0,4,23,0,2,0,5,0,2,1,2,0,16,7,5.0,-461.95065720496905,0,0,0,2,3,25,84,10,22,6,0,0,6,25,0,2,1,4,0,3,1,4,0,22,10
4,6,3,3,-74.79964882158525,-325.87982624172025,0,1,1,3,2,16,40,1,7,4,0,0,1,17,1,1,1,1,1,3,1,1,0,7,1,-129.0085831061091,-499.56868517503165,0,0,1,3,5,31,80,12,14,4,0,0,4,31,0,3,2,2,2,2,1,3,0,14,12
4,4,2,2,-50.27978929295115,-552.6901330846608,0,0,0,3,0,22,81,8,27,7,0,0,7,21,0,0,1,4,0,0,2,4,0,27,8,5.0,-311.80546009547146,0,0,0,3,2,18,57,7,9,3,0,0,3,19,0,5,0,2,0,2,3,4,0,9,7
4,4,1,3,-67.0397190572682,-382.03731782963746,0,0,0,3,1,10,45,2,10,3,0,0,5,11,0,1,1,1,1,2,2,6,0,10,2,-124.00858310610911,-621.9592403110781,0,1,1,3,5,18,77,9,29,3,0,0,2,20,0,3,2,2,1,2,1,3,0,29,9
4,4,2,2,-33.5198595286341,-451.248128456184,0,0,0,1,1,11,52,5,18,3,0,0,1,11,0,1,1,3,0,5,1,3,0,18,5,1.0,-457.7876950803824,0,0,0,1,0,17,73,10,22,5,0,0,5,16,0,2,0,6,0,1,0,6,0,22,10
4,6,3,3,-20.5198595286341,-347.0686256654209,0,1,2,0,2,13,48,5,13,3,0,0,4,13,1,3,1,2,2,0,0,1,0,13,5,10.0,-548.5041800894267,0,0,0,5,5,41,121,8,35,11,0,0,6,42,0,3,3,0,0,0,5,8,0,35,8
5,5,2,3,-15.5198595286341,-375.7368257950309,0,2,2,1,1,8,53,10,12,4,0,0,2,9,2,0,1,8,2,2,0,1,0,12,10,8.0,-508.0833888482666,0,0,0,5,3,23,92,7,27,7,0,0,11,24,0,1,2,2,0,3,3,5,0,27,7
5,4,1,3,-113.31950835021935,-574.1028053828834,0,0,1,5,2,18,68,5,24,3,0,0,2,19,0,2,0,2,1,2,4,4,0,24,5,3.0,-418.82099067347707,0,0,0,2,1,15,64,7,23,1,0,0,3,15,0,1,1,4,0,1,2,6,0,23,7
5,4,2,2,-12.75992976431705,-537.6774869278602,0,0,1,0,1,12,82,21,21,2,0,0,3,13,0,0,1,20,1,0,0,0,0,21,21,-124.00858310610911,-385.2218764264327,0,1,1,3,5,17,55,1,14,6,0,0,1,17,1,0,5,2,2,2,2,2,0,14,1
5,3,0,3,4.0,-852.8819975339007,0,0,1,0,0,5,123,42,36,5,0,0,6,6,0,0,0,26,1,1,0,0,0,36,42,-133.0085831061091,-562.24444459593,0,0,1,1,3,9,61,2,27,4,0,0,6,10,0,1,2,3,2,1,1,2,0,27,2
5,7,4,3,-3.75992976431705,-382.0523309118893,0,1,2,0,1,15,60,12,14,1,0,0,6,15,1,0,1,5,2,0,0,3,0,14,12,16.0,-384.81050336444855,0,1,0,7,4,24,78,5,16,5,0,0,4,25,1,4,1,1,0,3,5,8,0,16,5
5,0,0,0,-33.5198595286341,-339.1498105505035,0,0,0,1,1,19,47,0,12,1,0,0,6,19,0,1,0,5,0,1,1,1,0,12,0,-132.0085831061091,-539.7153322037354,0,0,1,2,3,19,69,10,22,3,0,0,1,19,0,1,2,6,1,2,1,1,0,22,10
5,2,0,2,-100.5595785859023,-434.3582664069693,0,0,0,2,4,5,38,1,14,5,0,0,1,5,0,2,2,2,1,3,1,1,0,14,1,1.0,-373.83030310440694,0,0,0,0,1,1,50,7,17,4,0,0,11,1,0,0,1,9,0,0,0,0,0,17,7
