tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition
159,tomato,pick up,Dispenser_40,Dispenser,40,pick up tomato from dispenser,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,54.509197983939174,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
228,tomato,start cutting,CuttingBoard_02,CuttingBoard,02,start cutting tomato,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,108.98620756749767,54.4770095835585,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
511,plate,pick up,Dispenser_71,Dispenser,71,pick up plate from dispenser,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,261.0403308999184,152.05412333242072,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
574,plate,put down,Counter_23,Counter,23,put down plate on counter,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,322.04259248770063,61.00226158778224,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
663,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,322.04259248770063,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
673,plate,put down,Counter_23,Counter,23,put down plate on counter,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,322.04259248770063,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
992,plate,pick up,Counter_23,Counter,23,pick up plate from counter,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,430.3767186372175,108.33412614951686,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1051,plate,put down,Counter_22,Counter,22,put down plate on counter,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,446.3767186372175,16.0,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1465,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,532.8859166157208,86.50919797850332,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1608,plate,put down,CuttingBoard_02,CuttingBoard,02,put down plate on cuttingboard,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,619.4412678669594,86.55535125123856,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1608,tomato_cut,pick up,CuttingBoard_02,CuttingBoard,02,pick up tomato_cut from cuttingboard,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,619.4412678669594,0.0,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1620,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,619.4412678669594,0.0,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1635,tomato_salad,pick up,Counter_22,Counter,22,pick up tomato_salad from counter,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,619.4412678669594,0.0,1.0,0.0,0.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
1779,tomato_salad,deliver,Delivery_63,Delivery,63,deliver tomato_salad,player_8b96d76e,baseline_division_of_labor_v2,91723d8f0f8bb667,703.0626557893706,83.62138792241126,3.0,1.0,1.0,1.0,1.0,"(1, 2)",65f284445bd9d57a7c6c634f,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints"
