tick,item,action,target,target_type,target_position,action_long,player_id,map_name,game_id,distance_walked,distance_walked_since_last_action,overall_score,player_score_change,player_score,walking_speed,cutting_speed,start_pos,prolific_id,condition,source,last_touched,touched_list,tomato_history,plate_history,is_exchange_collaboration
153,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_e61bfa59,baseline_division_of_labor_v2,e72468267b572804,16.0,0.0,0.0,0.0,0.0,1.0,1.0,"(5, 2)",67ddcc6cfc53ee0415e0db0e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e61bfa59_actions,,[],,,
250,tomato,pick up,Dispenser_50,Dispenser,50,pick up tomato from dispenser,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,70.5091979785024,0.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_77b77d51_actions,,[],,,
371,tomato,start cutting,CuttingBoard_02,CuttingBoard,2,start cutting tomato,player_e61bfa59,baseline_division_of_labor_v2,e72468267b572804,86.5016676955987,70.5016676955987,0.0,0.0,0.0,1.0,1.0,"(5, 2)",67ddcc6cfc53ee0415e0db0e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e61bfa59_actions,player_e61bfa59,['player_e61bfa59'],,,
437,tomato,start cutting,CuttingBoard_03,CuttingBoard,3,start cutting tomato,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,157.01086567410104,86.50166769559864,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_77b77d51_actions,player_77b77d51,['player_77b77d51'],,,
510,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_e61bfa59,baseline_division_of_labor_v2,e72468267b572804,173.01086567410033,86.50919797850163,0.0,0.0,0.0,1.0,1.0,"(5, 2)",67ddcc6cfc53ee0415e0db0e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e61bfa59_actions,,[],,,
632,plate,pick up,Dispenser_60,Dispenser,60,pick up plate from dispenser,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,259.32894983326486,102.31808415916382,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_77b77d51_actions,,[],,,
684,plate,put down,Counter_23,Counter,23,put down plate on counter,player_e61bfa59,baseline_division_of_labor_v2,e72468267b572804,234.01312726188175,61.00226158778142,0.0,0.0,0.0,1.0,1.0,"(5, 2)",67ddcc6cfc53ee0415e0db0e,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_e61bfa59_actions,player_e61bfa59,['player_e61bfa59'],,,
751,plate,put down,Counter_22,Counter,22,put down plate on counter,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,313.8059594168233,54.47700958355847,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_77b77d51_actions,player_77b77d51,['player_77b77d51'],,,
837,tomato_cut,pick up,CuttingBoard_03,CuttingBoard,3,pick up tomato_cut from cuttingboard,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,374.4954708758974,60.68951145907408,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_77b77d51_actions,player_77b77d51,['player_77b77d51'],,,False
876,tomato_cut,assemble salad,Counter_22,Counter,22,assemble salad,player_77b77d51,baseline_division_of_labor_v2,e72468267b572804,390.4954708758974,16.0,0.0,0.0,0.0,1.0,1.0,"(1, 2)",67f02740d233a50f479c4e20,"[p(1, 2)_cs(1.0)_ws(1.0)]_[p(5, 2)_cs(1.0)_ws(1.0)]_ability_hints",player_77b77d51_actions,player_77b77d51,['player_77b77d51'],"['player_77b77d51', 'player_77b77d51']",['player_77b77d51'],False
